			pt1000 - external - setpoint - internal
2021-11-03 21:46:59:	-17.76	-20.23	-20.00	-31.25
2021-11-03 21:47:19:	-17.81	-20.20	-20.00	-29.45
2021-11-03 21:47:40:	-17.74	-20.16	-20.00	-29.52
2021-11-03 21:48:00:	-17.77	-20.12	-20.00	-29.53
2021-11-03 21:48:21:	-17.69	-20.00	-20.00	-30.42
2021-11-03 21:48:42:	-17.64	-19.87	-20.00	-30.10
2021-11-03 21:49:02:	-17.60	-19.75	-20.00	-29.77
2021-11-03 21:49:22:	-17.47	-19.67	-20.00	-30.36
2021-11-03 21:49:43:	-17.39	-19.60	-20.00	-33.49
2021-11-03 21:50:03:	-17.42	-19.52	-20.00	-30.16
2021-11-03 21:50:24:	-17.36	-19.49	-20.00	-30.37
2021-11-03 21:50:44:	-17.28	-19.54	-20.00	-30.53
2021-11-03 21:51:05:	-17.26	-19.54	-20.00	-30.71
2021-11-03 21:51:25:	-17.22	-19.59	-20.00	-31.20
2021-11-03 21:51:46:	-17.34	-19.65	-20.00	-31.15
2021-11-03 21:52:07:	-17.41	-19.74	-20.00	-30.92
2021-11-03 21:52:27:	-17.44	-19.80	-20.00	-30.19
2021-11-03 21:52:48:	-17.44	-19.87	-20.00	-30.73
2021-11-03 21:53:08:	-17.53	-19.94	-20.00	-30.99
2021-11-03 21:53:29:	-17.56	-20.00	-20.00	-30.60
2021-11-03 21:53:49:	-17.59	-20.02	-20.00	-31.36
2021-11-03 21:54:10:	-17.60	-20.04	-20.00	-31.47
2021-11-03 21:54:30:	-17.65	-20.02	-20.00	-31.59
2021-11-03 21:54:51:	-17.63	-19.98	-20.00	-29.51
2021-11-03 21:55:11:	-17.67	-20.03	-20.00	-30.12
2021-11-03 21:55:32:	-17.68	-20.04	-20.00	-33.40
2021-11-03 21:55:53:	-17.62	-20.04	-20.00	-30.62
2021-11-03 21:56:13:	-17.62	-19.99	-20.00	-29.83
2021-11-03 21:56:34:	-17.61	-19.96	-20.00	-30.10
2021-11-03 21:56:54:	-17.64	-19.89	-20.00	-29.02
2021-11-03 21:57:15:	-17.62	-19.81	-20.00	-30.24
2021-11-03 21:57:35:	-17.54	-19.80	-20.00	-29.50
2021-11-03 21:57:56:	-17.48	-19.74	-20.00	-29.59
2021-11-03 21:58:16:	-17.43	-19.65	-20.00	-30.42
2021-11-03 21:58:37:	-17.40	-19.63	-20.00	-30.32
2021-11-03 21:58:57:	-17.45	-19.65	-20.00	-30.88
2021-11-03 21:59:18:	-17.46	-19.67	-20.00	-30.82
2021-11-03 21:59:38:	-17.42	-19.71	-20.00	-30.71
2021-11-03 21:59:59:	-17.41	-19.76	-20.00	-30.24
2021-11-03 22:00:19:	-17.41	-19.83	-20.00	-30.59
2021-11-03 22:00:39:	-17.48	-19.92	-20.00	-30.99
2021-11-03 22:01:00:	-17.52	-19.97	-20.00	-31.29
2021-11-03 22:01:20:	-17.56	-20.00	-20.00	-31.22
2021-11-03 22:01:41:	-17.61	-20.08	-20.00	-31.55
2021-11-03 22:02:02:	-17.60	-20.11	-20.00	-31.82
2021-11-03 22:02:22:	-17.63	-20.12	-20.00	-29.12
2021-11-03 22:02:43:	-17.70	-20.12	-20.00	-28.56
2021-11-03 22:03:03:	-17.65	-20.07	-20.00	-31.90
2021-11-03 22:03:24:	-17.63	-19.99	-20.00	-30.75
2021-11-03 22:03:44:	-17.63	-19.88	-20.00	-30.54
2021-11-03 22:04:05:	-17.57	-19.85	-20.00	-29.30
2021-11-03 22:04:25:	-17.50	-19.84	-20.00	-29.43
2021-11-03 22:04:46:	-17.53	-19.83	-20.00	-30.60
2021-11-03 22:05:06:	-17.46	-19.79	-20.00	-30.52
2021-11-03 22:05:27:	-17.47	-19.75	-20.00	-30.49
2021-11-03 22:05:47:	-17.47	-19.66	-20.00	-30.17
2021-11-03 22:06:08:	-17.41	-19.65	-20.00	-30.89
2021-11-03 22:06:28:	-17.34	-19.64	-20.00	-31.37
2021-11-03 22:06:49:	-17.36	-19.65	-20.00	-31.53
2021-11-03 22:07:09:	-17.34	-19.66	-20.00	-31.49
2021-11-03 22:07:29:	-17.37	-19.64	-20.00	-31.08
2021-11-03 22:07:50:	-17.37	-19.67	-20.00	-30.66
2021-11-03 22:08:10:	-17.37	-19.65	-20.00	-30.13
2021-11-03 22:08:31:	-17.35	-19.63	-20.00	-31.87
2021-11-03 22:08:51:	-17.43	-19.64	-20.00	-31.84
2021-11-03 22:09:12:	-17.44	-19.66	-20.00	-30.17
2021-11-03 22:09:32:	-17.39	-19.75	-20.00	-30.31
2021-11-03 22:09:53:	-17.42	-19.81	-20.00	-30.80
2021-11-03 22:10:13:	-17.51	-19.90	-20.00	-31.26
2021-11-03 22:10:34:	-17.53	-19.97	-20.00	-31.36
2021-11-03 22:10:55:	-17.60	-20.06	-20.00	-30.57
2021-11-03 22:11:15:	-17.65	-20.10	-20.00	-29.48
2021-11-03 22:11:36:	-17.76	-20.16	-20.00	-30.49
2021-11-03 22:11:56:	-17.73	-20.20	-20.00	-31.77
2021-11-03 22:12:16:	-17.82	-20.23	-20.00	-30.70
2021-11-03 22:12:37:	-17.83	-20.26	-20.00	-30.45
2021-11-03 22:12:57:	-17.94	-20.29	-20.00	-32.05
2021-11-03 22:13:18:	-17.89	-20.29	-20.00	-29.03
2021-11-03 22:13:38:	-17.90	-20.29	-20.00	-29.17
2021-11-03 22:13:59:	-17.84	-20.24	-20.00	-29.36
2021-11-03 22:14:19:	-17.89	-20.19	-20.00	-30.83
2021-11-03 22:14:40:	-17.74	-20.10	-20.00	-31.24
2021-11-03 22:15:00:	-17.72	-20.01	-20.00	-30.25
2021-11-03 22:15:21:	-17.67	-19.99	-20.00	-29.89
2021-11-03 22:15:41:	-17.64	-19.96	-20.00	-29.31
2021-11-03 22:16:02:	-17.64	-19.87	-20.00	-31.99
2021-11-03 22:16:22:	-17.59	-19.85	-20.00	-33.05
2021-11-03 22:16:43:	-17.55	-19.80	-20.00	-30.44
2021-11-03 22:17:03:	-17.50	-19.78	-20.00	-29.37
2021-11-03 22:17:24:	-17.50	-19.77	-20.00	-30.34
2021-11-03 22:17:44:	-17.44	-19.79	-20.00	-30.02
2021-11-03 22:18:05:	-17.39	-19.76	-20.00	-30.51
2021-11-03 22:18:25:	-17.41	-19.77	-20.00	-30.33
2021-11-03 22:18:46:	-17.38	-19.79	-20.00	-29.81
2021-11-03 22:19:06:	-17.50	-19.82	-20.00	-29.75
2021-11-03 22:19:27:	-17.46	-19.82	-20.00	-28.80
2021-11-03 22:19:47:	-17.40	-19.80	-20.00	-28.45
2021-11-03 22:20:08:	-17.39	-19.78	-20.00	-30.73
2021-11-03 22:20:28:	-17.45	-19.76	-20.00	-30.68
2021-11-03 22:20:49:	-17.42	-19.75	-20.00	-31.14
2021-11-03 22:21:09:	-17.41	-19.80	-20.00	-31.01
2021-11-03 22:21:30:	-17.45	-19.83	-20.00	-29.21
2021-11-03 22:21:51:	-17.48	-19.83	-20.00	-30.23
2021-11-03 22:22:11:	-17.52	-19.89	-20.00	-30.23
2021-11-03 22:22:32:	-17.55	-19.91	-20.00	-30.50
2021-11-03 22:22:52:	-17.58	-19.92	-20.00	-30.22
2021-11-03 22:23:13:	-17.64	-19.94	-20.00	-29.84
2021-11-03 22:23:33:	-17.56	-19.96	-20.00	-30.47
2021-11-03 22:23:54:	-17.63	-19.96	-20.00	-31.59
2021-11-03 22:24:14:	-17.59	-19.96	-20.00	-31.32
2021-11-03 22:24:34:	-17.63	-19.99	-20.00	-30.70
2021-11-03 22:24:55:	-17.61	-19.99	-20.00	-29.27
2021-11-03 22:25:18:	-17.62	-19.99	-20.00	-29.51
2021-11-03 22:25:39:	-17.60	-19.92	-20.00	-29.55
2021-11-03 22:25:59:	-17.58	-19.84	-20.00	-30.97
2021-11-03 22:26:19:	-17.47	-19.76	-20.00	-30.82
2021-11-03 22:26:40:	-17.48	-19.69	-20.00	-31.06
2021-11-03 22:27:01:	-17.45	-19.67	-20.00	-30.72
2021-11-03 22:27:21:	-17.35	-19.68	-20.00	-29.65
2021-11-03 22:27:42:	-17.37	-19.69	-20.00	-32.11
2021-11-03 22:28:02:	-17.34	-19.64	-20.00	-33.12
2021-11-03 22:28:23:	-17.34	-19.64	-20.00	-29.20
2021-11-03 22:28:43:	-17.29	-19.65	-20.00	-28.65
2021-11-03 22:29:04:	-17.30	-19.67	-20.00	-30.43
2021-11-03 22:29:25:	-17.38	-19.72	-20.00	-30.55
2021-11-03 22:29:45:	-17.34	-19.72	-20.00	-30.99
2021-11-03 22:30:05:	-17.38	-19.76	-20.00	-30.88
2021-11-03 22:30:26:	-17.40	-19.82	-20.00	-30.00
2021-11-03 22:30:46:	-17.44	-19.87	-20.00	-29.69
2021-11-03 22:31:07:	-17.53	-19.89	-20.00	-28.73
2021-11-03 22:31:27:	-17.47	-19.89	-20.00	-28.85
2021-11-03 22:31:48:	-17.51	-19.86	-20.00	-30.42
2021-11-03 22:32:09:	-17.51	-19.86	-20.00	-31.17
2021-11-03 22:32:29:	-17.49	-19.87	-20.00	-31.37
2021-11-03 22:32:50:	-17.59	-19.91	-20.00	-30.67
2021-11-03 22:33:11:	-17.57	-19.96	-20.00	-28.84
2021-11-03 22:33:32:	-17.61	-20.04	-20.00	-30.79
2021-11-03 22:33:52:	-17.69	-20.10	-20.00	-30.44
2021-11-03 22:34:14:	-17.64	-20.03	-20.00	-29.46
2021-11-03 22:34:35:	-17.63	-19.99	-20.00	-29.36
2021-11-03 22:34:55:	-17.68	-19.98	-20.00	-30.98
2021-11-03 22:35:16:	-17.65	-19.94	-20.00	-30.97
2021-11-03 22:35:36:	-17.65	-19.90	-20.00	-30.82
2021-11-03 22:35:57:	-17.58	-19.85	-20.00	-30.41
2021-11-03 22:36:18:	-17.54	-19.83	-20.00	-29.59
2021-11-03 22:36:39:	-17.52	-19.82	-20.00	-30.33
2021-11-03 22:36:59:	-17.51	-19.81	-20.00	-32.22
2021-11-03 22:37:20:	-17.44	-19.79	-20.00	-29.35
2021-11-03 22:37:41:	-17.45	-19.74	-20.00	-30.41
2021-11-03 22:38:01:	-17.38	-19.72	-20.00	-30.38
2021-11-03 22:38:22:	-17.44	-19.74	-20.00	-30.11
2021-11-03 22:38:42:	-17.44	-19.81	-20.00	-30.31
2021-11-03 22:39:03:	-17.47	-19.85	-20.00	-30.48
2021-11-03 22:39:24:	-17.51	-19.87	-20.00	-30.65
2021-11-03 22:39:44:	-17.53	-19.93	-20.00	-30.65
2021-11-03 22:40:05:	-17.59	-20.01	-20.00	-30.22
2021-11-03 22:40:26:	-17.60	-20.10	-20.00	-30.48
2021-11-03 22:40:46:	-17.69	-20.19	-20.00	-31.24
2021-11-03 22:41:07:	-17.81	-20.21	-20.00	-31.45
2021-11-03 22:41:27:	-17.83	-20.23	-20.00	-31.13
2021-11-03 22:41:48:	-17.84	-20.27	-20.00	-31.10
2021-11-03 22:42:09:	-17.83	-20.29	-20.00	-29.58
2021-11-03 22:42:29:	-17.91	-20.29	-20.00	-29.70
2021-11-03 22:42:50:	-17.89	-20.23	-20.00	-29.59
2021-11-03 22:43:11:	-17.79	-20.11	-20.00	-29.89
2021-11-03 22:43:31:	-17.73	-19.96	-20.00	-30.01
2021-11-03 22:43:52:	-17.75	-19.89	-20.00	-30.48
2021-11-03 22:44:13:	-17.63	-19.81	-20.00	-30.78
2021-11-03 22:44:34:	-17.62	-19.74	-20.00	-30.96
2021-11-03 22:44:55:	-17.50	-19.66	-20.00	-31.13
2021-11-03 22:45:15:	-17.40	-19.56	-20.00	-31.28
2021-11-03 22:45:36:	-17.37	-19.53	-20.00	-31.42
2021-11-03 22:45:56:	-17.34	-19.53	-20.00	-31.53
2021-11-03 22:46:17:	-17.27	-19.50	-20.00	-31.65
2021-11-03 22:46:38:	-17.19	-19.42	-20.00	-31.75
2021-11-03 22:46:59:	-17.17	-19.40	-20.00	-31.72
2021-11-03 22:47:19:	-17.17	-19.39	-20.00	-31.48
2021-11-03 22:47:40:	-17.13	-19.40	-20.00	-30.09
2021-11-03 22:48:01:	-17.12	-19.40	-20.00	-33.74
2021-11-03 22:48:21:	-17.13	-19.40	-20.00	-31.46
2021-11-03 22:48:42:	-17.17	-19.50	-20.00	-32.30
2021-11-03 22:49:03:	-17.26	-19.57	-20.00	-31.03
2021-11-03 22:49:23:	-17.31	-19.70	-20.00	-30.96
2021-11-03 22:49:44:	-17.46	-19.85	-20.00	-30.94
2021-11-03 22:50:05:	-17.46	-19.97	-20.00	-31.07
2021-11-03 22:50:26:	-17.63	-20.06	-20.00	-31.09
2021-11-03 22:50:46:	-17.64	-20.13	-20.00	-30.06
2021-11-03 22:51:07:	-17.74	-20.20	-20.00	-30.15
2021-11-03 22:51:28:	-17.85	-20.21	-20.00	-31.57
2021-11-03 22:51:48:	-17.93	-20.30	-20.00	-32.01
2021-11-03 22:52:09:	-17.89	-20.38	-20.00	-31.56
2021-11-03 22:52:30:	-18.01	-20.44	-20.00	-31.90
2021-11-03 22:52:50:	-18.03	-20.43	-20.00	-30.42
2021-11-03 22:53:12:	-18.03	-20.40	-20.00	-30.06
2021-11-03 22:53:33:	-17.98	-20.36	-20.00	-30.07
2021-11-03 22:53:54:	-17.92	-20.26	-20.00	-28.83
2021-11-03 22:54:15:	-17.97	-20.08	-20.00	-30.20
2021-11-03 22:54:36:	-17.79	-19.95	-20.00	-29.54
2021-11-03 22:54:57:	-17.69	-19.79	-20.00	-30.38
2021-11-03 22:55:18:	-17.62	-19.67	-20.00	-33.09
2021-11-03 22:55:39:	-17.52	-19.59	-20.00	-29.87
2021-11-03 22:56:00:	-17.46	-19.57	-20.00	-28.68
2021-11-03 22:56:21:	-17.42	-19.57	-20.00	-31.52
2021-11-03 22:56:42:	-17.43	-19.56	-20.00	-31.08
2021-11-03 22:57:03:	-17.42	-19.57	-20.00	-30.77
2021-11-03 22:57:25:	-17.48	-19.67	-20.00	-30.36
2021-11-03 22:57:46:	-17.47	-19.70	-20.00	-30.03
2021-11-03 22:58:07:	-17.49	-19.76	-20.00	-28.84
2021-11-03 22:58:28:	-17.53	-19.78	-20.00	-30.90
2021-11-03 22:58:49:	-17.54	-19.79	-20.00	-30.23
2021-11-03 22:59:10:	-17.56	-19.83	-20.00	-31.00
2021-11-03 22:59:31:	-17.55	-19.82	-20.00	-30.85
2021-11-03 22:59:52:	-17.51	-19.86	-20.00	-29.77
2021-11-03 23:00:13:	-17.58	-19.93	-20.00	-29.70
2021-11-03 23:00:34:	-17.63	-19.96	-20.00	-30.25
2021-11-03 23:00:55:	-17.64	-19.97	-20.00	-30.38
2021-11-03 23:01:16:	-17.64	-19.95	-20.00	-30.28
2021-11-03 23:01:37:	-17.67	-19.96	-20.00	-30.27
2021-11-03 23:01:59:	-17.67	-19.93	-20.00	-30.83
2021-11-03 23:02:20:	-17.71	-19.92	-20.00	-30.75
2021-11-03 23:02:40:	-17.68	-19.90	-20.00	-29.74
2021-11-03 23:03:01:	-17.72	-19.92	-20.00	-29.47
2021-11-03 23:03:22:	-17.66	-19.85	-20.00	-29.96
2021-11-03 23:03:43:	-17.65	-19.82	-20.00	-30.81
2021-11-03 23:04:04:	-17.58	-19.82	-20.00	-31.34
2021-11-03 23:04:25:	-17.54	-19.82	-20.00	-31.22
2021-11-03 23:04:46:	-17.62	-19.79	-20.00	-31.01
2021-11-03 23:05:07:	-17.55	-19.79	-20.00	-29.85
2021-11-03 23:05:28:	-17.62	-19.79	-20.00	-28.97
2021-11-03 23:05:49:	-17.53	-19.79	-20.00	-33.09
2021-11-03 23:06:11:	-17.58	-19.76	-20.00	-31.57
2021-11-03 23:06:32:	-17.52	-19.73	-20.00	-30.66
2021-11-03 23:06:53:	-17.51	-19.76	-20.00	-30.58
2021-11-03 23:07:13:	-17.52	-19.76	-20.00	-29.41
2021-11-03 23:07:35:	-17.56	-19.79	-20.00	-28.45
2021-11-03 23:07:56:	-17.61	-19.83	-20.00	-30.76
2021-11-03 23:08:17:	-17.56	-19.83	-20.00	-30.63
2021-11-03 23:08:38:	-17.59	-19.86	-20.00	-30.77
2021-11-03 23:08:58:	-17.55	-19.88	-20.00	-29.85
2021-11-03 23:09:19:	-17.65	-19.91	-20.00	-29.75
2021-11-03 23:09:39:	-17.70	-19.90	-20.00	-30.51
2021-11-03 23:10:00:	-17.64	-19.93	-20.00	-30.44
2021-11-03 23:10:20:	-17.69	-19.97	-20.00	-29.62
2021-11-03 23:10:41:	-17.66	-19.92	-20.00	-29.57
2021-11-03 23:11:01:	-17.65	-19.87	-20.00	-29.59
2021-11-03 23:11:21:	-17.60	-19.84	-20.00	-29.95
2021-11-03 23:11:41:	-17.61	-19.79	-20.00	-30.72
2021-11-03 23:12:02:	-17.54	-19.74	-20.00	-31.04
2021-11-03 23:12:22:	-17.58	-19.68	-20.00	-30.91
2021-11-03 23:12:43:	-17.49	-19.68	-20.00	-30.10
2021-11-03 23:13:03:	-17.57	-19.69	-20.00	-29.34
2021-11-03 23:13:24:	-17.53	-19.71	-20.00	-32.77
2021-11-03 23:13:45:	-17.52	-19.75	-20.00	-30.93
2021-11-03 23:14:05:	-17.52	-19.75	-20.00	-30.75
2021-11-03 23:14:26:	-17.47	-19.75	-20.00	-30.65
2021-11-03 23:14:46:	-17.50	-19.81	-20.00	-30.31
2021-11-03 23:15:07:	-17.50	-19.83	-20.00	-30.48
2021-11-03 23:15:27:	-17.51	-19.83	-20.00	-31.84
2021-11-03 23:15:48:	-17.52	-19.81	-20.00	-27.27
2021-11-03 23:16:08:	-17.57	-19.77	-20.00	-28.57
2021-11-03 23:16:29:	-17.57	-19.70	-20.00	-30.70
2021-11-03 23:16:49:	-17.51	-19.70	-20.00	-30.47
2021-11-03 23:17:10:	-17.52	-19.69	-20.00	-29.80
2021-11-03 23:17:30:	-17.50	-19.75	-20.00	-28.87
2021-11-03 23:17:51:	-17.61	-19.78	-20.00	-29.88
2021-11-03 23:18:11:	-17.60	-19.79	-20.00	-29.26
2021-11-03 23:18:32:	-17.59	-19.69	-20.00	-29.40
2021-11-03 23:18:52:	-17.51	-19.62	-20.00	-29.98
2021-11-03 23:19:13:	-17.45	-19.59	-20.00	-30.30
2021-11-03 23:19:33:	-17.37	-19.54	-20.00	-30.68
2021-11-03 23:19:54:	-17.29	-19.47	-20.00	-30.91
2021-11-03 23:20:14:	-17.26	-19.43	-20.00	-30.81
2021-11-03 23:20:35:	-17.24	-19.35	-20.00	-28.98
2021-11-03 23:20:55:	-17.19	-19.28	-20.00	-29.68
2021-11-03 23:21:16:	-17.17	-19.23	-20.00	-30.73
2021-11-03 23:21:37:	-17.03	-19.04	-20.00	-30.53
2021-11-03 23:21:57:	-17.00	-19.00	-20.00	-28.93
2021-11-03 23:22:17:	-16.94	-18.97	-20.00	-30.82
2021-11-03 23:22:38:	-16.96	-18.99	-20.00	-30.43
2021-11-03 23:22:59:	-16.89	-19.03	-20.00	-30.69
2021-11-03 23:23:19:	-16.96	-19.12	-20.00	-30.51
2021-11-03 23:23:40:	-16.97	-19.23	-20.00	-30.23
2021-11-03 23:24:00:	-16.99	-19.32	-20.00	-30.04
2021-11-03 23:24:21:	-17.02	-19.42	-20.00	-30.10
2021-11-03 23:24:41:	-17.12	-19.50	-20.00	-30.22
2021-11-03 23:25:02:	-17.19	-19.58	-20.00	-30.36
2021-11-03 23:25:22:	-17.31	-19.65	-20.00	-30.42
2021-11-03 23:25:43:	-17.39	-19.75	-20.00	-30.88
2021-11-03 23:26:03:	-17.43	-19.84	-20.00	-31.19
2021-11-03 23:26:24:	-17.49	-19.93	-20.00	-31.41
2021-11-03 23:26:44:	-17.56	-19.96	-20.00	-31.09
2021-11-03 23:27:05:	-17.61	-20.01	-20.00	-29.10
2021-11-03 23:27:26:	-17.67	-20.06	-20.00	-29.78
2021-11-03 23:27:46:	-17.69	-20.02	-20.00	-29.85
2021-11-03 23:28:07:	-17.62	-19.98	-20.00	-29.42
2021-11-03 23:28:27:	-17.65	-19.88	-20.00	-28.98
2021-11-03 23:28:48:	-17.59	-19.73	-20.00	-30.47
2021-11-03 23:29:08:	-17.51	-19.60	-20.00	-30.42
2021-11-03 23:29:29:	-17.40	-19.53	-20.00	-30.13
2021-11-03 23:29:49:	-17.34	-19.42	-20.00	-29.87
2021-11-03 23:30:10:	-17.23	-19.31	-20.00	-30.27
2021-11-03 23:30:31:	-17.21	-19.24	-20.00	-31.29
2021-11-03 23:30:51:	-17.14	-19.24	-20.00	-31.23
2021-11-03 23:31:11:	-17.11	-19.25	-20.00	-30.62
2021-11-03 23:31:32:	-17.14	-19.31	-20.00	-29.97
2021-11-03 23:31:53:	-17.07	-19.42	-20.00	-30.50
2021-11-03 23:32:13:	-17.17	-19.48	-20.00	-30.96
2021-11-03 23:32:34:	-17.20	-19.57	-20.00	-31.20
2021-11-03 23:32:54:	-17.29	-19.65	-20.00	-31.27
2021-11-03 23:33:15:	-17.32	-19.77	-20.00	-30.67
2021-11-03 23:33:35:	-17.44	-19.89	-20.00	-29.87
2021-11-03 23:33:56:	-17.48	-19.95	-20.00	-31.53
2021-11-03 23:34:17:	-17.64	-20.03	-20.00	-32.03
2021-11-03 23:34:38:	-17.67	-20.03	-20.00	-31.40
2021-11-03 23:34:58:	-17.81	-20.07	-20.00	-31.34
2021-11-03 23:35:23:	-17.81	-20.08	-20.00	-28.62
2021-11-03 23:35:44:	-17.79	-20.10	-20.00	-29.86
2021-11-03 23:36:04:	-17.76	-20.08	-20.00	-32.19
2021-11-03 23:36:25:	-17.71	-20.01	-20.00	-30.86
2021-11-03 23:36:45:	-17.69	-19.93	-20.00	-29.52
2021-11-03 23:37:06:	-17.61	-19.93	-20.00	-29.29
2021-11-03 23:37:26:	-17.60	-19.90	-20.00	-29.47
2021-11-03 23:37:47:	-17.60	-19.85	-20.00	-28.89
2021-11-03 23:38:08:	-17.50	-19.79	-20.00	-28.73
2021-11-03 23:38:28:	-17.43	-19.71	-20.00	-31.13
2021-11-03 23:38:49:	-17.45	-19.65	-20.00	-30.41
2021-11-03 23:39:09:	-17.41	-19.66	-20.00	-30.38
2021-11-03 23:39:30:	-17.37	-19.70	-20.00	-30.08
2021-11-03 23:39:51:	-17.45	-19.72	-20.00	-30.06
2021-11-03 23:40:11:	-17.47	-19.73	-20.00	-30.74
2021-11-03 23:40:32:	-17.44	-19.78	-20.00	-31.03
2021-11-03 23:40:53:	-17.46	-19.83	-20.00	-31.27
2021-11-03 23:41:13:	-17.45	-19.83	-20.00	-30.78
2021-11-03 23:41:33:	-17.47	-19.82	-20.00	-29.68
2021-11-03 23:41:54:	-17.47	-19.83	-20.00	-29.53
2021-11-03 23:42:15:	-17.47	-19.84	-20.00	-29.49
2021-11-03 23:42:35:	-17.49	-19.82	-20.00	-30.82
2021-11-03 23:42:56:	-17.43	-19.78	-20.00	-31.15
2021-11-03 23:43:16:	-17.41	-19.71	-20.00	-31.20
2021-11-03 23:43:36:	-17.37	-19.72	-20.00	-30.84
2021-11-03 23:43:57:	-17.48	-19.71	-20.00	-30.03
2021-11-03 23:44:17:	-17.41	-19.72	-20.00	-29.06
2021-11-03 23:44:38:	-17.39	-19.70	-20.00	-32.71
2021-11-03 23:44:59:	-17.35	-19.67	-20.00	-32.22
2021-11-03 23:45:19:	-17.32	-19.68	-20.00	-31.06
2021-11-03 23:45:40:	-17.38	-19.70	-20.00	-30.54
2021-11-03 23:46:01:	-17.37	-19.74	-20.00	-29.53
2021-11-03 23:46:22:	-17.36	-19.74	-20.00	-27.79
2021-11-03 23:46:43:	-17.35	-19.74	-20.00	-31.27
2021-11-03 23:47:04:	-17.40	-19.73	-20.00	-30.60
2021-11-03 23:47:24:	-17.46	-19.75	-20.00	-30.95
2021-11-03 23:47:44:	-17.48	-19.76	-20.00	-30.68
2021-11-03 23:48:05:	-17.52	-19.77	-20.00	-29.15
2021-11-03 23:48:26:	-17.58	-19.83	-20.00	-29.93
2021-11-03 23:48:46:	-17.53	-19.84	-20.00	-29.40
2021-11-03 23:49:07:	-17.46	-19.83	-20.00	-29.65
2021-11-03 23:49:28:	-17.50	-19.79	-20.00	-30.06
2021-11-03 23:49:48:	-17.41	-19.71	-20.00	-30.29
2021-11-03 23:50:09:	-17.40	-19.70	-20.00	-30.12
2021-11-03 23:50:30:	-17.38	-19.66	-20.00	-29.89
2021-11-03 23:50:50:	-17.41	-19.64	-20.00	-30.02
2021-11-03 23:51:11:	-17.35	-19.65	-20.00	-30.24
2021-11-03 23:51:31:	-17.32	-19.60	-20.00	-30.48
2021-11-03 23:51:52:	-17.32	-19.59	-20.00	-30.45
2021-11-03 23:52:12:	-17.29	-19.59	-20.00	-30.54
2021-11-03 23:52:33:	-17.27	-19.60	-20.00	-31.00
2021-11-03 23:52:53:	-17.26	-19.63	-20.00	-31.40
2021-11-03 23:53:13:	-17.37	-19.67	-20.00	-31.14
2021-11-03 23:53:34:	-17.33	-19.72	-20.00	-29.59
2021-11-03 23:53:55:	-17.37	-19.76	-20.00	-31.16
2021-11-03 23:54:15:	-17.35	-19.78	-20.00	-33.77
2021-11-03 23:54:36:	-17.40	-19.83	-20.00	-30.33
2021-11-03 23:54:56:	-17.46	-19.87	-20.00	-30.83
2021-11-03 23:55:17:	-17.42	-19.90	-20.00	-29.02
2021-11-03 23:55:37:	-17.54	-19.89	-20.00	-29.02
2021-11-03 23:55:58:	-17.56	-19.84	-20.00	-32.49
2021-11-03 23:56:18:	-17.47	-19.69	-20.00	-30.86
2021-11-03 23:56:39:	-17.47	-19.64	-20.00	-30.34
2021-11-03 23:56:59:	-17.39	-19.62	-20.00	-28.61
2021-11-03 23:57:20:	-17.39	-19.64	-20.00	-30.48
2021-11-03 23:57:41:	-17.41	-19.65	-20.00	-29.96
2021-11-03 23:58:01:	-17.34	-19.63	-20.00	-30.47
2021-11-03 23:58:22:	-17.39	-19.61	-20.00	-30.47
2021-11-03 23:58:42:	-17.47	-19.61	-20.00	-30.21
2021-11-03 23:59:03:	-17.43	-19.64	-20.00	-30.12
2021-11-03 23:59:23:	-17.47	-19.67	-20.00	-30.76
2021-11-03 23:59:44:	-17.46	-19.74	-20.00	-30.84
2021-11-04 00:00:04:	-17.48	-19.80	-20.00	-30.36
2021-11-04 00:00:25:	-17.59	-19.80	-20.00	-30.95
2021-11-04 00:00:46:	-17.51	-19.80	-20.00	-31.55
2021-11-04 00:01:06:	-17.59	-19.85	-20.00	-31.48
2021-11-04 00:01:26:	-17.62	-19.88	-20.00	-31.00
2021-11-04 00:01:47:	-17.67	-19.83	-20.00	-29.09
2021-11-04 00:02:07:	-17.66	-19.83	-20.00	-31.54
2021-11-04 00:02:28:	-17.65	-19.85	-20.00	-30.54
2021-11-04 00:02:49:	-17.65	-19.82	-20.00	-30.55
2021-11-04 00:03:09:	-17.60	-19.78	-20.00	-30.02
2021-11-04 00:03:30:	-17.54	-19.75	-20.00	-30.24
2021-11-04 00:03:51:	-17.55	-19.69	-20.00	-29.32
2021-11-04 00:04:11:	-17.61	-19.63	-20.00	-29.65
2021-11-04 00:04:32:	-17.51	-19.60	-20.00	-28.56
2021-11-04 00:04:52:	-17.44	-19.59	-20.00	-31.18
2021-11-04 00:05:13:	-17.49	-19.60	-20.00	-30.65
2021-11-04 00:05:33:	-17.52	-19.59	-20.00	-30.76
2021-11-04 00:05:54:	-17.53	-19.58	-20.00	-29.60
2021-11-04 00:06:14:	-17.64	-19.61	-20.00	-29.03
2021-11-04 00:06:35:	-17.54	-19.68	-20.00	-30.32
2021-11-04 00:06:55:	-17.57	-19.68	-20.00	-30.73
2021-11-04 00:07:16:	-17.54	-19.63	-20.00	-30.46
2021-11-04 00:07:36:	-17.51	-19.58	-20.00	-29.30
2021-11-04 00:07:57:	-17.62	-19.50	-20.00	-28.90
