			pt1000 - external - setpoint - internal
2021-11-10 14:24:05:	-17.98	-19.68	-20.00	-30.26
2021-11-10 14:24:25:	-17.93	-19.70	-20.00	-30.21
2021-11-10 14:24:46:	-17.98	-19.73	-20.00	-30.42
2021-11-10 14:25:06:	-17.94	-19.74	-20.00	-30.97
2021-11-10 14:25:27:	-17.89	-19.77	-20.00	-31.21
2021-11-10 14:25:47:	-17.98	-19.81	-20.00	-31.02
2021-11-10 14:26:08:	-17.98	-19.86	-20.00	-30.00
2021-11-10 14:26:28:	-18.02	-19.93	-20.00	-29.00
2021-11-10 14:26:49:	-18.09	-19.99	-20.00	-32.78
2021-11-10 14:27:09:	-18.14	-20.03	-20.00	-33.19
2021-11-10 14:27:30:	-18.17	-20.08	-20.00	-30.69
2021-11-10 14:27:51:	-18.25	-20.10	-20.00	-29.50
2021-11-10 14:28:11:	-18.21	-20.15	-20.00	-28.31
2021-11-10 14:28:32:	-18.27	-20.17	-20.00	-29.47
2021-11-10 14:28:52:	-18.30	-20.08	-20.00	-32.20
2021-11-10 14:29:13:	-18.20	-20.00	-20.00	-29.49
2021-11-10 14:29:34:	-18.13	-19.95	-20.00	-28.21
2021-11-10 14:29:54:	-18.24	-19.94	-20.00	-28.20
2021-11-10 14:30:15:	-18.13	-19.91	-20.00	-30.48
2021-11-10 14:30:35:	-18.08	-19.89	-20.00	-30.17
2021-11-10 14:30:56:	-18.13	-19.88	-20.00	-29.85
2021-11-10 14:31:18:	-18.14	-19.91	-20.00	-29.51
2021-11-10 14:31:39:	-18.11	-19.95	-20.00	-29.51
2021-11-10 14:31:59:	-18.05	-19.95	-20.00	-28.35
2021-11-10 14:32:20:	-18.10	-19.95	-20.00	-28.55
2021-11-10 14:32:40:	-18.10	-19.98	-20.00	-30.07
2021-11-10 14:33:01:	-18.14	-19.95	-20.00	-30.32
2021-11-10 14:33:21:	-18.09	-19.95	-20.00	-30.15
2021-11-10 14:33:41:	-18.07	-20.00	-20.00	-29.71
2021-11-10 14:34:02:	-18.18	-20.06	-20.00	-29.44
2021-11-10 14:34:23:	-18.12	-20.10	-20.00	-30.69
2021-11-10 14:34:43:	-18.19	-20.10	-20.00	-30.63
2021-11-10 14:35:04:	-18.17	-20.10	-20.00	-30.08
2021-11-10 14:35:25:	-18.21	-20.11	-20.00	-29.67
2021-11-10 14:35:46:	-18.21	-20.10	-20.00	-30.40
2021-11-10 14:36:07:	-18.18	-20.07	-20.00	-30.44
2021-11-10 14:36:28:	-18.23	-20.02	-20.00	-28.83
2021-11-10 14:36:48:	-18.08	-19.90	-20.00	-30.22
2021-11-10 14:37:09:	-18.10	-19.78	-20.00	-29.67
2021-11-10 14:37:29:	-17.95	-19.59	-20.00	-30.16
2021-11-10 14:37:50:	-17.91	-19.56	-20.00	-31.40
2021-11-10 14:38:10:	-17.83	-19.53	-20.00	-30.18
2021-11-10 14:38:31:	-17.85	-19.56	-20.00	-28.74
2021-11-10 14:38:52:	-17.82	-19.58	-20.00	-30.83
2021-11-10 14:39:12:	-17.83	-19.62	-20.00	-30.83
2021-11-10 14:39:33:	-17.80	-19.62	-20.00	-30.65
2021-11-10 14:39:53:	-17.89	-19.73	-20.00	-30.41
2021-11-10 14:40:14:	-17.88	-19.81	-20.00	-29.92
2021-11-10 14:40:35:	-17.95	-19.92	-20.00	-29.76
2021-11-10 14:40:55:	-17.97	-19.97	-20.00	-28.55
2021-11-10 14:41:16:	-17.99	-19.99	-20.00	-28.49
2021-11-10 14:41:36:	-18.08	-20.03	-20.00	-30.78
2021-11-10 14:41:56:	-18.09	-20.03	-20.00	-30.13
2021-11-10 14:42:17:	-18.11	-20.05	-20.00	-30.04
2021-11-10 14:42:37:	-18.19	-20.07	-20.00	-29.67
2021-11-10 14:42:58:	-18.15	-20.14	-20.00	-30.23
2021-11-10 14:43:18:	-18.24	-20.19	-20.00	-30.84
2021-11-10 14:43:39:	-18.26	-20.22	-20.00	-30.22
2021-11-10 14:44:00:	-18.29	-20.23	-20.00	-29.65
2021-11-10 14:44:20:	-18.26	-20.23	-20.00	-29.78
2021-11-10 14:44:41:	-18.28	-20.20	-20.00	-29.22
2021-11-10 14:45:02:	-18.32	-20.11	-20.00	-28.55
2021-11-10 14:45:24:	-18.27	-20.02	-20.00	-29.52
2021-11-10 14:45:45:	-18.15	-19.89	-20.00	-29.97
2021-11-10 14:46:06:	-18.12	-19.74	-20.00	-29.58
2021-11-10 14:46:26:	-17.98	-19.66	-20.00	-29.33
2021-11-10 14:46:47:	-17.95	-19.58	-20.00	-30.86
2021-11-10 14:47:08:	-17.86	-19.58	-20.00	-32.05
2021-11-10 14:47:28:	-17.91	-19.57	-20.00	-30.13
2021-11-10 14:47:49:	-17.80	-19.58	-20.00	-28.46
2021-11-10 14:48:09:	-17.87	-19.60	-20.00	-30.85
2021-11-10 14:48:30:	-17.85	-19.67	-20.00	-30.67
2021-11-10 14:48:51:	-17.91	-19.75	-20.00	-30.83
2021-11-10 14:49:11:	-17.89	-19.81	-20.00	-30.47
2021-11-10 14:49:32:	-17.97	-19.88	-20.00	-29.68
2021-11-10 14:49:52:	-18.01	-19.98	-20.00	-29.84
2021-11-10 14:50:13:	-18.04	-20.04	-20.00	-28.97
2021-11-10 14:50:33:	-18.10	-20.02	-20.00	-29.49
2021-11-10 14:50:54:	-18.01	-20.01	-20.00	-29.95
2021-11-10 14:51:15:	-18.13	-19.98	-20.00	-29.77
2021-11-10 14:51:35:	-18.04	-19.90	-20.00	-29.74
2021-11-10 14:51:56:	-18.04	-19.85	-20.00	-29.67
2021-11-10 14:52:16:	-18.03	-19.82	-20.00	-29.78
2021-11-10 14:52:37:	-18.01	-19.79	-20.00	-30.07
2021-11-10 14:52:58:	-17.99	-19.81	-20.00	-30.16
2021-11-10 14:53:18:	-17.91	-19.77	-20.00	-30.16
2021-11-10 14:53:39:	-17.94	-19.75	-20.00	-30.25
2021-11-10 14:53:59:	-17.95	-19.76	-20.00	-30.34
2021-11-10 14:54:20:	-17.92	-19.76	-20.00	-30.48
2021-11-10 14:54:40:	-17.89	-19.76	-20.00	-30.58
2021-11-10 14:55:01:	-17.97	-19.79	-20.00	-30.68
2021-11-10 14:55:21:	-17.91	-19.82	-20.00	-30.77
2021-11-10 14:55:42:	-18.02	-19.83	-20.00	-31.05
2021-11-10 14:56:02:	-18.01	-19.85	-20.00	-31.55
2021-11-10 14:56:23:	-17.97	-19.85	-20.00	-31.30
2021-11-10 14:56:43:	-17.94	-19.86	-20.00	-29.58
2021-11-10 14:57:03:	-17.99	-19.86	-20.00	-30.51
2021-11-10 14:57:24:	-17.97	-19.84	-20.00	-29.87
2021-11-10 14:57:45:	-17.98	-19.77	-20.00	-30.34
2021-11-10 14:58:05:	-17.91	-19.71	-20.00	-32.68
2021-11-10 14:58:26:	-17.90	-19.69	-20.00	-31.46
2021-11-10 14:58:46:	-17.86	-19.70	-20.00	-28.44
2021-11-10 14:59:07:	-17.90	-19.71	-20.00	-31.64
2021-11-10 14:59:27:	-17.87	-19.75	-20.00	-30.44
2021-11-10 14:59:48:	-17.92	-19.72	-20.00	-30.24
2021-11-10 15:00:08:	-17.90	-19.75	-20.00	-29.85
2021-11-10 15:00:29:	-17.93	-19.76	-20.00	-29.48
2021-11-10 15:00:49:	-17.91	-19.75	-20.00	-29.27
2021-11-10 15:01:10:	-17.94	-19.76	-20.00	-28.40
2021-11-10 15:01:31:	-17.85	-19.75	-20.00	-30.93
2021-11-10 15:01:51:	-17.95	-19.77	-20.00	-30.24
2021-11-10 15:02:12:	-17.91	-19.79	-20.00	-30.37
2021-11-10 15:02:32:	-17.99	-19.85	-20.00	-30.17
2021-11-10 15:02:53:	-18.02	-19.93	-20.00	-29.26
2021-11-10 15:03:13:	-18.02	-20.00	-20.00	-30.37
2021-11-10 15:03:33:	-18.07	-20.02	-20.00	-30.09
2021-11-10 15:03:54:	-18.11	-20.00	-20.00	-29.44
2021-11-10 15:04:16:	-18.04	-20.01	-20.00	-29.75
2021-11-10 15:04:37:	-18.14	-19.97	-20.00	-30.71
2021-11-10 15:04:57:	-18.09	-19.92	-20.00	-30.35
2021-11-10 15:05:18:	-18.14	-19.83	-20.00	-28.80
2021-11-10 15:05:38:	-18.10	-19.74	-20.00	-30.20
2021-11-10 15:05:59:	-17.99	-19.62	-20.00	-29.03
2021-11-10 15:06:19:	-17.86	-19.53	-20.00	-30.27
2021-11-10 15:06:39:	-17.82	-19.45	-20.00	-29.73
2021-11-10 15:07:00:	-17.76	-19.41	-20.00	-28.69
2021-11-10 15:07:20:	-17.69	-19.40	-20.00	-31.09
2021-11-10 15:07:40:	-17.68	-19.41	-20.00	-30.43
2021-11-10 15:08:01:	-17.73	-19.51	-20.00	-30.57
2021-11-10 15:08:21:	-17.74	-19.57	-20.00	-30.33
2021-11-10 15:08:42:	-17.78	-19.66	-20.00	-30.01
2021-11-10 15:09:02:	-17.80	-19.78	-20.00	-30.28
2021-11-10 15:09:23:	-17.83	-19.83	-20.00	-29.87
2021-11-10 15:09:43:	-17.90	-19.90	-20.00	-29.59
2021-11-10 15:10:04:	-17.99	-19.93	-20.00	-29.33
2021-11-10 15:10:24:	-17.96	-19.98	-20.00	-29.93
2021-11-10 15:10:45:	-18.04	-20.00	-20.00	-30.28
2021-11-10 15:11:05:	-18.10	-19.99	-20.00	-30.86
2021-11-10 15:11:26:	-18.12	-20.01	-20.00	-29.92
2021-11-10 15:11:47:	-18.09	-20.04	-20.00	-29.42
2021-11-10 15:12:07:	-18.12	-20.08	-20.00	-30.00
2021-11-10 15:12:28:	-18.16	-20.10	-20.00	-30.50
2021-11-10 15:12:48:	-18.20	-20.07	-20.00	-31.21
2021-11-10 15:13:09:	-18.15	-20.01	-20.00	-29.39
2021-11-10 15:13:30:	-18.21	-20.00	-20.00	-28.85
2021-11-10 15:13:50:	-18.17	-19.94	-20.00	-30.01
2021-11-10 15:14:11:	-18.09	-19.88	-20.00	-30.03
2021-11-10 15:14:31:	-18.02	-19.76	-20.00	-29.57
2021-11-10 15:14:52:	-17.91	-19.69	-20.00	-29.29
2021-11-10 15:15:12:	-17.99	-19.66	-20.00	-31.11
2021-11-10 15:15:33:	-17.80	-19.59	-20.00	-31.65
2021-11-10 15:15:54:	-17.80	-19.57	-20.00	-29.72
2021-11-10 15:16:14:	-17.81	-19.62	-20.00	-28.33
2021-11-10 15:16:35:	-17.84	-19.66	-20.00	-31.01
2021-11-10 15:16:55:	-17.87	-19.69	-20.00	-30.32
2021-11-10 15:17:16:	-17.85	-19.71	-20.00	-30.50
2021-11-10 15:17:37:	-17.91	-19.78	-20.00	-30.22
2021-11-10 15:17:57:	-17.96	-19.83	-20.00	-29.60
2021-11-10 15:18:18:	-17.97	-19.94	-20.00	-28.90
2021-11-10 15:18:38:	-18.12	-19.96	-20.00	-27.68
2021-11-10 15:18:59:	-17.99	-19.92	-20.00	-26.94
2021-11-10 15:19:19:	-18.09	-19.91	-20.00	-31.00
2021-11-10 15:19:39:	-18.05	-19.90	-20.00	-30.42
2021-11-10 15:20:00:	-18.05	-19.92	-20.00	-30.24
2021-11-10 15:20:21:	-18.13	-19.98	-20.00	-29.19
2021-11-10 15:20:41:	-18.11	-20.05	-20.00	-29.70
2021-11-10 15:21:01:	-18.12	-20.04	-20.00	-28.93
2021-11-10 15:21:22:	-18.16	-20.00	-20.00	-29.98
2021-11-10 15:21:42:	-18.06	-19.94	-20.00	-30.49
2021-11-10 15:22:03:	-18.06	-19.90	-20.00	-29.01
2021-11-10 15:22:23:	-18.00	-19.81	-20.00	-27.70
2021-11-10 15:22:44:	-17.94	-19.67	-20.00	-29.57
2021-11-10 15:23:04:	-17.80	-19.51	-20.00	-29.05
2021-11-10 15:23:25:	-17.75	-19.39	-20.00	-29.63
2021-11-10 15:23:45:	-17.62	-19.31	-20.00	-29.73
2021-11-10 15:24:06:	-17.61	-19.23	-20.00	-29.88
2021-11-10 15:24:26:	-17.55	-19.21	-20.00	-30.23
2021-11-10 15:24:47:	-17.50	-19.20	-20.00	-30.47
2021-11-10 15:25:07:	-17.39	-19.17	-20.00	-30.43
2021-11-10 15:25:28:	-17.41	-19.18	-20.00	-30.58
2021-11-10 15:25:49:	-17.42	-19.21	-20.00	-31.36
2021-11-10 15:26:09:	-17.40	-19.29	-20.00	-31.50
2021-11-10 15:26:30:	-17.43	-19.30	-20.00	-30.57
2021-11-10 15:26:51:	-17.52	-19.37	-20.00	-30.45
2021-11-10 15:27:11:	-17.59	-19.43	-20.00	-30.41
2021-11-10 15:27:32:	-17.56	-19.53	-20.00	-30.14
2021-11-10 15:27:52:	-17.63	-19.58	-20.00	-30.41
2021-11-10 15:28:13:	-17.68	-19.60	-20.00	-30.82
2021-11-10 15:28:33:	-17.75	-19.61	-20.00	-30.96
2021-11-10 15:28:53:	-17.77	-19.68	-20.00	-30.54
2021-11-10 15:29:14:	-17.82	-19.76	-20.00	-29.54
2021-11-10 15:29:35:	-17.87	-19.84	-20.00	-29.06
2021-11-10 15:29:56:	-17.94	-19.89	-20.00	-31.55
2021-11-10 15:30:16:	-17.99	-19.88	-20.00	-33.40
2021-11-10 15:30:37:	-17.98	-19.93	-20.00	-31.38
2021-11-10 15:30:58:	-18.06	-19.96	-20.00	-28.62
2021-11-10 15:31:18:	-18.04	-20.01	-20.00	-27.60
2021-11-10 15:31:39:	-18.09	-20.01	-20.00	-31.57
2021-11-10 15:32:00:	-18.09	-19.97	-20.00	-29.82
2021-11-10 15:32:21:	-18.02	-19.94	-20.00	-29.74
2021-11-10 15:32:42:	-18.01	-19.88	-20.00	-29.52
2021-11-10 15:33:03:	-18.00	-19.82	-20.00	-29.06
2021-11-10 15:33:24:	-17.93	-19.78	-20.00	-29.75
2021-11-10 15:33:45:	-17.85	-19.70	-20.00	-29.69
2021-11-10 15:34:06:	-17.86	-19.61	-20.00	-29.72
2021-11-10 15:34:27:	-17.80	-19.41	-20.00	-29.70
2021-11-10 15:34:49:	-17.69	-19.34	-20.00	-29.25
2021-11-10 15:35:10:	-17.54	-19.28	-20.00	-32.05
2021-11-10 15:35:31:	-17.53	-19.23	-20.00	-31.44
2021-11-10 15:35:52:	-17.52	-19.21	-20.00	-31.45
2021-11-10 15:36:13:	-17.55	-19.27	-20.00	-30.43
2021-11-10 15:36:34:	-17.61	-19.39	-20.00	-30.31
2021-11-10 15:36:55:	-17.54	-19.49	-20.00	-30.30
2021-11-10 15:37:16:	-17.62	-19.52	-20.00	-30.34
2021-11-10 15:37:37:	-17.71	-19.63	-20.00	-30.40
2021-11-10 15:37:58:	-17.80	-19.66	-20.00	-30.54
2021-11-10 15:38:19:	-17.85	-19.77	-20.00	-30.57
2021-11-10 15:38:40:	-17.95	-19.91	-20.00	-30.39
2021-11-10 15:39:00:	-18.10	-20.05	-20.00	-30.23
2021-11-10 15:39:21:	-18.22	-20.14	-20.00	-30.65
2021-11-10 15:39:42:	-18.24	-20.24	-20.00	-31.23
2021-11-10 15:40:03:	-18.35	-20.31	-20.00	-30.80
2021-11-10 15:40:26:	-18.41	-20.29	-20.00	-29.65
2021-11-10 15:40:46:	-18.46	-20.33	-20.00	-29.72
2021-11-10 15:41:07:	-18.41	-20.29	-20.00	-28.05
2021-11-10 15:41:28:	-18.41	-20.18	-20.00	-29.59
2021-11-10 15:41:49:	-18.31	-20.07	-20.00	-29.38
2021-11-10 15:42:10:	-18.26	-19.90	-20.00	-30.34
2021-11-10 15:42:31:	-18.19	-19.83	-20.00	-30.50
2021-11-10 15:42:52:	-18.14	-19.78	-20.00	-29.47
2021-11-10 15:43:13:	-18.09	-19.72	-20.00	-29.10
2021-11-10 15:43:34:	-18.06	-19.66	-20.00	-31.31
2021-11-10 15:43:55:	-17.95	-19.66	-20.00	-31.18
2021-11-10 15:44:17:	-17.99	-19.58	-20.00	-28.54
2021-11-10 15:44:38:	-17.91	-19.61	-20.00	-30.19
2021-11-10 15:44:59:	-17.91	-19.61	-20.00	-30.40
2021-11-10 15:45:20:	-17.89	-19.62	-20.00	-30.38
2021-11-10 15:45:42:	-17.94	-19.71	-20.00	-30.13
2021-11-10 15:46:03:	-17.96	-19.74	-20.00	-29.64
2021-11-10 15:46:24:	-18.02	-19.80	-20.00	-28.99
2021-11-10 15:46:45:	-18.03	-19.86	-20.00	-28.28
2021-11-10 15:47:07:	-18.09	-19.82	-20.00	-30.61
2021-11-10 15:47:27:	-18.03	-19.83	-20.00	-30.01
2021-11-10 15:47:48:	-18.02	-19.89	-20.00	-30.55
2021-11-10 15:48:09:	-18.09	-19.90	-20.00	-30.09
2021-11-10 15:48:30:	-18.10	-19.99	-20.00	-29.05
2021-11-10 15:48:51:	-18.26	-20.05	-20.00	-29.96
2021-11-10 15:49:12:	-18.13	-20.08	-20.00	-30.63
2021-11-10 15:49:33:	-18.21	-20.10	-20.00	-30.47
2021-11-10 15:49:54:	-18.26	-20.06	-20.00	-29.96
2021-11-10 15:50:15:	-18.18	-20.08	-20.00	-29.53
2021-11-10 15:50:36:	-18.20	-20.07	-20.00	-30.52
2021-11-10 15:50:58:	-18.18	-19.97	-20.00	-28.78
2021-11-10 15:51:19:	-18.21	-19.92	-20.00	-29.42
2021-11-10 15:51:39:	-18.15	-19.78	-20.00	-29.85
2021-11-10 15:52:00:	-17.99	-19.73	-20.00	-29.37
2021-11-10 15:52:20:	-17.97	-19.63	-20.00	-30.13
2021-11-10 15:52:41:	-17.93	-19.54	-20.00	-30.54
2021-11-10 15:53:02:	-17.84	-19.53	-20.00	-31.58
2021-11-10 15:53:23:	-17.85	-19.55	-20.00	-31.03
2021-11-10 15:53:44:	-17.83	-19.56	-20.00	-30.44
2021-11-10 15:54:05:	-17.85	-19.59	-20.00	-30.57
2021-11-10 15:54:27:	-17.87	-19.66	-20.00	-30.96
2021-11-10 15:54:48:	-17.83	-19.64	-20.00	-30.74
2021-11-10 15:55:09:	-17.92	-19.74	-20.00	-30.53
2021-11-10 15:55:29:	-17.93	-19.77	-20.00	-30.18
2021-11-10 15:55:51:	-18.03	-19.77	-20.00	-29.97
2021-11-10 15:56:12:	-17.98	-19.79	-20.00	-30.76
2021-11-10 15:56:33:	-18.02	-19.90	-20.00	-31.64
2021-11-10 15:56:54:	-18.06	-19.92	-20.00	-31.54
2021-11-10 15:57:15:	-18.06	-19.99	-20.00	-30.30
2021-11-10 15:57:36:	-18.19	-20.03	-20.00	-29.53
2021-11-10 15:57:57:	-18.18	-20.07	-20.00	-29.94
2021-11-10 15:58:18:	-18.30	-20.08	-20.00	-29.93
2021-11-10 15:58:39:	-18.21	-20.05	-20.00	-30.07
2021-11-10 15:59:00:	-18.29	-20.00	-20.00	-30.10
2021-11-10 15:59:21:	-18.27	-19.99	-20.00	-30.28
2021-11-10 15:59:42:	-18.26	-20.05	-20.00	-30.40
2021-11-10 16:00:03:	-18.22	-20.09	-20.00	-30.77
2021-11-10 16:00:24:	-18.20	-20.02	-20.00	-31.25
2021-11-10 16:00:45:	-18.26	-19.99	-20.00	-30.03
2021-11-10 16:01:06:	-18.26	-19.96	-20.00	-29.62
2021-11-10 16:01:27:	-18.18	-19.90	-20.00	-30.28
2021-11-10 16:01:49:	-18.14	-19.85	-20.00	-29.67
2021-11-10 16:02:10:	-18.12	-19.78	-20.00	-32.56
2021-11-10 16:02:31:	-18.04	-19.74	-20.00	-30.77
2021-11-10 16:02:52:	-18.01	-19.73	-20.00	-29.19
2021-11-10 16:03:13:	-18.02	-19.72	-20.00	-28.67
2021-11-10 16:03:34:	-18.00	-19.76	-20.00	-31.28
2021-11-10 16:03:55:	-18.02	-19.79	-20.00	-30.74
2021-11-10 16:04:16:	-18.02	-19.87	-20.00	-30.28
2021-11-10 16:04:37:	-18.07	-19.94	-20.00	-29.68
2021-11-10 16:04:58:	-18.15	-19.97	-20.00	-28.58
2021-11-10 16:05:18:	-18.15	-19.95	-20.00	-28.21
2021-11-10 16:05:38:	-18.22	-20.01	-20.00	-30.45
2021-11-10 16:05:59:	-18.19	-19.97	-20.00	-30.19
2021-11-10 16:06:20:	-18.17	-20.00	-20.00	-30.31
2021-11-10 16:06:40:	-18.18	-20.04	-20.00	-30.12
2021-11-10 16:07:00:	-18.27	-20.05	-20.00	-29.50
2021-11-10 16:07:21:	-18.27	-20.11	-20.00	-30.49
2021-11-10 16:07:41:	-18.28	-20.14	-20.00	-30.31
2021-11-10 16:08:02:	-18.35	-20.11	-20.00	-29.18
2021-11-10 16:08:22:	-18.30	-20.08	-20.00	-29.63
2021-11-10 16:08:43:	-18.27	-20.09	-20.00	-29.42
2021-11-10 16:09:03:	-18.27	-20.00	-20.00	-29.83
2021-11-10 16:09:24:	-18.24	-19.98	-20.00	-29.80
2021-11-10 16:09:44:	-18.22	-19.91	-20.00	-29.93
2021-11-10 16:10:05:	-18.19	-19.86	-20.00	-29.92
2021-11-10 16:10:26:	-18.21	-19.84	-20.00	-30.02
2021-11-10 16:10:46:	-18.20	-19.85	-20.00	-30.27
2021-11-10 16:11:06:	-18.18	-19.86	-20.00	-30.39
2021-11-10 16:11:27:	-18.20	-19.87	-20.00	-30.40
2021-11-10 16:11:48:	-18.15	-19.83	-20.00	-30.42
2021-11-10 16:12:08:	-18.20	-19.86	-20.00	-30.36
2021-11-10 16:12:29:	-18.19	-19.91	-20.00	-30.52
2021-11-10 16:12:49:	-18.23	-19.95	-20.00	-30.69
2021-11-10 16:13:10:	-18.26	-19.96	-20.00	-30.74
2021-11-10 16:13:30:	-18.30	-20.00	-20.00	-30.79
2021-11-10 16:13:51:	-18.34	-19.99	-20.00	-31.57
2021-11-10 16:14:11:	-18.34	-20.00	-20.00	-30.91
2021-11-10 16:14:32:	-18.35	-20.00	-20.00	-29.49
2021-11-10 16:14:52:	-18.32	-19.97	-20.00	-29.59
2021-11-10 16:15:13:	-18.26	-19.94	-20.00	-31.23
2021-11-10 16:15:33:	-18.23	-19.86	-20.00	-30.33
2021-11-10 16:15:54:	-18.25	-19.83	-20.00	-30.04
2021-11-10 16:16:15:	-18.25	-19.77	-20.00	-29.81
2021-11-10 16:16:35:	-18.16	-19.75	-20.00	-29.73
2021-11-10 16:16:56:	-18.15	-19.73	-20.00	-32.44
2021-11-10 16:17:16:	-18.08	-19.72	-20.00	-31.37
2021-11-10 16:17:37:	-18.12	-19.76	-20.00	-30.80
2021-11-10 16:17:58:	-18.06	-19.74	-20.00	-28.31
2021-11-10 16:18:18:	-18.09	-19.78	-20.00	-30.49
2021-11-10 16:18:39:	-18.10	-19.83	-20.00	-30.90
2021-11-10 16:18:59:	-18.11	-19.92	-20.00	-30.62
2021-11-10 16:19:20:	-18.20	-20.03	-20.00	-30.41
2021-11-10 16:19:41:	-18.21	-20.05	-20.00	-29.24
2021-11-10 16:20:01:	-18.28	-20.04	-20.00	-28.98
2021-11-10 16:20:24:	-18.30	-20.06	-20.00	-29.00
2021-11-10 16:20:44:	-18.31	-19.98	-20.00	-29.94
2021-11-10 16:21:05:	-18.28	-19.93	-20.00	-30.38
2021-11-10 16:21:26:	-18.24	-19.86	-20.00	-30.66
2021-11-10 16:21:46:	-18.22	-19.75	-20.00	-30.27
2021-11-10 16:22:07:	-18.16	-19.66	-20.00	-27.94
2021-11-10 16:22:27:	-18.09	-19.57	-20.00	-30.23
2021-11-10 16:22:48:	-18.02	-19.45	-20.00	-29.81
2021-11-10 16:23:08:	-17.92	-19.34	-20.00	-31.05
2021-11-10 16:23:29:	-17.83	-19.34	-20.00	-29.52
2021-11-10 16:23:50:	-17.76	-19.24	-20.00	-28.48
2021-11-10 16:24:11:	-17.73	-19.20	-20.00	-30.80
2021-11-10 16:24:31:	-17.75	-19.23	-20.00	-30.13
2021-11-10 16:24:52:	-17.78	-19.28	-20.00	-30.22
2021-11-10 16:25:12:	-17.79	-19.37	-20.00	-29.92
2021-11-10 16:25:33:	-17.79	-19.44	-20.00	-29.80
2021-11-10 16:25:54:	-17.81	-19.53	-20.00	-30.37
2021-11-10 16:26:15:	-17.86	-19.63	-20.00	-30.76
2021-11-10 16:26:36:	-17.90	-19.68	-20.00	-30.13
2021-11-10 16:26:56:	-17.91	-19.75	-20.00	-30.87
2021-11-10 16:27:17:	-17.96	-19.79	-20.00	-30.51
2021-11-10 16:27:37:	-18.00	-19.85	-20.00	-29.34
2021-11-10 16:27:58:	-18.01	-19.84	-20.00	-29.46
2021-11-10 16:28:19:	-18.03	-19.79	-20.00	-29.93
2021-11-10 16:28:39:	-18.09	-19.75	-20.00	-30.39
2021-11-10 16:29:00:	-18.05	-19.75	-20.00	-30.54
2021-11-10 16:29:21:	-18.01	-19.68	-20.00	-31.02
2021-11-10 16:29:42:	-18.04	-19.65	-20.00	-31.05
2021-11-10 16:30:02:	-18.03	-19.52	-20.00	-28.93
2021-11-10 16:30:23:	-18.04	-19.56	-20.00	-30.41
2021-11-10 16:30:44:	-18.03	-19.50	-20.00	-30.62
2021-11-10 16:31:04:	-17.84	-19.44	-20.00	-32.03
2021-11-10 16:31:25:	-17.89	-19.41	-20.00	-29.80
2021-11-10 16:31:46:	-17.87	-19.42	-20.00	-28.74
2021-11-10 16:32:07:	-17.84	-19.38	-20.00	-28.67
2021-11-10 16:32:27:	-17.86	-19.41	-20.00	-31.11
2021-11-10 16:32:48:	-17.77	-19.45	-20.00	-30.26
2021-11-10 16:33:08:	-17.88	-19.48	-20.00	-30.00
2021-11-10 16:33:29:	-17.90	-19.52	-20.00	-29.43
2021-11-10 16:33:50:	-17.96	-19.58	-20.00	-29.10
2021-11-10 16:34:10:	-17.98	-19.59	-20.00	-28.95
2021-11-10 16:34:31:	-17.96	-19.56	-20.00	-29.82
2021-11-10 16:34:52:	-17.96	-19.51	-20.00	-30.51
2021-11-10 16:35:12:	-17.84	-19.43	-20.00	-30.29
2021-11-10 16:35:33:	-17.87	-19.38	-20.00	-29.96
2021-11-10 16:35:53:	-17.73	-19.36	-20.00	-28.38
2021-11-10 16:36:14:	-17.70	-19.33	-20.00	-28.96
2021-11-10 16:36:35:	-17.61	-19.25	-20.00	-29.66
2021-11-10 16:36:56:	-17.54	-19.18	-20.00	-29.61
2021-11-10 16:37:17:	-17.42	-19.07	-20.00	-29.11
2021-11-10 16:37:38:	-17.44	-18.98	-20.00	-29.29
2021-11-10 16:37:59:	-17.38	-18.92	-20.00	-28.92
2021-11-10 16:38:19:	-17.40	-18.90	-20.00	-29.90
2021-11-10 16:38:40:	-17.31	-18.84	-20.00	-30.91
2021-11-10 16:39:01:	-17.35	-18.89	-20.00	-31.14
2021-11-10 16:39:21:	-17.30	-18.89	-20.00	-30.94
2021-11-10 16:39:42:	-17.34	-18.88	-20.00	-28.34
2021-11-10 16:40:03:	-17.33	-18.93	-20.00	-30.45
2021-11-10 16:40:24:	-17.35	-18.99	-20.00	-29.87
2021-11-10 16:40:44:	-17.44	-19.11	-20.00	-30.19
2021-11-10 16:41:05:	-17.47	-19.25	-20.00	-30.01
2021-11-10 16:41:26:	-17.59	-19.37	-20.00	-29.67
2021-11-10 16:41:47:	-17.64	-19.39	-20.00	-30.06
2021-11-10 16:42:07:	-17.67	-19.47	-20.00	-29.14
2021-11-10 16:42:28:	-17.79	-19.46	-20.00	-29.04
2021-11-10 16:42:48:	-17.82	-19.50	-20.00	-29.86
2021-11-10 16:43:09:	-17.83	-19.49	-20.00	-30.34
2021-11-10 16:43:29:	-17.91	-19.43	-20.00	-30.89
2021-11-10 16:43:50:	-17.88	-19.40	-20.00	-30.72
2021-11-10 16:44:11:	-17.82	-19.34	-20.00	-28.06
2021-11-10 16:44:32:	-17.82	-19.28	-20.00	-30.08
2021-11-10 16:44:53:	-17.73	-19.17	-20.00	-28.85
2021-11-10 16:45:13:	-17.63	-19.10	-20.00	-30.18
2021-11-10 16:45:34:	-17.66	-19.08	-20.00	-30.32
