			pt1000 - external - setpoint - internal
2021-11-01 15:19:47:	-17.69	-19.13	-20.00	-30.35
2021-11-01 15:20:08:	-17.67	-19.07	-20.00	-30.74
2021-11-01 15:20:28:	-17.63	-19.10	-20.00	-31.00
2021-11-01 15:20:49:	-17.66	-19.10	-20.00	-31.17
2021-11-01 15:21:09:	-17.68	-19.14	-20.00	-31.10
2021-11-01 15:21:30:	-17.72	-19.27	-20.00	-30.06
2021-11-01 15:21:51:	-17.80	-19.36	-20.00	-30.53
2021-11-01 15:22:11:	-17.86	-19.45	-20.00	-31.08
2021-11-01 15:22:32:	-17.95	-19.50	-20.00	-31.35
2021-11-01 15:22:53:	-18.08	-19.65	-20.00	-31.60
2021-11-01 15:23:13:	-18.10	-19.79	-20.00	-31.26
2021-11-01 15:23:34:	-18.27	-19.95	-20.00	-29.51
2021-11-01 15:23:55:	-18.37	-20.05	-20.00	-30.99
2021-11-01 15:24:15:	-18.48	-20.13	-20.00	-32.06
2021-11-01 15:24:36:	-18.56	-20.23	-20.00	-31.43
2021-11-01 15:24:56:	-18.56	-20.25	-20.00	-31.17
2021-11-01 15:25:17:	-18.60	-20.25	-20.00	-30.13
2021-11-01 15:25:37:	-18.67	-20.24	-20.00	-28.80
2021-11-01 15:25:58:	-18.64	-20.17	-20.00	-28.82
2021-11-01 15:26:19:	-18.58	-20.08	-20.00	-30.55
2021-11-01 15:26:40:	-18.51	-19.97	-20.00	-30.17
2021-11-01 15:27:01:	-18.38	-19.83	-20.00	-30.36
2021-11-01 15:27:21:	-18.33	-19.73	-20.00	-30.54
2021-11-01 15:27:42:	-18.22	-19.69	-20.00	-30.83
2021-11-01 15:28:02:	-18.16	-19.61	-20.00	-31.05
2021-11-01 15:28:23:	-18.13	-19.53	-20.00	-31.03
2021-11-01 15:28:43:	-18.06	-19.48	-20.00	-31.03
2021-11-01 15:29:04:	-17.95	-19.43	-20.00	-31.23
2021-11-01 15:29:24:	-17.94	-19.37	-20.00	-31.21
2021-11-01 15:29:45:	-17.90	-19.36	-20.00	-30.76
2021-11-01 15:30:05:	-17.85	-19.33	-20.00	-31.49
2021-11-01 15:30:26:	-17.83	-19.31	-20.00	-31.07
2021-11-01 15:30:46:	-17.82	-19.37	-20.00	-31.39
2021-11-01 15:31:07:	-17.89	-19.43	-20.00	-31.82
2021-11-01 15:31:27:	-17.89	-19.49	-20.00	-31.26
2021-11-01 15:31:48:	-18.00	-19.61	-20.00	-31.26
2021-11-01 15:32:08:	-18.06	-19.69	-20.00	-31.08
2021-11-01 15:32:29:	-18.19	-19.85	-20.00	-31.17
2021-11-01 15:32:50:	-18.30	-19.98	-20.00	-30.88
2021-11-01 15:33:11:	-18.40	-20.07	-20.00	-30.37
2021-11-01 15:33:32:	-18.45	-20.17	-20.00	-30.79
2021-11-01 15:33:53:	-18.55	-20.25	-20.00	-31.49
2021-11-01 15:34:14:	-18.61	-20.33	-20.00	-31.34
2021-11-01 15:34:36:	-18.70	-20.39	-20.00	-31.48
2021-11-01 15:34:57:	-18.71	-20.39	-20.00	-29.38
2021-11-01 15:35:18:	-18.80	-20.43	-20.00	-30.29
2021-11-01 15:35:39:	-18.80	-20.38	-20.00	-29.68
2021-11-01 15:36:00:	-18.78	-20.25	-20.00	-30.18
2021-11-01 15:36:21:	-18.69	-20.17	-20.00	-30.66
2021-11-01 15:36:42:	-18.61	-20.05	-20.00	-30.06
2021-11-01 15:37:03:	-18.55	-19.95	-20.00	-29.18
2021-11-01 15:37:24:	-18.42	-19.82	-20.00	-29.18
2021-11-01 15:37:44:	-18.38	-19.71	-20.00	-31.81
2021-11-01 15:38:05:	-18.28	-19.63	-20.00	-31.49
2021-11-01 15:38:26:	-18.17	-19.59	-20.00	-30.68
2021-11-01 15:38:47:	-18.15	-19.56	-20.00	-29.84
2021-11-01 15:39:09:	-18.20	-19.56	-20.00	-29.95
2021-11-01 15:39:30:	-18.12	-19.53	-20.00	-30.31
2021-11-01 15:39:51:	-18.14	-19.58	-20.00	-30.77
2021-11-01 15:40:12:	-18.18	-19.66	-20.00	-31.20
2021-11-01 15:40:33:	-18.22	-19.76	-20.00	-31.49
2021-11-01 15:40:55:	-18.30	-19.88	-20.00	-31.50
2021-11-01 15:41:16:	-18.40	-19.96	-20.00	-30.10
2021-11-01 15:41:37:	-18.47	-20.11	-20.00	-29.58
2021-11-01 15:41:58:	-18.53	-20.24	-20.00	-31.57
2021-11-01 15:42:19:	-18.63	-20.30	-20.00	-31.94
2021-11-01 15:42:40:	-18.72	-20.34	-20.00	-30.39
2021-11-01 15:43:01:	-18.77	-20.39	-20.00	-30.18
2021-11-01 15:43:23:	-18.79	-20.39	-20.00	-29.99
2021-11-01 15:43:43:	-18.79	-20.38	-20.00	-28.72
2021-11-01 15:44:05:	-18.78	-20.29	-20.00	-28.98
2021-11-01 15:44:25:	-18.70	-20.13	-20.00	-30.71
2021-11-01 15:44:46:	-18.65	-20.03	-20.00	-30.46
2021-11-01 15:45:07:	-18.47	-19.91	-20.00	-30.50
2021-11-01 15:45:29:	-18.43	-19.80	-20.00	-30.65
2021-11-01 15:45:50:	-18.32	-19.76	-20.00	-30.72
2021-11-01 15:46:11:	-18.25	-19.68	-20.00	-30.36
2021-11-01 15:46:33:	-18.19	-19.60	-20.00	-30.91
2021-11-01 15:46:54:	-18.12	-19.54	-20.00	-30.04
2021-11-01 15:47:15:	-18.04	-19.47	-20.00	-32.13
2021-11-01 15:47:37:	-17.97	-19.38	-20.00	-30.90
2021-11-01 15:47:58:	-17.96	-19.36	-20.00	-31.86
2021-11-01 15:48:19:	-17.95	-19.38	-20.00	-30.35
2021-11-01 15:48:39:	-18.03	-19.45	-20.00	-30.32
2021-11-01 15:49:00:	-18.07	-19.54	-20.00	-30.94
2021-11-01 15:49:21:	-18.15	-19.67	-20.00	-31.32
2021-11-01 15:49:42:	-18.21	-19.79	-20.00	-31.74
2021-11-01 15:50:04:	-18.29	-19.94	-20.00	-31.62
2021-11-01 15:50:26:	-18.39	-20.05	-20.00	-29.56
2021-11-01 15:50:46:	-18.52	-20.13	-20.00	-30.95
2021-11-01 15:51:07:	-18.59	-20.23	-20.00	-32.02
2021-11-01 15:51:29:	-18.63	-20.34	-20.00	-31.20
2021-11-01 15:51:50:	-18.71	-20.37	-20.00	-30.29
2021-11-01 15:52:11:	-18.74	-20.38	-20.00	-29.30
2021-11-01 15:52:32:	-18.76	-20.32	-20.00	-29.74
2021-11-01 15:52:53:	-18.77	-20.25	-20.00	-30.32
2021-11-01 15:53:14:	-18.64	-20.13	-20.00	-30.76
2021-11-01 15:53:35:	-18.59	-20.04	-20.00	-29.66
2021-11-01 15:53:56:	-18.53	-19.95	-20.00	-29.31
2021-11-01 15:54:18:	-18.40	-19.83	-20.00	-28.97
2021-11-01 15:54:39:	-18.32	-19.72	-20.00	-32.00
2021-11-01 15:54:59:	-18.25	-19.63	-20.00	-31.16
2021-11-01 15:55:21:	-18.21	-19.56	-20.00	-30.63
2021-11-01 15:55:42:	-18.12	-19.51	-20.00	-30.59
2021-11-01 15:56:03:	-18.08	-19.55	-20.00	-30.81
2021-11-01 15:56:24:	-18.09	-19.58	-20.00	-30.71
2021-11-01 15:56:45:	-18.10	-19.60	-20.00	-30.16
2021-11-01 15:57:06:	-18.13	-19.66	-20.00	-30.68
2021-11-01 15:57:27:	-18.21	-19.71	-20.00	-31.39
2021-11-01 15:57:48:	-18.31	-19.76	-20.00	-31.89
2021-11-01 15:58:09:	-18.36	-19.89	-20.00	-31.89
2021-11-01 15:58:30:	-18.48	-20.05	-20.00	-30.63
2021-11-01 15:58:51:	-18.60	-20.18	-20.00	-29.55
2021-11-01 15:59:13:	-18.67	-20.28	-20.00	-31.38
2021-11-01 15:59:34:	-18.77	-20.34	-20.00	-31.97
2021-11-01 15:59:55:	-18.85	-20.44	-20.00	-30.66
2021-11-01 16:00:15:	-18.86	-20.47	-20.00	-31.29
2021-11-01 16:00:35:	-18.90	-20.49	-20.00	-30.31
2021-11-01 16:00:56:	-18.90	-20.45	-20.00	-28.87
2021-11-01 16:01:16:	-18.88	-20.40	-20.00	-28.67
2021-11-01 16:01:37:	-18.81	-20.29	-20.00	-30.00
2021-11-01 16:01:57:	-18.76	-20.15	-20.00	-30.73
2021-11-01 16:02:19:	-18.63	-20.02	-20.00	-30.75
2021-11-01 16:02:40:	-18.52	-19.92	-20.00	-30.83
2021-11-01 16:03:00:	-18.47	-19.78	-20.00	-30.85
2021-11-01 16:03:21:	-18.39	-19.70	-20.00	-29.73
2021-11-01 16:03:41:	-18.30	-19.67	-20.00	-29.53
2021-11-01 16:04:02:	-18.25	-19.55	-20.00	-32.03
2021-11-01 16:04:22:	-18.18	-19.47	-20.00	-32.17
2021-11-01 16:04:43:	-18.12	-19.46	-20.00	-31.79
2021-11-01 16:05:03:	-18.09	-19.49	-20.00	-30.59
2021-11-01 16:05:24:	-18.07	-19.52	-20.00	-30.32
2021-11-01 16:05:44:	-18.13	-19.57	-20.00	-30.50
2021-11-01 16:06:05:	-18.20	-19.64	-20.00	-31.00
2021-11-01 16:06:25:	-18.25	-19.71	-20.00	-31.34
2021-11-01 16:06:46:	-18.32	-19.74	-20.00	-31.53
2021-11-01 16:07:07:	-18.36	-19.81	-20.00	-31.51
2021-11-01 16:07:27:	-18.45	-19.89	-20.00	-30.98
2021-11-01 16:07:48:	-18.53	-20.05	-20.00	-30.16
2021-11-01 16:08:09:	-18.61	-20.17	-20.00	-30.69
2021-11-01 16:08:30:	-18.66	-20.24	-20.00	-31.60
2021-11-01 16:08:51:	-18.70	-20.30	-20.00	-31.64
2021-11-01 16:09:11:	-18.76	-20.35	-20.00	-31.33
2021-11-01 16:09:32:	-18.80	-20.38	-20.00	-29.04
2021-11-01 16:09:52:	-18.82	-20.40	-20.00	-29.63
2021-11-01 16:10:13:	-18.80	-20.37	-20.00	-29.48
2021-11-01 16:10:33:	-18.76	-20.26	-20.00	-29.94
2021-11-01 16:10:54:	-18.72	-20.16	-20.00	-30.24
2021-11-01 16:11:14:	-18.65	-20.03	-20.00	-30.52
2021-11-01 16:11:35:	-18.61	-19.91	-20.00	-30.82
2021-11-01 16:11:56:	-18.51	-19.82	-20.00	-31.18
2021-11-01 16:12:16:	-18.45	-19.73	-20.00	-31.36
2021-11-01 16:12:36:	-18.40	-19.69	-20.00	-31.30
2021-11-01 16:12:57:	-18.32	-19.64	-20.00	-30.77
2021-11-01 16:13:17:	-18.25	-19.58	-20.00	-31.46
2021-11-01 16:13:38:	-18.21	-19.52	-20.00	-30.53
2021-11-01 16:13:58:	-18.11	-19.45	-20.00	-32.21
2021-11-01 16:14:19:	-18.09	-19.42	-20.00	-32.19
2021-11-01 16:14:39:	-18.05	-19.43	-20.00	-31.64
2021-11-01 16:15:00:	-18.11	-19.49	-20.00	-31.73
2021-11-01 16:15:20:	-18.14	-19.59	-20.00	-31.31
2021-11-01 16:15:41:	-18.16	-19.72	-20.00	-31.44
2021-11-01 16:16:01:	-18.25	-19.82	-20.00	-31.35
2021-11-01 16:16:22:	-18.35	-19.91	-20.00	-31.24
2021-11-01 16:16:43:	-18.40	-20.00	-20.00	-30.74
2021-11-01 16:17:04:	-18.52	-20.06	-20.00	-30.43
2021-11-01 16:17:25:	-18.62	-20.14	-20.00	-31.07
2021-11-01 16:17:46:	-18.69	-20.19	-20.00	-31.10
2021-11-01 16:18:07:	-18.79	-20.23	-20.00	-31.66
2021-11-01 16:18:28:	-18.86	-20.29	-20.00	-31.95
2021-11-01 16:18:49:	-18.90	-20.32	-20.00	-32.15
2021-11-01 16:19:10:	-18.98	-20.35	-20.00	-28.93
2021-11-01 16:19:30:	-18.93	-20.38	-20.00	-28.76
2021-11-01 16:19:51:	-18.96	-20.31	-20.00	-30.94
2021-11-01 16:20:12:	-18.90	-20.24	-20.00	-30.53
2021-11-01 16:20:33:	-18.83	-20.12	-20.00	-30.68
2021-11-01 16:20:54:	-18.79	-20.00	-20.00	-30.19
2021-11-01 16:21:15:	-18.77	-19.92	-20.00	-30.37
2021-11-01 16:21:36:	-18.78	-19.95	-20.00	-29.05
2021-11-01 16:21:57:	-18.66	-19.94	-20.00	-29.32
2021-11-01 16:22:18:	-18.61	-19.88	-20.00	-30.85
2021-11-01 16:22:38:	-18.58	-19.81	-20.00	-30.49
2021-11-01 16:22:59:	-18.53	-19.82	-20.00	-30.63
2021-11-01 16:23:20:	-18.52	-19.86	-20.00	-29.65
2021-11-01 16:23:41:	-18.54	-19.88	-20.00	-29.39
2021-11-01 16:24:02:	-18.57	-19.95	-20.00	-29.22
2021-11-01 16:24:23:	-18.49	-19.93	-20.00	-29.00
2021-11-01 16:24:44:	-18.48	-19.86	-20.00	-30.00
2021-11-01 16:25:05:	-18.44	-19.79	-20.00	-30.26
2021-11-01 16:25:26:	-18.41	-19.74	-20.00	-30.65
2021-11-01 16:25:47:	-18.39	-19.60	-20.00	-31.03
2021-11-01 16:26:07:	-18.31	-19.52	-20.00	-31.03
2021-11-01 16:26:28:	-18.30	-19.46	-20.00	-29.37
2021-11-01 16:26:49:	-18.18	-19.39	-20.00	-29.59
2021-11-01 16:27:11:	-18.10	-19.36	-20.00	-32.21
2021-11-01 16:27:32:	-18.05	-19.29	-20.00	-31.61
2021-11-01 16:27:54:	-17.99	-19.22	-20.00	-30.77
2021-11-01 16:28:14:	-17.95	-19.22	-20.00	-30.31
2021-11-01 16:28:34:	-17.96	-19.24	-20.00	-30.41
2021-11-01 16:28:55:	-17.94	-19.28	-20.00	-30.37
2021-11-01 16:29:15:	-17.99	-19.26	-20.00	-30.09
2021-11-01 16:29:36:	-18.03	-19.30	-20.00	-30.81
2021-11-01 16:29:57:	-18.07	-19.42	-20.00	-31.35
2021-11-01 16:30:17:	-18.07	-19.50	-20.00	-31.77
2021-11-01 16:30:38:	-18.16	-19.60	-20.00	-31.72
2021-11-01 16:30:59:	-18.24	-19.72	-20.00	-29.97
2021-11-01 16:31:19:	-18.32	-19.84	-20.00	-29.98
2021-11-01 16:31:40:	-18.38	-19.95	-20.00	-31.76
2021-11-01 16:32:01:	-18.45	-20.00	-20.00	-31.04
2021-11-01 16:32:21:	-18.53	-20.07	-20.00	-30.61
2021-11-01 16:32:42:	-18.54	-20.12	-20.00	-31.32
2021-11-01 16:33:03:	-18.64	-20.20	-20.00	-28.99
2021-11-01 16:33:23:	-18.67	-20.22	-20.00	-29.68
2021-11-01 16:33:44:	-18.67	-20.19	-20.00	-29.82
2021-11-01 16:34:05:	-18.68	-20.12	-20.00	-30.10
2021-11-01 16:34:25:	-18.65	-20.04	-20.00	-30.64
2021-11-01 16:34:46:	-18.60	-19.96	-20.00	-31.04
2021-11-01 16:35:07:	-18.51	-19.92	-20.00	-29.28
2021-11-01 16:35:27:	-18.44	-19.89	-20.00	-29.52
2021-11-01 16:35:48:	-18.37	-19.80	-20.00	-29.96
2021-11-01 16:36:09:	-18.25	-19.67	-20.00	-30.05
2021-11-01 16:36:29:	-18.15	-19.57	-20.00	-31.50
2021-11-01 16:36:50:	-18.09	-19.53	-20.00	-33.32
2021-11-01 16:37:10:	-18.03	-19.48	-20.00	-28.03
2021-11-01 16:37:31:	-18.02	-19.50	-20.00	-29.28
2021-11-01 16:37:51:	-17.99	-19.52	-20.00	-30.78
2021-11-01 16:38:12:	-18.01	-19.46	-20.00	-29.86
2021-11-01 16:38:32:	-18.00	-19.49	-20.00	-29.58
2021-11-01 16:38:53:	-18.02	-19.51	-20.00	-29.64
2021-11-01 16:39:13:	-18.05	-19.55	-20.00	-30.18
2021-11-01 16:39:34:	-18.07	-19.60	-20.00	-30.29
2021-11-01 16:39:54:	-18.06	-19.59	-20.00	-30.57
2021-11-01 16:40:15:	-18.07	-19.54	-20.00	-30.06
2021-11-01 16:40:36:	-18.10	-19.54	-20.00	-29.31
2021-11-01 16:40:56:	-18.08	-19.56	-20.00	-30.15
2021-11-01 16:41:17:	-18.07	-19.54	-20.00	-29.63
2021-11-01 16:41:37:	-18.03	-19.52	-20.00	-29.94
2021-11-01 16:41:58:	-18.01	-19.50	-20.00	-29.12
2021-11-01 16:42:19:	-18.01	-19.50	-20.00	-31.07
2021-11-01 16:42:40:	-17.99	-19.49	-20.00	-30.04
2021-11-01 16:43:00:	-18.02	-19.46	-20.00	-30.04
2021-11-01 16:43:20:	-18.02	-19.50	-20.00	-30.39
2021-11-01 16:43:41:	-18.05	-19.60	-20.00	-30.21
2021-11-01 16:44:01:	-18.11	-19.69	-20.00	-30.56
2021-11-01 16:44:22:	-18.17	-19.74	-20.00	-31.05
2021-11-01 16:44:42:	-18.21	-19.79	-20.00	-31.67
2021-11-01 16:45:03:	-18.21	-19.80	-20.00	-31.46
2021-11-01 16:45:23:	-18.27	-19.86	-20.00	-31.19
2021-11-01 16:45:44:	-18.31	-19.89	-20.00	-29.21
2021-11-01 16:46:04:	-18.34	-19.91	-20.00	-29.35
2021-11-01 16:46:25:	-18.29	-19.88	-20.00	-29.68
2021-11-01 16:46:46:	-18.30	-19.83	-20.00	-29.69
2021-11-01 16:47:07:	-18.24	-19.75	-20.00	-29.82
2021-11-01 16:47:28:	-18.21	-19.68	-20.00	-30.28
2021-11-01 16:47:49:	-18.22	-19.61	-20.00	-30.44
2021-11-01 16:48:11:	-18.20	-19.57	-20.00	-30.34
2021-11-01 16:48:32:	-18.14	-19.53	-20.00	-30.57
2021-11-01 16:48:53:	-18.15	-19.51	-20.00	-31.02
2021-11-01 16:49:14:	-18.14	-19.53	-20.00	-31.52
2021-11-01 16:49:34:	-18.12	-19.57	-20.00	-31.62
2021-11-01 16:49:55:	-18.16	-19.66	-20.00	-31.12
2021-11-01 16:50:17:	-18.17	-19.69	-20.00	-29.69
2021-11-01 16:50:37:	-18.19	-19.74	-20.00	-31.06
2021-11-01 16:50:58:	-18.25	-19.80	-20.00	-33.56
2021-11-01 16:51:19:	-18.26	-19.80	-20.00	-31.70
2021-11-01 16:51:40:	-18.26	-19.84	-20.00	-31.07
2021-11-01 16:52:01:	-18.35	-19.88	-20.00	-29.40
2021-11-01 16:52:21:	-18.36	-19.84	-20.00	-30.01
2021-11-01 16:52:42:	-18.32	-19.85	-20.00	-30.23
2021-11-01 16:53:03:	-18.31	-19.85	-20.00	-30.79
2021-11-01 16:53:23:	-18.27	-19.83	-20.00	-30.10
2021-11-01 16:53:44:	-18.28	-19.75	-20.00	-30.11
2021-11-01 16:54:05:	-18.23	-19.70	-20.00	-30.36
2021-11-01 16:54:26:	-18.23	-19.67	-20.00	-30.93
2021-11-01 16:54:46:	-18.20	-19.69	-20.00	-31.91
2021-11-01 16:55:07:	-18.21	-19.68	-20.00	-31.64
2021-11-01 16:55:28:	-18.22	-19.69	-20.00	-30.79
2021-11-01 16:55:49:	-18.18	-19.64	-20.00	-30.58
2021-11-01 16:56:10:	-18.21	-19.70	-20.00	-30.96
2021-11-01 16:56:30:	-18.18	-19.71	-20.00	-31.81
2021-11-01 16:56:51:	-18.18	-19.72	-20.00	-32.26
2021-11-01 16:57:12:	-18.25	-19.76	-20.00	-31.21
2021-11-01 16:57:33:	-18.21	-19.78	-20.00	-30.28
2021-11-01 16:57:53:	-18.33	-19.84	-20.00	-30.80
2021-11-01 16:58:14:	-18.30	-19.83	-20.00	-33.67
2021-11-01 16:58:35:	-18.29	-19.80	-20.00	-30.35
2021-11-01 16:58:55:	-18.30	-19.82	-20.00	-28.57
2021-11-01 16:59:16:	-18.33	-19.88	-20.00	-30.53
2021-11-01 16:59:37:	-18.36	-19.91	-20.00	-30.95
2021-11-01 16:59:57:	-18.34	-19.92	-20.00	-30.78
2021-11-01 17:00:18:	-18.39	-19.94	-20.00	-30.50
2021-11-01 17:00:39:	-18.38	-19.98	-20.00	-29.66
2021-11-01 17:00:59:	-18.42	-20.01	-20.00	-29.54
2021-11-01 17:01:20:	-18.43	-20.01	-20.00	-28.32
2021-11-01 17:01:41:	-18.39	-19.92	-20.00	-26.94
2021-11-01 17:02:02:	-18.37	-19.92	-20.00	-30.82
2021-11-01 17:02:22:	-18.37	-19.86	-20.00	-30.13
2021-11-01 17:02:43:	-18.30	-19.84	-20.00	-29.10
2021-11-01 17:03:03:	-18.31	-19.84	-20.00	-29.32
2021-11-01 17:03:24:	-18.28	-19.83	-20.00	-29.35
2021-11-01 17:03:45:	-18.25	-19.80	-20.00	-29.91
2021-11-01 17:04:05:	-18.21	-19.71	-20.00	-26.81
2021-11-01 17:04:26:	-18.09	-19.60	-20.00	-28.95
2021-11-01 17:04:46:	-18.00	-19.46	-20.00	-28.64
2021-11-01 17:05:07:	-17.83	-19.26	-20.00	-29.42
2021-11-01 17:05:28:	-17.74	-19.12	-20.00	-28.81
2021-11-01 17:05:49:	-17.62	-18.98	-20.00	-29.08
2021-11-01 17:06:09:	-17.56	-18.89	-20.00	-29.17
2021-11-01 17:06:31:	-17.45	-18.81	-20.00	-29.56
2021-11-01 17:06:52:	-17.37	-18.76	-20.00	-30.22
2021-11-01 17:07:12:	-17.31	-18.70	-20.00	-29.01
2021-11-01 17:07:34:	-17.28	-18.67	-20.00	-31.09
2021-11-01 17:07:55:	-17.26	-18.70	-20.00	-30.75
2021-11-01 17:08:16:	-17.29	-18.79	-20.00	-30.21
2021-11-01 17:08:37:	-17.32	-18.86	-20.00	-29.78
2021-11-01 17:08:58:	-17.37	-18.95	-20.00	-29.64
2021-11-01 17:09:19:	-17.45	-19.02	-20.00	-30.53
2021-11-01 17:09:40:	-17.46	-19.11	-20.00	-29.06
2021-11-01 17:10:00:	-17.57	-19.18	-20.00	-29.05
2021-11-01 17:10:22:	-17.64	-19.20	-20.00	-29.91
2021-11-01 17:10:42:	-17.71	-19.27	-20.00	-30.83
2021-11-01 17:11:04:	-17.70	-19.35	-20.00	-30.19
2021-11-01 17:11:26:	-17.80	-19.45	-20.00	-30.14
2021-11-01 17:11:47:	-17.89	-19.53	-20.00	-30.59
2021-11-01 17:12:08:	-17.99	-19.57	-20.00	-30.88
2021-11-01 17:12:29:	-18.06	-19.68	-20.00	-30.35
2021-11-01 17:12:50:	-18.09	-19.71	-20.00	-29.53
2021-11-01 17:13:11:	-18.11	-19.71	-20.00	-30.19
2021-11-01 17:13:32:	-18.14	-19.69	-20.00	-28.98
2021-11-01 17:13:53:	-18.15	-19.59	-20.00	-28.72
2021-11-01 17:14:14:	-18.07	-19.52	-20.00	-30.60
2021-11-01 17:14:35:	-18.02	-19.42	-20.00	-29.99
2021-11-01 17:14:56:	-17.91	-19.34	-20.00	-29.50
2021-11-01 17:15:18:	-17.88	-19.26	-20.00	-30.09
2021-11-01 17:15:39:	-17.81	-19.22	-20.00	-31.83
2021-11-01 17:16:00:	-17.79	-19.21	-20.00	-32.89
2021-11-01 17:16:21:	-17.77	-19.25	-20.00	-28.60
2021-11-01 17:16:41:	-17.81	-19.28	-20.00	-30.37
2021-11-01 17:17:02:	-17.79	-19.28	-20.00	-31.02
2021-11-01 17:17:23:	-17.81	-19.33	-20.00	-30.13
2021-11-01 17:17:44:	-17.89	-19.36	-20.00	-30.14
2021-11-01 17:18:04:	-17.91	-19.44	-20.00	-29.73
2021-11-01 17:18:25:	-17.92	-19.44	-20.00	-29.78
2021-11-01 17:18:45:	-17.97	-19.52	-20.00	-30.26
2021-11-01 17:19:05:	-18.01	-19.58	-20.00	-29.98
2021-11-01 17:19:26:	-18.05	-19.66	-20.00	-30.28
2021-11-01 17:19:46:	-18.07	-19.67	-20.00	-30.63
2021-11-01 17:20:07:	-18.11	-19.69	-20.00	-31.03
2021-11-01 17:20:27:	-18.13	-19.70	-20.00	-30.74
2021-11-01 17:20:48:	-18.17	-19.73	-20.00	-29.69
2021-11-01 17:21:08:	-18.17	-19.77	-20.00	-29.81
2021-11-01 17:21:29:	-18.21	-19.69	-20.00	-30.44
2021-11-01 17:21:50:	-18.17	-19.68	-20.00	-31.05
2021-11-01 17:22:10:	-18.13	-19.64	-20.00	-31.36
2021-11-01 17:22:30:	-18.16	-19.62	-20.00	-30.66
2021-11-01 17:22:51:	-18.13	-19.58	-20.00	-29.31
2021-11-01 17:23:12:	-18.07	-19.52	-20.00	-29.93
2021-11-01 17:23:32:	-18.07	-19.43	-20.00	-31.26
2021-11-01 17:23:53:	-17.98	-19.35	-20.00	-31.14
2021-11-01 17:24:13:	-17.94	-19.34	-20.00	-31.16
2021-11-01 17:24:34:	-17.93	-19.36	-20.00	-30.67
2021-11-01 17:24:54:	-17.92	-19.43	-20.00	-29.05
2021-11-01 17:25:14:	-17.94	-19.49	-20.00	-30.92
2021-11-01 17:25:35:	-17.98	-19.51	-20.00	-30.25
2021-11-01 17:25:55:	-17.98	-19.52	-20.00	-30.80
2021-11-01 17:26:16:	-18.05	-19.60	-20.00	-30.73
2021-11-01 17:26:36:	-18.11	-19.64	-20.00	-30.59
2021-11-01 17:26:57:	-18.12	-19.72	-20.00	-30.07
2021-11-01 17:27:17:	-18.22	-19.76	-20.00	-30.11
2021-11-01 17:27:38:	-18.26	-19.80	-20.00	-30.24
2021-11-01 17:27:58:	-18.32	-19.85	-20.00	-29.94
2021-11-01 17:28:19:	-18.37	-19.87	-20.00	-29.94
2021-11-01 17:28:39:	-18.38	-19.90	-20.00	-29.95
2021-11-01 17:29:00:	-18.40	-19.94	-20.00	-30.76
2021-11-01 17:29:20:	-18.42	-19.95	-20.00	-31.64
2021-11-01 17:29:41:	-18.48	-20.04	-20.00	-31.60
2021-11-01 17:30:02:	-18.49	-20.09	-20.00	-29.73
2021-11-01 17:30:23:	-18.52	-20.13	-20.00	-29.78
2021-11-01 17:30:43:	-18.57	-20.16	-20.00	-30.17
2021-11-01 17:31:04:	-18.52	-20.16	-20.00	-31.00
2021-11-01 17:31:24:	-18.51	-20.08	-20.00	-30.70
2021-11-01 17:31:45:	-18.46	-19.99	-20.00	-29.03
2021-11-01 17:32:05:	-18.42	-19.94	-20.00	-29.40
2021-11-01 17:32:26:	-18.39	-19.86	-20.00	-29.96
2021-11-01 17:32:46:	-18.30	-19.70	-20.00	-29.53
2021-11-01 17:33:07:	-18.24	-19.64	-20.00	-31.00
2021-11-01 17:33:28:	-18.18	-19.53	-20.00	-32.90
2021-11-01 17:33:48:	-18.12	-19.47	-20.00	-28.03
2021-11-01 17:34:09:	-18.04	-19.48	-20.00	-28.64
2021-11-01 17:34:30:	-18.01	-19.50	-20.00	-30.94
2021-11-01 17:34:50:	-18.03	-19.51	-20.00	-30.00
2021-11-01 17:35:11:	-18.04	-19.56	-20.00	-29.43
2021-11-01 17:35:31:	-18.08	-19.59	-20.00	-29.30
2021-11-01 17:35:51:	-18.05	-19.62	-20.00	-29.93
2021-11-01 17:36:13:	-18.07	-19.59	-20.00	-28.81
2021-11-01 17:36:34:	-18.03	-19.56	-20.00	-29.80
2021-11-01 17:36:54:	-18.03	-19.48	-20.00	-30.53
2021-11-01 17:37:15:	-17.96	-19.40	-20.00	-30.84
2021-11-01 17:37:36:	-17.88	-19.32	-20.00	-27.28
2021-11-01 17:37:56:	-17.81	-19.23	-20.00	-30.17
2021-11-01 17:38:16:	-17.77	-19.16	-20.00	-29.12
2021-11-01 17:38:37:	-17.67	-19.02	-20.00	-29.85
2021-11-01 17:38:57:	-17.57	-18.92	-20.00	-29.46
2021-11-01 17:39:17:	-17.53	-18.90	-20.00	-29.35
2021-11-01 17:39:38:	-17.44	-18.87	-20.00	-29.25
2021-11-01 17:39:58:	-17.39	-18.85	-20.00	-30.11
2021-11-01 17:40:19:	-17.36	-18.83	-20.00	-31.67
2021-11-01 17:40:39:	-17.38	-18.82	-20.00	-29.00
2021-11-01 17:41:00:	-17.38	-18.82	-20.00	-29.17
2021-11-01 17:41:20:	-17.38	-18.88	-20.00	-31.06
2021-11-01 17:41:41:	-17.40	-18.92	-20.00	-30.81
