			pt1000 - external - setpoint - internal
2021-11-09 16:28:47:	-18.04	-19.95	-20.00	-28.01
2021-11-09 16:29:08:	-17.99	-19.87	-20.00	-29.94
2021-11-09 16:29:28:	-17.88	-19.72	-20.00	-28.91
2021-11-09 16:29:49:	-17.79	-19.60	-20.00	-29.66
2021-11-09 16:30:09:	-17.57	-19.47	-20.00	-29.54
2021-11-09 16:30:30:	-17.55	-19.43	-20.00	-29.96
2021-11-09 16:30:50:	-17.50	-19.40	-20.00	-30.22
2021-11-09 16:31:11:	-17.47	-19.39	-20.00	-30.14
2021-11-09 16:31:31:	-17.42	-19.29	-20.00	-30.26
2021-11-09 16:31:51:	-17.46	-19.30	-20.00	-30.89
2021-11-09 16:32:11:	-17.41	-19.34	-20.00	-31.67
2021-11-09 16:32:32:	-17.38	-19.40	-20.00	-31.38
2021-11-09 16:32:52:	-17.35	-19.45	-20.00	-30.41
2021-11-09 16:33:12:	-17.40	-19.49	-20.00	-30.08
2021-11-09 16:33:33:	-17.45	-19.56	-20.00	-30.54
2021-11-09 16:33:53:	-17.52	-19.60	-20.00	-31.11
2021-11-09 16:34:14:	-17.56	-19.62	-20.00	-31.33
2021-11-09 16:34:34:	-17.56	-19.69	-20.00	-30.64
2021-11-09 16:34:55:	-17.60	-19.75	-20.00	-29.78
2021-11-09 16:35:15:	-17.64	-19.82	-20.00	-28.99
2021-11-09 16:35:35:	-17.73	-19.85	-20.00	-32.38
2021-11-09 16:35:56:	-17.74	-19.87	-20.00	-33.00
2021-11-09 16:36:16:	-17.77	-19.86	-20.00	-29.15
2021-11-09 16:36:37:	-17.80	-19.93	-20.00	-30.29
2021-11-09 16:36:57:	-17.87	-19.93	-20.00	-31.43
2021-11-09 16:37:17:	-17.89	-19.92	-20.00	-29.55
2021-11-09 16:37:38:	-17.89	-19.87	-20.00	-29.41
2021-11-09 16:37:59:	-17.88	-19.83	-20.00	-28.93
2021-11-09 16:38:19:	-17.85	-19.80	-20.00	-28.83
2021-11-09 16:38:40:	-17.79	-19.75	-20.00	-29.67
2021-11-09 16:39:00:	-17.71	-19.68	-20.00	-31.61
2021-11-09 16:39:21:	-17.64	-19.62	-20.00	-28.99
2021-11-09 16:39:41:	-17.62	-19.56	-20.00	-26.42
2021-11-09 16:40:01:	-17.58	-19.53	-20.00	-30.57
2021-11-09 16:40:22:	-17.60	-19.56	-20.00	-30.08
2021-11-09 16:40:42:	-17.52	-19.60	-20.00	-29.77
2021-11-09 16:41:03:	-17.55	-19.61	-20.00	-28.78
2021-11-09 16:41:23:	-17.67	-19.67	-20.00	-29.10
2021-11-09 16:41:44:	-17.61	-19.70	-20.00	-28.70
2021-11-09 16:42:04:	-17.62	-19.64	-20.00	-29.51
2021-11-09 16:42:24:	-17.56	-19.60	-20.00	-29.62
2021-11-09 16:42:45:	-17.53	-19.53	-20.00	-26.09
2021-11-09 16:43:06:	-17.46	-19.39	-20.00	-29.47
2021-11-09 16:43:26:	-17.32	-19.25	-20.00	-29.06
2021-11-09 16:43:46:	-17.25	-19.13	-20.00	-29.91
2021-11-09 16:44:07:	-17.17	-18.99	-20.00	-29.54
2021-11-09 16:44:29:	-17.09	-18.94	-20.00	-28.80
2021-11-09 16:44:51:	-17.04	-18.88	-20.00	-29.32
2021-11-09 16:45:12:	-16.91	-18.82	-20.00	-29.28
2021-11-09 16:45:32:	-16.84	-18.75	-20.00	-29.24
2021-11-09 16:45:53:	-16.86	-18.68	-20.00	-29.15
2021-11-09 16:46:13:	-16.77	-18.69	-20.00	-29.49
2021-11-09 16:46:34:	-16.79	-18.58	-20.00	-29.77
2021-11-09 16:46:54:	-16.77	-18.61	-20.00	-30.83
2021-11-09 16:47:15:	-16.72	-18.66	-20.00	-31.07
2021-11-09 16:47:36:	-16.76	-18.76	-20.00	-30.47
2021-11-09 16:47:56:	-16.79	-18.90	-20.00	-30.11
2021-11-09 16:48:17:	-16.89	-19.04	-20.00	-29.83
2021-11-09 16:48:37:	-16.97	-19.13	-20.00	-29.91
2021-11-09 16:48:58:	-17.04	-19.25	-20.00	-29.93
2021-11-09 16:49:19:	-17.13	-19.40	-20.00	-29.98
2021-11-09 16:49:39:	-17.30	-19.48	-20.00	-30.12
2021-11-09 16:50:00:	-17.29	-19.59	-20.00	-30.53
2021-11-09 16:50:20:	-17.39	-19.70	-20.00	-30.48
2021-11-09 16:50:41:	-17.55	-19.82	-20.00	-31.06
2021-11-09 16:51:02:	-17.66	-19.91	-20.00	-30.24
2021-11-09 16:51:22:	-17.70	-19.98	-20.00	-29.61
2021-11-09 16:51:43:	-17.84	-19.99	-20.00	-29.57
2021-11-09 16:52:03:	-17.84	-20.02	-20.00	-28.32
2021-11-09 16:52:24:	-17.85	-19.98	-20.00	-27.82
2021-11-09 16:52:44:	-17.81	-19.90	-20.00	-30.19
2021-11-09 16:53:05:	-17.80	-19.77	-20.00	-29.77
2021-11-09 16:53:25:	-17.74	-19.62	-20.00	-29.75
2021-11-09 16:53:46:	-17.56	-19.53	-20.00	-29.59
2021-11-09 16:54:06:	-17.48	-19.47	-20.00	-29.76
2021-11-09 16:54:27:	-17.54	-19.41	-20.00	-30.00
2021-11-09 16:54:48:	-17.40	-19.36	-20.00	-30.12
2021-11-09 16:55:08:	-17.40	-19.34	-20.00	-30.28
2021-11-09 16:55:31:	-17.34	-19.30	-20.00	-30.25
2021-11-09 16:55:51:	-17.32	-19.27	-20.00	-30.17
2021-11-09 16:56:12:	-17.34	-19.25	-20.00	-30.39
2021-11-09 16:56:32:	-17.27	-19.29	-20.00	-33.67
2021-11-09 16:56:53:	-17.34	-19.32	-20.00	-31.81
2021-11-09 16:57:13:	-17.34	-19.37	-20.00	-28.99
2021-11-09 16:57:34:	-17.36	-19.46	-20.00	-29.98
2021-11-09 16:57:54:	-17.41	-19.60	-20.00	-31.70
2021-11-09 16:58:14:	-17.52	-19.69	-20.00	-30.51
2021-11-09 16:58:35:	-17.58	-19.75	-20.00	-30.33
2021-11-09 16:58:55:	-17.66	-19.85	-20.00	-29.27
2021-11-09 16:59:16:	-17.74	-19.93	-20.00	-29.12
2021-11-09 16:59:36:	-17.75	-19.91	-20.00	-29.24
2021-11-09 16:59:57:	-17.81	-19.84	-20.00	-29.78
2021-11-09 17:00:18:	-17.68	-19.76	-20.00	-29.94
2021-11-09 17:00:38:	-17.66	-19.69	-20.00	-26.43
2021-11-09 17:00:58:	-17.68	-19.57	-20.00	-29.60
2021-11-09 17:01:19:	-17.54	-19.43	-20.00	-29.13
2021-11-09 17:01:40:	-17.52	-19.26	-20.00	-28.87
2021-11-09 17:02:00:	-17.35	-19.16	-20.00	-29.00
2021-11-09 17:02:21:	-17.27	-19.09	-20.00	-29.61
2021-11-09 17:02:41:	-17.18	-19.05	-20.00	-29.64
2021-11-09 17:03:02:	-17.17	-19.00	-20.00	-29.42
2021-11-09 17:03:23:	-17.07	-18.96	-20.00	-28.97
2021-11-09 17:03:43:	-17.08	-18.93	-20.00	-30.17
2021-11-09 17:04:04:	-16.95	-18.88	-20.00	-31.01
2021-11-09 17:04:24:	-16.98	-18.88	-20.00	-31.22
2021-11-09 17:04:45:	-16.94	-18.92	-20.00	-30.30
2021-11-09 17:05:06:	-16.95	-19.00	-20.00	-28.47
2021-11-09 17:05:26:	-17.02	-19.08	-20.00	-30.56
2021-11-09 17:05:46:	-17.00	-19.17	-20.00	-30.12
2021-11-09 17:06:07:	-17.10	-19.27	-20.00	-30.41
2021-11-09 17:06:28:	-17.18	-19.34	-20.00	-30.16
2021-11-09 17:06:48:	-17.25	-19.42	-20.00	-29.52
2021-11-09 17:07:09:	-17.26	-19.52	-20.00	-29.59
2021-11-09 17:07:29:	-17.35	-19.58	-20.00	-28.86
2021-11-09 17:07:50:	-17.42	-19.62	-20.00	-29.58
2021-11-09 17:08:10:	-17.56	-19.64	-20.00	-29.96
2021-11-09 17:08:31:	-17.46	-19.63	-20.00	-29.81
2021-11-09 17:08:51:	-17.56	-19.63	-20.00	-29.93
2021-11-09 17:09:12:	-17.49	-19.59	-20.00	-30.49
2021-11-09 17:09:33:	-17.53	-19.60	-20.00	-31.00
2021-11-09 17:09:53:	-17.53	-19.56	-20.00	-28.66
2021-11-09 17:10:14:	-17.49	-19.51	-20.00	-28.80
2021-11-09 17:10:34:	-17.49	-19.47	-20.00	-29.36
2021-11-09 17:10:55:	-17.43	-19.36	-20.00	-29.47
2021-11-09 17:11:15:	-17.39	-19.33	-20.00	-30.30
2021-11-09 17:11:36:	-17.37	-19.26	-20.00	-31.42
2021-11-09 17:11:56:	-17.36	-19.24	-20.00	-28.80
2021-11-09 17:12:17:	-17.35	-19.21	-20.00	-29.18
2021-11-09 17:12:37:	-17.28	-19.22	-20.00	-29.63
2021-11-09 17:12:58:	-17.29	-19.28	-20.00	-31.32
2021-11-09 17:13:18:	-17.33	-19.35	-20.00	-30.42
2021-11-09 17:13:39:	-17.29	-19.37	-20.00	-29.95
2021-11-09 17:13:59:	-17.35	-19.47	-20.00	-29.51
2021-11-09 17:14:20:	-17.41	-19.53	-20.00	-28.52
2021-11-09 17:14:41:	-17.41	-19.59	-20.00	-28.08
2021-11-09 17:15:01:	-17.48	-19.61	-20.00	-30.39
2021-11-09 17:15:22:	-17.55	-19.63	-20.00	-30.15
2021-11-09 17:15:43:	-17.60	-19.66	-20.00	-30.15
2021-11-09 17:16:03:	-17.61	-19.71	-20.00	-29.92
2021-11-09 17:16:24:	-17.63	-19.79	-20.00	-29.65
2021-11-09 17:16:45:	-17.72	-19.79	-20.00	-30.38
2021-11-09 17:17:05:	-17.67	-19.86	-20.00	-29.89
2021-11-09 17:17:26:	-17.76	-19.92	-20.00	-28.79
2021-11-09 17:17:46:	-17.79	-19.88	-20.00	-29.70
2021-11-09 17:18:07:	-17.81	-19.82	-20.00	-29.96
2021-11-09 17:18:27:	-17.74	-19.71	-20.00	-30.40
2021-11-09 17:18:48:	-17.74	-19.71	-20.00	-30.75
2021-11-09 17:19:08:	-17.69	-19.70	-20.00	-30.97
2021-11-09 17:19:29:	-17.66	-19.63	-20.00	-29.83
2021-11-09 17:19:50:	-17.66	-19.60	-20.00	-29.31
2021-11-09 17:20:10:	-17.56	-19.54	-20.00	-29.17
2021-11-09 17:20:31:	-17.57	-19.48	-20.00	-30.60
2021-11-09 17:20:51:	-17.52	-19.44	-20.00	-30.26
2021-11-09 17:21:12:	-17.46	-19.37	-20.00	-29.36
2021-11-09 17:21:32:	-17.43	-19.38	-20.00	-28.74
2021-11-09 17:21:53:	-17.39	-19.38	-20.00	-30.74
2021-11-09 17:22:13:	-17.41	-19.46	-20.00	-30.69
2021-11-09 17:22:34:	-17.40	-19.50	-20.00	-30.55
2021-11-09 17:22:54:	-17.54	-19.58	-20.00	-30.31
2021-11-09 17:23:15:	-17.60	-19.57	-20.00	-29.72
2021-11-09 17:23:35:	-17.58	-19.67	-20.00	-29.40
2021-11-09 17:23:56:	-17.59	-19.78	-20.00	-28.66
2021-11-09 17:24:16:	-17.71	-19.81	-20.00	-29.31
2021-11-09 17:24:37:	-17.73	-19.78	-20.00	-30.13
2021-11-09 17:24:57:	-17.75	-19.82	-20.00	-30.27
2021-11-09 17:25:18:	-17.74	-19.86	-20.00	-30.11
2021-11-09 17:25:38:	-17.74	-19.93	-20.00	-29.40
2021-11-09 17:25:59:	-17.89	-20.03	-20.00	-30.09
2021-11-09 17:26:19:	-17.96	-20.09	-20.00	-30.96
2021-11-09 17:26:40:	-18.00	-20.13	-20.00	-30.36
2021-11-09 17:27:00:	-17.91	-20.12	-20.00	-30.38
2021-11-09 17:27:21:	-18.01	-20.13	-20.00	-29.43
2021-11-09 17:27:41:	-17.99	-20.11	-20.00	-29.53
2021-11-09 17:28:02:	-17.96	-20.07	-20.00	-28.41
2021-11-09 17:28:23:	-17.92	-19.97	-20.00	-29.02
2021-11-09 17:28:43:	-17.83	-19.85	-20.00	-30.62
2021-11-09 17:29:04:	-17.80	-19.71	-20.00	-30.05
2021-11-09 17:29:26:	-17.72	-19.59	-20.00	-29.93
2021-11-09 17:29:46:	-17.65	-19.52	-20.00	-29.62
2021-11-09 17:30:07:	-17.66	-19.51	-20.00	-29.20
2021-11-09 17:30:27:	-17.59	-19.47	-20.00	-32.62
2021-11-09 17:30:48:	-17.50	-19.45	-20.00	-32.30
2021-11-09 17:31:09:	-17.45	-19.45	-20.00	-30.97
2021-11-09 17:31:29:	-17.46	-19.47	-20.00	-29.43
2021-11-09 17:31:49:	-17.43	-19.52	-20.00	-29.13
2021-11-09 17:32:10:	-17.51	-19.61	-20.00	-30.32
2021-11-09 17:32:30:	-17.59	-19.63	-20.00	-30.46
2021-11-09 17:32:51:	-17.65	-19.71	-20.00	-30.55
2021-11-09 17:33:11:	-17.64	-19.80	-20.00	-30.31
2021-11-09 17:33:32:	-17.70	-19.87	-20.00	-29.63
2021-11-09 17:33:52:	-17.69	-19.97	-20.00	-29.80
2021-11-09 17:34:13:	-17.85	-19.99	-20.00	-29.21
2021-11-09 17:34:34:	-17.86	-19.95	-20.00	-29.68
2021-11-09 17:34:54:	-17.81	-19.94	-20.00	-30.17
2021-11-09 17:35:15:	-17.81	-19.88	-20.00	-30.54
2021-11-09 17:35:36:	-17.78	-19.82	-20.00	-30.85
2021-11-09 17:35:56:	-17.75	-19.77	-20.00	-29.87
2021-11-09 17:36:18:	-17.66	-19.68	-20.00	-28.53
2021-11-09 17:36:38:	-17.66	-19.65	-20.00	-29.68
2021-11-09 17:36:59:	-17.57	-19.53	-20.00	-29.76
2021-11-09 17:37:20:	-17.50	-19.44	-20.00	-31.46
2021-11-09 17:37:41:	-17.44	-19.35	-20.00	-29.38
2021-11-09 17:38:01:	-17.37	-19.31	-20.00	-29.07
2021-11-09 17:38:23:	-17.42	-19.31	-20.00	-30.88
2021-11-09 17:38:44:	-17.35	-19.38	-20.00	-30.34
2021-11-09 17:39:05:	-17.33	-19.44	-20.00	-30.20
2021-11-09 17:39:26:	-17.42	-19.49	-20.00	-29.89
2021-11-09 17:39:47:	-17.42	-19.59	-20.00	-29.88
2021-11-09 17:40:08:	-17.58	-19.67	-20.00	-30.43
2021-11-09 17:40:29:	-17.67	-19.69	-20.00	-29.23
2021-11-09 17:40:49:	-17.61	-19.72	-20.00	-28.68
2021-11-09 17:41:11:	-17.62	-19.76	-20.00	-28.61
2021-11-09 17:41:32:	-17.72	-19.84	-20.00	-31.20
2021-11-09 17:41:52:	-17.69	-19.86	-20.00	-30.33
2021-11-09 17:42:13:	-17.76	-19.90	-20.00	-30.18
2021-11-09 17:42:34:	-17.81	-19.98	-20.00	-29.40
2021-11-09 17:42:55:	-17.86	-20.05	-20.00	-30.47
2021-11-09 17:43:16:	-18.01	-20.11	-20.00	-30.49
2021-11-09 17:43:37:	-17.97	-20.12	-20.00	-30.32
2021-11-09 17:43:58:	-18.02	-20.15	-20.00	-29.15
2021-11-09 17:44:19:	-18.05	-20.17	-20.00	-30.01
2021-11-09 17:44:40:	-17.96	-20.09	-20.00	-28.50
2021-11-09 17:45:01:	-17.99	-20.02	-20.00	-28.77
2021-11-09 17:45:21:	-18.00	-19.89	-20.00	-30.43
2021-11-09 17:45:42:	-17.85	-19.73	-20.00	-29.39
2021-11-09 17:46:03:	-17.79	-19.63	-20.00	-29.27
2021-11-09 17:46:24:	-17.74	-19.56	-20.00	-30.06
2021-11-09 17:46:45:	-17.66	-19.57	-20.00	-32.04
2021-11-09 17:47:06:	-17.62	-19.55	-20.00	-30.89
2021-11-09 17:47:27:	-17.64	-19.55	-20.00	-28.88
2021-11-09 17:47:48:	-17.53	-19.52	-20.00	-30.01
2021-11-09 17:48:09:	-17.61	-19.56	-20.00	-30.82
2021-11-09 17:48:30:	-17.61	-19.56	-20.00	-29.99
2021-11-09 17:48:51:	-17.66	-19.62	-20.00	-29.78
2021-11-09 17:49:12:	-17.65	-19.65	-20.00	-30.14
2021-11-09 17:49:33:	-17.62	-19.70	-20.00	-30.01
2021-11-09 17:49:54:	-17.74	-19.78	-20.00	-30.15
2021-11-09 17:50:15:	-17.82	-19.81	-20.00	-30.68
2021-11-09 17:50:36:	-17.76	-19.81	-20.00	-30.59
2021-11-09 17:50:57:	-17.75	-19.85	-20.00	-30.38
2021-11-09 17:51:18:	-17.79	-19.86	-20.00	-29.70
2021-11-09 17:51:39:	-17.85	-19.88	-20.00	-29.83
2021-11-09 17:51:59:	-17.85	-19.88	-20.00	-30.13
2021-11-09 17:52:21:	-17.85	-19.87	-20.00	-30.37
2021-11-09 17:52:41:	-17.81	-19.85	-20.00	-30.44
2021-11-09 17:53:03:	-17.86	-19.86	-20.00	-30.86
2021-11-09 17:53:24:	-17.83	-19.83	-20.00	-31.23
2021-11-09 17:53:44:	-17.78	-19.76	-20.00	-29.08
2021-11-09 17:54:05:	-17.79	-19.73	-20.00	-30.08
2021-11-09 17:54:26:	-17.77	-19.68	-20.00	-28.88
2021-11-09 17:54:47:	-17.69	-19.59	-20.00	-32.13
2021-11-09 17:55:08:	-17.60	-19.56	-20.00	-30.33
2021-11-09 17:55:29:	-17.62	-19.50	-20.00	-28.84
2021-11-09 17:55:50:	-17.64	-19.51	-20.00	-30.37
2021-11-09 17:56:11:	-17.59	-19.56	-20.00	-30.10
2021-11-09 17:56:33:	-17.66	-19.59	-20.00	-30.42
2021-11-09 17:56:54:	-17.66	-19.66	-20.00	-30.39
2021-11-09 17:57:15:	-17.67	-19.75	-20.00	-30.10
2021-11-09 17:57:35:	-17.76	-19.83	-20.00	-29.84
2021-11-09 17:57:56:	-17.75	-19.87	-20.00	-30.61
2021-11-09 17:58:17:	-17.89	-19.90	-20.00	-29.55
2021-11-09 17:58:38:	-17.92	-19.93	-20.00	-29.97
2021-11-09 17:58:59:	-17.87	-19.94	-20.00	-29.61
2021-11-09 17:59:20:	-17.90	-19.97	-20.00	-30.24
2021-11-09 17:59:41:	-17.97	-20.00	-20.00	-30.21
2021-11-09 18:00:02:	-17.99	-19.99	-20.00	-30.04
2021-11-09 18:00:23:	-18.02	-20.07	-20.00	-30.54
2021-11-09 18:00:45:	-18.10	-20.11	-20.00	-30.57
2021-11-09 18:01:06:	-18.13	-20.11	-20.00	-29.84
2021-11-09 18:01:27:	-18.11	-20.18	-20.00	-30.33
2021-11-09 18:01:48:	-18.16	-20.13	-20.00	-31.22
2021-11-09 18:02:09:	-18.06	-20.11	-20.00	-29.01
2021-11-09 18:02:31:	-18.17	-20.04	-20.00	-28.88
2021-11-09 18:02:52:	-18.09	-20.00	-20.00	-30.70
2021-11-09 18:03:13:	-18.05	-19.91	-20.00	-30.02
2021-11-09 18:03:34:	-18.00	-19.80	-20.00	-29.75
2021-11-09 18:03:55:	-17.89	-19.74	-20.00	-29.41
2021-11-09 18:04:16:	-17.79	-19.68	-20.00	-30.02
2021-11-09 18:04:37:	-17.80	-19.63	-20.00	-32.26
2021-11-09 18:04:58:	-17.76	-19.62	-20.00	-32.01
2021-11-09 18:05:19:	-17.79	-19.62	-20.00	-30.31
2021-11-09 18:05:40:	-17.78	-19.67	-20.00	-28.26
2021-11-09 18:06:01:	-17.79	-19.77	-20.00	-30.75
2021-11-09 18:06:22:	-17.82	-19.81	-20.00	-30.09
2021-11-09 18:06:45:	-17.84	-19.83	-20.00	-30.49
2021-11-09 18:07:06:	-17.85	-19.93	-20.00	-30.24
2021-11-09 18:07:27:	-17.92	-19.96	-20.00	-29.44
2021-11-09 18:07:48:	-17.93	-19.98	-20.00	-29.78
2021-11-09 18:08:09:	-17.95	-20.00	-20.00	-29.54
2021-11-09 18:08:30:	-17.96	-19.99	-20.00	-29.47
2021-11-09 18:08:51:	-18.00	-19.95	-20.00	-30.22
2021-11-09 18:09:12:	-17.93	-19.85	-20.00	-30.50
2021-11-09 18:09:33:	-17.91	-19.77	-20.00	-30.79
2021-11-09 18:09:54:	-17.84	-19.73	-20.00	-30.65
2021-11-09 18:10:15:	-17.79	-19.71	-20.00	-28.49
2021-11-09 18:10:36:	-17.77	-19.64	-20.00	-29.54
2021-11-09 18:10:56:	-17.67	-19.54	-20.00	-30.07
2021-11-09 18:11:17:	-17.57	-19.46	-20.00	-31.33
2021-11-09 18:11:38:	-17.63	-19.40	-20.00	-29.23
2021-11-09 18:11:58:	-17.58	-19.41	-20.00	-28.04
2021-11-09 18:12:19:	-17.56	-19.42	-20.00	-30.68
2021-11-09 18:12:39:	-17.46	-19.37	-20.00	-30.89
2021-11-09 18:13:00:	-17.51	-19.43	-20.00	-30.24
2021-11-09 18:13:21:	-17.50	-19.48	-20.00	-29.83
2021-11-09 18:13:41:	-17.52	-19.58	-20.00	-29.56
2021-11-09 18:14:02:	-17.63	-19.64	-20.00	-28.84
2021-11-09 18:14:23:	-17.65	-19.66	-20.00	-28.44
2021-11-09 18:14:43:	-17.61	-19.69	-20.00	-30.57
2021-11-09 18:15:04:	-17.69	-19.71	-20.00	-30.01
2021-11-09 18:15:25:	-17.75	-19.75	-20.00	-29.92
2021-11-09 18:15:45:	-17.77	-19.81	-20.00	-29.86
2021-11-09 18:16:05:	-17.77	-19.87	-20.00	-30.75
2021-11-09 18:16:26:	-17.85	-19.91	-20.00	-30.47
2021-11-09 18:16:47:	-17.93	-19.88	-20.00	-29.36
2021-11-09 18:17:07:	-17.93	-19.87	-20.00	-29.55
2021-11-09 18:17:28:	-17.91	-19.87	-20.00	-30.51
2021-11-09 18:17:49:	-17.96	-19.90	-20.00	-30.98
2021-11-09 18:18:10:	-17.90	-19.86	-20.00	-28.76
2021-11-09 18:18:31:	-17.87	-19.78	-20.00	-28.90
2021-11-09 18:18:51:	-17.78	-19.69	-20.00	-30.06
2021-11-09 18:19:12:	-17.71	-19.57	-20.00	-29.25
2021-11-09 18:19:32:	-17.59	-19.49	-20.00	-30.13
2021-11-09 18:19:53:	-17.57	-19.45	-20.00	-31.61
2021-11-09 18:20:13:	-17.57	-19.44	-20.00	-30.60
2021-11-09 18:20:34:	-17.57	-19.43	-20.00	-27.31
2021-11-09 18:20:54:	-17.48	-19.44	-20.00	-30.21
2021-11-09 18:21:15:	-17.57	-19.44	-20.00	-31.11
2021-11-09 18:21:35:	-17.56	-19.47	-20.00	-29.86
2021-11-09 18:21:56:	-17.66	-19.54	-20.00	-29.45
2021-11-09 18:22:16:	-17.64	-19.65	-20.00	-29.42
2021-11-09 18:22:37:	-17.71	-19.69	-20.00	-29.40
2021-11-09 18:22:57:	-17.67	-19.71	-20.00	-28.97
2021-11-09 18:23:18:	-17.73	-19.71	-20.00	-29.91
2021-11-09 18:23:39:	-17.66	-19.66	-20.00	-30.42
2021-11-09 18:23:59:	-17.66	-19.63	-20.00	-27.17
2021-11-09 18:24:19:	-17.59	-19.57	-20.00	-28.85
2021-11-09 18:24:40:	-17.53	-19.47	-20.00	-28.94
2021-11-09 18:25:01:	-17.51	-19.39	-20.00	-29.36
2021-11-09 18:25:21:	-17.42	-19.24	-20.00	-29.23
2021-11-09 18:25:42:	-17.31	-19.15	-20.00	-29.44
2021-11-09 18:26:02:	-17.24	-19.12	-20.00	-29.61
2021-11-09 18:26:23:	-17.23	-19.09	-20.00	-29.45
2021-11-09 18:26:44:	-17.12	-19.05	-20.00	-29.26
2021-11-09 18:27:04:	-17.12	-19.01	-20.00	-29.82
2021-11-09 18:27:25:	-17.12	-18.99	-20.00	-32.02
2021-11-09 18:27:45:	-17.09	-19.01	-20.00	-29.81
2021-11-09 18:28:06:	-17.11	-19.02	-20.00	-28.72
2021-11-09 18:28:27:	-17.18	-19.07	-20.00	-30.87
2021-11-09 18:28:47:	-17.16	-19.13	-20.00	-31.13
2021-11-09 18:29:08:	-17.24	-19.25	-20.00	-30.67
2021-11-09 18:29:28:	-17.25	-19.35	-20.00	-30.40
2021-11-09 18:29:49:	-17.32	-19.50	-20.00	-29.88
2021-11-09 18:30:09:	-17.45	-19.59	-20.00	-29.14
2021-11-09 18:30:30:	-17.56	-19.66	-20.00	-27.89
2021-11-09 18:30:51:	-17.59	-19.69	-20.00	-26.38
2021-11-09 18:31:11:	-17.59	-19.70	-20.00	-30.92
2021-11-09 18:31:32:	-17.62	-19.68	-20.00	-30.27
2021-11-09 18:31:52:	-17.66	-19.76	-20.00	-30.05
2021-11-09 18:32:13:	-17.74	-19.82	-20.00	-28.76
2021-11-09 18:32:33:	-17.75	-19.86	-20.00	-28.26
2021-11-09 18:32:54:	-17.76	-19.85	-20.00	-29.44
2021-11-09 18:33:14:	-17.72	-19.84	-20.00	-29.61
2021-11-09 18:33:35:	-17.77	-19.74	-20.00	-27.28
2021-11-09 18:33:55:	-17.68	-19.69	-20.00	-29.31
2021-11-09 18:34:16:	-17.59	-19.52	-20.00	-28.98
2021-11-09 18:34:37:	-17.46	-19.34	-20.00	-29.44
2021-11-09 18:34:58:	-17.43	-19.24	-20.00	-29.45
2021-11-09 18:35:18:	-17.37	-19.16	-20.00	-28.95
2021-11-09 18:35:39:	-17.21	-19.10	-20.00	-29.09
2021-11-09 18:35:59:	-17.20	-19.08	-20.00	-30.25
2021-11-09 18:36:20:	-17.16	-19.02	-20.00	-29.44
2021-11-09 18:36:41:	-17.18	-18.99	-20.00	-28.81
2021-11-09 18:37:01:	-17.10	-18.99	-20.00	-30.70
2021-11-09 18:37:21:	-17.09	-19.02	-20.00	-30.55
2021-11-09 18:37:42:	-17.15	-19.05	-20.00	-30.10
2021-11-09 18:38:02:	-17.10	-19.10	-20.00	-29.70
2021-11-09 18:38:23:	-17.16	-19.23	-20.00	-30.00
2021-11-09 18:38:44:	-17.20	-19.31	-20.00	-30.18
2021-11-09 18:39:04:	-17.31	-19.38	-20.00	-28.92
2021-11-09 18:39:25:	-17.35	-19.44	-20.00	-28.37
2021-11-09 18:39:45:	-17.46	-19.51	-20.00	-30.96
2021-11-09 18:40:06:	-17.48	-19.56	-20.00	-30.29
2021-11-09 18:40:27:	-17.50	-19.63	-20.00	-30.53
2021-11-09 18:40:47:	-17.57	-19.72	-20.00	-29.60
2021-11-09 18:41:08:	-17.67	-19.85	-20.00	-28.99
2021-11-09 18:41:29:	-17.70	-19.90	-20.00	-30.43
2021-11-09 18:41:49:	-17.82	-19.94	-20.00	-30.42
2021-11-09 18:42:10:	-17.82	-19.96	-20.00	-30.03
2021-11-09 18:42:30:	-17.84	-20.00	-20.00	-29.46
2021-11-09 18:42:51:	-17.90	-19.97	-20.00	-29.40
2021-11-09 18:43:11:	-17.85	-19.92	-20.00	-27.87
2021-11-09 18:43:31:	-17.77	-19.86	-20.00	-29.21
2021-11-09 18:43:52:	-17.75	-19.73	-20.00	-29.38
2021-11-09 18:44:13:	-17.67	-19.62	-20.00	-30.03
2021-11-09 18:44:33:	-17.60	-19.52	-20.00	-30.22
2021-11-09 18:44:54:	-17.60	-19.46	-20.00	-29.95
2021-11-09 18:45:14:	-17.51	-19.41	-20.00	-29.26
2021-11-09 18:45:35:	-17.49	-19.38	-20.00	-30.02
2021-11-09 18:45:55:	-17.42	-19.37	-20.00	-31.88
2021-11-09 18:46:16:	-17.43	-19.36	-20.00	-29.55
2021-11-09 18:46:36:	-17.47	-19.32	-20.00	-28.63
2021-11-09 18:46:57:	-17.46	-19.37	-20.00	-30.90
2021-11-09 18:47:20:	-17.41	-19.41	-20.00	-30.75
2021-11-09 18:47:40:	-17.42	-19.49	-20.00	-30.52
2021-11-09 18:48:01:	-17.48	-19.58	-20.00	-30.24
2021-11-09 18:48:21:	-17.59	-19.69	-20.00	-29.59
2021-11-09 18:48:42:	-17.67	-19.75	-20.00	-29.35
2021-11-09 18:49:02:	-17.69	-19.78	-20.00	-27.29
2021-11-09 18:49:23:	-17.67	-19.84	-20.00	-28.24
2021-11-09 18:49:43:	-17.73	-19.82	-20.00	-30.35
2021-11-09 18:50:03:	-17.76	-19.79	-20.00	-30.25
