			pt1000 - external - setpoint - internal
2023-09-06 12:55:56:	0.52	0.18	0.00	-4.05
2023-09-06 12:56:16:	0.57	0.28	0.00	-4.50
2023-09-06 12:56:37:	0.62	0.33	0.00	-4.61
2023-09-06 12:56:58:	0.70	0.34	0.00	-4.63
2023-09-06 12:57:19:	0.65	0.32	0.00	-4.11
2023-09-06 12:57:39:	0.68	0.29	0.00	-4.51
2023-09-06 12:58:00:	0.63	0.23	0.00	-4.17
2023-09-06 12:58:21:	0.67	0.19	0.00	-4.57
2023-09-06 12:58:42:	0.56	0.13	0.00	-5.25
2023-09-06 12:59:03:	0.53	0.06	0.00	-5.71
2023-09-06 12:59:24:	0.43	-0.03	0.00	-5.59
2023-09-06 12:59:45:	0.42	-0.11	0.00	-4.37
2023-09-06 13:00:06:	0.29	-0.19	0.00	-3.93
2023-09-06 13:00:26:	0.25	-0.23	0.00	-4.25
2023-09-06 13:00:47:	0.25	-0.25	0.00	-3.56
2023-09-06 13:01:08:	0.24	-0.22	0.00	-3.30
2023-09-06 13:01:29:	0.25	-0.19	0.00	-4.85
2023-09-06 13:01:49:	0.28	-0.15	0.00	-5.26
2023-09-06 13:02:10:	0.31	-0.11	0.00	-4.00
2023-09-06 13:02:31:	0.33	-0.10	0.00	-3.29
2023-09-06 13:02:52:	0.44	-0.07	0.00	-4.83
2023-09-06 13:03:13:	0.35	-0.04	0.00	-4.00
2023-09-06 13:03:33:	0.39	0.00	0.00	-4.92
2023-09-06 13:03:54:	0.41	0.02	0.00	-4.46
2023-09-06 13:04:15:	0.43	0.03	0.00	-4.04
2023-09-06 13:04:36:	0.47	0.05	0.00	-4.06
2023-09-06 13:04:56:	0.50	0.09	0.00	-4.39
2023-09-06 13:05:17:	0.58	0.15	0.00	-4.70
2023-09-06 13:05:38:	0.60	0.18	0.00	-4.69
2023-09-06 13:05:58:	0.62	0.23	0.00	-4.56
2023-09-06 13:06:19:	0.68	0.23	0.00	-4.76
2023-09-06 13:06:40:	0.64	0.23	0.00	-5.10
2023-09-06 13:07:01:	0.69	0.21	0.00	-5.01
2023-09-06 13:07:21:	0.62	0.19	0.00	-4.76
2023-09-06 13:07:42:	0.59	0.15	0.00	-4.80
2023-09-06 13:08:03:	0.59	0.12	0.00	-4.68
2023-09-06 13:08:24:	0.52	0.06	0.00	-4.52
2023-09-06 13:08:45:	0.49	0.03	0.00	-4.55
2023-09-06 13:09:05:	0.46	-0.02	0.00	-4.54
2023-09-06 13:09:26:	0.40	-0.07	0.00	-4.49
2023-09-06 13:09:47:	0.37	-0.12	0.00	-4.38
2023-09-06 13:10:08:	0.31	-0.15	0.00	-4.50
2023-09-06 13:10:29:	0.28	-0.19	0.00	-4.50
2023-09-06 13:10:49:	0.21	-0.25	0.00	-5.11
2023-09-06 13:11:10:	0.20	-0.30	0.00	-4.40
2023-09-06 13:11:31:	0.15	-0.33	0.00	-5.23
2023-09-06 13:11:52:	0.17	-0.34	0.00	-5.18
2023-09-06 13:12:14:	0.13	-0.33	0.00	-4.53
2023-09-06 13:12:34:	0.17	-0.30	0.00	-4.02
2023-09-06 13:12:55:	0.19	-0.22	0.00	-3.63
2023-09-06 13:13:16:	0.30	-0.11	0.00	-3.56
2023-09-06 13:13:37:	0.38	0.02	0.00	-3.24
2023-09-06 13:13:58:	0.52	0.15	0.00	-3.67
2023-09-06 13:14:18:	0.59	0.26	0.00	-4.48
2023-09-06 13:14:39:	0.63	0.31	0.00	-4.85
2023-09-06 13:15:00:	0.69	0.33	0.00	-4.90
2023-09-06 13:15:21:	0.70	0.33	0.00	-4.81
2023-09-06 13:15:42:	0.70	0.31	0.00	-4.06
2023-09-06 13:16:03:	0.69	0.28	0.00	-4.13
2023-09-06 13:16:23:	0.68	0.25	0.00	-4.76
2023-09-06 13:16:44:	0.65	0.22	0.00	-5.40
2023-09-06 13:17:04:	0.60	0.17	0.00	-5.49
2023-09-06 13:17:25:	0.56	0.11	0.00	-5.29
2023-09-06 13:17:46:	0.53	0.03	0.00	-5.17
2023-09-06 13:18:06:	0.49	-0.05	0.00	-4.38
2023-09-06 13:18:27:	0.39	-0.10	0.00	-4.02
2023-09-06 13:18:48:	0.35	-0.13	0.00	-5.06
2023-09-06 13:19:09:	0.36	-0.11	0.00	-5.18
2023-09-06 13:19:29:	0.36	-0.10	0.00	-4.30
2023-09-06 13:19:50:	0.35	-0.08	0.00	-3.37
2023-09-06 13:20:11:	0.34	-0.07	0.00	-4.99
2023-09-06 13:20:32:	0.40	-0.03	0.00	-4.03
2023-09-06 13:20:52:	0.41	-0.02	0.00	-4.96
2023-09-06 13:21:14:	0.44	-0.01	0.00	-5.03
2023-09-06 13:21:35:	0.39	0.00	0.00	-4.83
2023-09-06 13:21:56:	0.47	0.01	0.00	-4.06
2023-09-06 13:22:17:	0.42	0.02	0.00	-4.11
2023-09-06 13:22:38:	0.52	0.05	0.00	-4.53
2023-09-06 13:22:58:	0.54	0.09	0.00	-4.79
2023-09-06 13:23:19:	0.52	0.11	0.00	-5.10
2023-09-06 13:23:40:	0.52	0.13	0.00	-4.72
2023-09-06 13:24:01:	0.60	0.15	0.00	-4.49
2023-09-06 13:24:22:	0.58	0.16	0.00	-4.57
2023-09-06 13:24:43:	0.57	0.16	0.00	-5.17
2023-09-06 13:25:03:	0.57	0.16	0.00	-5.03
2023-09-06 13:25:24:	0.57	0.13	0.00	-4.58
2023-09-06 13:25:45:	0.54	0.11	0.00	-4.43
2023-09-06 13:26:07:	0.53	0.08	0.00	-4.95
2023-09-06 13:26:27:	0.50	0.05	0.00	-4.87
2023-09-06 13:26:48:	0.45	0.02	0.00	-4.59
2023-09-06 13:27:09:	0.47	-0.02	0.00	-4.31
2023-09-06 13:27:30:	0.38	-0.06	0.00	-4.29
2023-09-06 13:27:50:	0.39	-0.09	0.00	-4.30
2023-09-06 13:28:11:	0.33	-0.12	0.00	-4.35
2023-09-06 13:28:32:	0.29	-0.16	0.00	-4.51
2023-09-06 13:28:53:	0.28	-0.21	0.00	-4.58
2023-09-06 13:29:14:	0.20	-0.24	0.00	-4.87
2023-09-06 13:29:35:	0.21	-0.28	0.00	-5.05
2023-09-06 13:29:56:	0.13	-0.32	0.00	-4.74
2023-09-06 13:30:17:	0.13	-0.34	0.00	-5.40
2023-09-06 13:30:38:	0.09	-0.35	0.00	-4.92
2023-09-06 13:30:58:	0.12	-0.33	0.00	-4.34
2023-09-06 13:31:19:	0.14	-0.27	0.00	-3.79
2023-09-06 13:31:40:	0.23	-0.17	0.00	-3.67
2023-09-06 13:32:01:	0.32	-0.06	0.00	-2.98
2023-09-06 13:32:22:	0.41	0.07	0.00	-3.03
2023-09-06 13:32:43:	0.59	0.18	0.00	-4.17
2023-09-06 13:33:03:	0.63	0.28	0.00	-4.73
2023-09-06 13:33:24:	0.64	0.32	0.00	-4.75
2023-09-06 13:33:45:	0.73	0.35	0.00	-4.79
2023-09-06 13:34:06:	0.75	0.32	0.00	-4.31
2023-09-06 13:34:26:	0.71	0.29	0.00	-3.95
2023-09-06 13:34:47:	0.70	0.26	0.00	-4.57
2023-09-06 13:35:08:	0.71	0.24	0.00	-5.46
2023-09-06 13:35:28:	0.65	0.20	0.00	-5.33
2023-09-06 13:35:49:	0.57	0.14	0.00	-4.86
2023-09-06 13:36:10:	0.53	0.06	0.00	-4.95
2023-09-06 13:36:30:	0.53	0.00	0.00	-5.26
2023-09-06 13:36:51:	0.41	-0.06	0.00	-4.46
2023-09-06 13:37:12:	0.37	-0.11	0.00	-4.38
2023-09-06 13:37:33:	0.36	-0.14	0.00	-4.24
2023-09-06 13:37:54:	0.34	-0.15	0.00	-5.26
2023-09-06 13:38:14:	0.28	-0.15	0.00	-4.55
2023-09-06 13:38:35:	0.31	-0.14	0.00	-3.08
2023-09-06 13:38:56:	0.33	-0.13	0.00	-4.95
2023-09-06 13:39:17:	0.30	-0.10	0.00	-3.69
2023-09-06 13:39:38:	0.34	-0.08	0.00	-4.17
2023-09-06 13:39:58:	0.37	-0.07	0.00	-3.80
2023-09-06 13:40:19:	0.36	-0.06	0.00	-4.36
2023-09-06 13:40:40:	0.36	-0.05	0.00	-4.95
2023-09-06 13:41:01:	0.36	-0.05	0.00	-4.96
2023-09-06 13:41:22:	0.36	-0.04	0.00	-4.18
2023-09-06 13:41:43:	0.39	-0.04	0.00	-3.29
2023-09-06 13:42:03:	0.43	-0.04	0.00	-4.79
2023-09-06 13:42:24:	0.42	-0.01	0.00	-4.11
2023-09-06 13:42:45:	0.44	0.04	0.00	-4.43
2023-09-06 13:43:05:	0.47	0.05	0.00	-4.13
2023-09-06 13:43:26:	0.44	0.05	0.00	-4.19
2023-09-06 13:43:47:	0.50	0.05	0.00	-3.91
2023-09-06 13:44:08:	0.50	0.06	0.00	-4.28
2023-09-06 13:44:29:	0.45	0.04	0.00	-4.24
2023-09-06 13:44:50:	0.52	0.05	0.00	-4.34
2023-09-06 13:45:10:	0.45	0.02	0.00	-4.79
2023-09-06 13:45:31:	0.44	-0.01	0.00	-5.06
2023-09-06 13:45:51:	0.44	-0.06	0.00	-5.58
2023-09-06 13:46:12:	0.32	-0.09	0.00	-4.60
2023-09-06 13:46:33:	0.34	-0.12	0.00	-3.27
2023-09-06 13:46:54:	0.35	-0.15	0.00	-4.75
2023-09-06 13:47:14:	0.33	-0.14	0.00	-4.87
2023-09-06 13:47:35:	0.34	-0.12	0.00	-4.98
2023-09-06 13:47:56:	0.35	-0.09	0.00	-4.25
2023-09-06 13:48:17:	0.37	-0.07	0.00	-3.47
2023-09-06 13:48:37:	0.40	-0.05	0.00	-4.00
2023-09-06 13:48:58:	0.42	0.00	0.00	-4.48
2023-09-06 13:49:19:	0.49	0.07	0.00	-4.39
2023-09-06 13:49:40:	0.53	0.11	0.00	-4.01
2023-09-06 13:50:00:	0.55	0.14	0.00	-3.86
2023-09-06 13:50:21:	0.55	0.16	0.00	-4.81
2023-09-06 13:50:42:	0.62	0.17	0.00	-4.59
2023-09-06 13:51:03:	0.59	0.19	0.00	-4.22
2023-09-06 13:51:24:	0.59	0.18	0.00	-4.26
2023-09-06 13:51:44:	0.61	0.16	0.00	-4.01
2023-09-06 13:52:05:	0.56	0.14	0.00	-3.81
2023-09-06 13:52:26:	0.63	0.12	0.00	-4.40
2023-09-06 13:52:46:	0.52	0.08	0.00	-4.73
2023-09-06 13:53:07:	0.49	0.02	0.00	-4.89
2023-09-06 13:53:28:	0.47	-0.06	0.00	-4.90
2023-09-06 13:53:49:	0.35	-0.14	0.00	-4.65
2023-09-06 13:54:09:	0.26	-0.23	0.00	-4.39
2023-09-06 13:54:30:	0.23	-0.30	0.00	-5.09
2023-09-06 13:54:51:	0.17	-0.37	0.00	-4.25
2023-09-06 13:55:12:	0.10	-0.37	0.00	-4.07
2023-09-06 13:55:33:	0.12	-0.38	0.00	-3.74
2023-09-06 13:55:54:	0.12	-0.33	0.00	-3.57
2023-09-06 13:56:15:	0.19	-0.28	0.00	-4.47
2023-09-06 13:56:35:	0.25	-0.22	0.00	-4.45
2023-09-06 13:56:56:	0.26	-0.14	0.00	-4.35
2023-09-06 13:57:18:	0.31	-0.07	0.00	-4.30
2023-09-06 13:57:39:	0.38	0.01	0.00	-4.24
2023-09-06 13:58:00:	0.42	0.08	0.00	-4.42
2023-09-06 13:58:21:	0.52	0.17	0.00	-4.47
2023-09-06 13:58:42:	0.60	0.22	0.00	-3.86
2023-09-06 13:59:03:	0.63	0.26	0.00	-3.52
2023-09-06 13:59:24:	0.68	0.29	0.00	-4.66
2023-09-06 13:59:44:	0.69	0.28	0.00	-5.25
2023-09-06 14:00:05:	0.63	0.26	0.00	-4.13
2023-09-06 14:00:26:	0.61	0.18	0.00	-4.63
2023-09-06 14:00:47:	0.54	0.12	0.00	-4.94
2023-09-06 14:01:08:	0.51	0.03	0.00	-4.99
2023-09-06 14:01:28:	0.43	-0.05	0.00	-4.79
2023-09-06 14:01:49:	0.45	-0.11	0.00	-4.51
2023-09-06 14:02:10:	0.37	-0.16	0.00	-3.94
2023-09-06 14:02:31:	0.32	-0.19	0.00	-5.16
2023-09-06 14:02:51:	0.29	-0.20	0.00	-4.89
2023-09-06 14:03:12:	0.25	-0.19	0.00	-2.98
2023-09-06 14:03:33:	0.29	-0.17	0.00	-4.35
2023-09-06 14:03:54:	0.30	-0.13	0.00	-4.71
2023-09-06 14:04:15:	0.32	-0.08	0.00	-4.41
2023-09-06 14:04:36:	0.36	-0.04	0.00	-4.62
2023-09-06 14:04:57:	0.41	-0.03	0.00	-4.11
2023-09-06 14:05:18:	0.41	0.03	0.00	-3.85
2023-09-06 14:05:39:	0.47	0.06	0.00	-4.00
2023-09-06 14:06:00:	0.53	0.12	0.00	-4.40
2023-09-06 14:06:20:	0.55	0.18	0.00	-4.59
2023-09-06 14:06:41:	0.57	0.21	0.00	-4.77
2023-09-06 14:07:02:	0.70	0.25	0.00	-4.85
2023-09-06 14:07:23:	0.66	0.26	0.00	-4.79
2023-09-06 14:07:43:	0.63	0.24	0.00	-4.81
2023-09-06 14:08:04:	0.64	0.23	0.00	-4.68
2023-09-06 14:08:25:	0.66	0.20	0.00	-4.74
2023-09-06 14:08:45:	0.61	0.17	0.00	-4.62
2023-09-06 14:09:06:	0.61	0.14	0.00	-4.57
2023-09-06 14:09:27:	0.56	0.09	0.00	-4.57
2023-09-06 14:09:48:	0.49	0.03	0.00	-4.58
2023-09-06 14:10:08:	0.42	-0.02	0.00	-4.58
2023-09-06 14:10:29:	0.36	-0.10	0.00	-4.73
2023-09-06 14:10:50:	0.29	-0.18	0.00	-4.73
2023-09-06 14:11:11:	0.28	-0.25	0.00	-4.78
2023-09-06 14:11:32:	0.17	-0.32	0.00	-5.02
2023-09-06 14:11:53:	0.09	-0.36	0.00	-5.20
2023-09-06 14:12:14:	0.12	-0.40	0.00	-5.32
2023-09-06 14:12:35:	0.08	-0.41	0.00	-4.71
2023-09-06 14:12:56:	0.08	-0.37	0.00	-4.05
2023-09-06 14:13:17:	0.12	-0.30	0.00	-3.50
2023-09-06 14:13:37:	0.21	-0.19	0.00	-3.34
2023-09-06 14:13:58:	0.33	-0.06	0.00	-2.87
2023-09-06 14:14:19:	0.43	0.10	0.00	-3.93
2023-09-06 14:14:41:	0.61	0.23	0.00	-4.08
2023-09-06 14:15:02:	0.59	0.32	0.00	-4.53
2023-09-06 14:15:22:	0.70	0.37	0.00	-4.66
2023-09-06 14:15:43:	0.71	0.38	0.00	-4.40
2023-09-06 14:16:03:	0.72	0.39	0.00	-4.38
2023-09-06 14:16:24:	0.76	0.36	0.00	-4.65
2023-09-06 14:16:45:	0.74	0.34	0.00	-4.77
2023-09-06 14:17:05:	0.75	0.31	0.00	-5.52
2023-09-06 14:17:26:	0.66	0.24	0.00	-4.76
2023-09-06 14:17:47:	0.60	0.16	0.00	-4.20
2023-09-06 14:18:08:	0.55	0.07	0.00	-4.49
2023-09-06 14:18:29:	0.50	-0.02	0.00	-4.74
2023-09-06 14:18:50:	0.45	-0.08	0.00	-5.70
2023-09-06 14:19:10:	0.37	-0.15	0.00	-4.68
2023-09-06 14:19:31:	0.32	-0.21	0.00	-4.17
2023-09-06 14:19:52:	0.27	-0.26	0.00	-4.59
2023-09-06 14:20:13:	0.21	-0.30	0.00	-3.62
2023-09-06 14:20:34:	0.21	-0.28	0.00	-3.38
2023-09-06 14:20:54:	0.24	-0.24	0.00	-3.76
2023-09-06 14:21:15:	0.26	-0.20	0.00	-3.83
2023-09-06 14:21:36:	0.24	-0.17	0.00	-3.93
2023-09-06 14:21:57:	0.32	-0.16	0.00	-4.00
2023-09-06 14:22:18:	0.27	-0.15	0.00	-4.07
2023-09-06 14:22:38:	0.28	-0.16	0.00	-4.28
2023-09-06 14:22:59:	0.25	-0.16	0.00	-4.47
2023-09-06 14:23:20:	0.23	-0.17	0.00	-4.89
2023-09-06 14:23:41:	0.22	-0.20	0.00	-4.45
2023-09-06 14:24:01:	0.22	-0.22	0.00	-5.34
2023-09-06 14:24:22:	0.21	-0.23	0.00	-5.04
2023-09-06 14:24:43:	0.24	-0.21	0.00	-4.55
2023-09-06 14:25:04:	0.26	-0.16	0.00	-4.12
2023-09-06 14:25:25:	0.30	-0.10	0.00	-3.73
2023-09-06 14:25:46:	0.36	-0.01	0.00	-3.38
2023-09-06 14:26:06:	0.44	0.09	0.00	-3.27
2023-09-06 14:26:27:	0.54	0.20	0.00	-3.84
2023-09-06 14:26:48:	0.63	0.28	0.00	-4.59
2023-09-06 14:27:09:	0.65	0.33	0.00	-4.60
2023-09-06 14:27:29:	0.73	0.34	0.00	-4.85
2023-09-06 14:27:50:	0.75	0.32	0.00	-4.83
2023-09-06 14:28:11:	0.69	0.29	0.00	-4.83
2023-09-06 14:28:32:	0.67	0.25	0.00	-4.81
2023-09-06 14:28:53:	0.71	0.23	0.00	-4.52
2023-09-06 14:29:14:	0.68	0.21	0.00	-4.89
2023-09-06 14:29:35:	0.62	0.18	0.00	-4.70
2023-09-06 14:29:55:	0.58	0.17	0.00	-4.55
2023-09-06 14:30:16:	0.59	0.13	0.00	-4.22
2023-09-06 14:30:37:	0.54	0.10	0.00	-4.05
2023-09-06 14:30:58:	0.51	0.06	0.00	-4.46
2023-09-06 14:31:18:	0.46	0.02	0.00	-4.72
2023-09-06 14:31:39:	0.44	-0.03	0.00	-4.82
2023-09-06 14:32:00:	0.40	-0.08	0.00	-5.15
2023-09-06 14:32:20:	0.37	-0.14	0.00	-5.49
2023-09-06 14:32:41:	0.32	-0.20	0.00	-3.62
2023-09-06 14:33:03:	0.34	-0.24	0.00	-3.42
2023-09-06 14:33:24:	0.28	-0.27	0.00	-3.71
2023-09-06 14:33:45:	0.25	-0.25	0.00	-3.86
2023-09-06 14:34:06:	0.28	-0.22	0.00	-3.90
2023-09-06 14:34:27:	0.25	-0.20	0.00	-3.89
2023-09-06 14:34:48:	0.27	-0.17	0.00	-3.97
2023-09-06 14:35:08:	0.26	-0.15	0.00	-4.28
2023-09-06 14:35:29:	0.26	-0.15	0.00	-4.64
2023-09-06 14:35:50:	0.29	-0.14	0.00	-4.06
2023-09-06 14:36:10:	0.25	-0.15	0.00	-5.24
2023-09-06 14:36:31:	0.29	-0.14	0.00	-5.22
2023-09-06 14:36:52:	0.29	-0.11	0.00	-4.82
2023-09-06 14:37:13:	0.31	-0.08	0.00	-4.34
2023-09-06 14:37:34:	0.37	-0.05	0.00	-4.13
2023-09-06 14:37:55:	0.43	0.02	0.00	-4.05
2023-09-06 14:38:15:	0.47	0.10	0.00	-3.78
2023-09-06 14:38:36:	0.52	0.19	0.00	-3.71
2023-09-06 14:38:56:	0.65	0.27	0.00	-3.47
2023-09-06 14:39:17:	0.67	0.31	0.00	-4.93
2023-09-06 14:39:38:	0.67	0.32	0.00	-3.95
2023-09-06 14:39:59:	0.68	0.29	0.00	-5.04
2023-09-06 14:40:20:	0.66	0.22	0.00	-5.45
2023-09-06 14:40:40:	0.57	0.16	0.00	-4.83
2023-09-06 14:41:01:	0.53	0.08	0.00	-4.37
2023-09-06 14:41:22:	0.48	0.00	0.00	-4.90
2023-09-06 14:41:43:	0.46	-0.04	0.00	-4.45
2023-09-06 14:42:04:	0.40	-0.08	0.00	-4.37
2023-09-06 14:42:25:	0.39	-0.10	0.00	-4.08
2023-09-06 14:42:45:	0.37	-0.09	0.00	-4.76
2023-09-06 14:43:06:	0.42	-0.08	0.00	-4.56
2023-09-06 14:43:27:	0.37	-0.06	0.00	-3.55
2023-09-06 14:43:47:	0.40	-0.04	0.00	-4.49
2023-09-06 14:44:08:	0.43	-0.01	0.00	-4.71
2023-09-06 14:44:29:	0.46	0.03	0.00	-4.12
2023-09-06 14:44:50:	0.49	0.05	0.00	-4.90
2023-09-06 14:45:11:	0.48	0.06	0.00	-5.05
2023-09-06 14:45:31:	0.48	0.07	0.00	-4.56
2023-09-06 14:45:52:	0.50	0.08	0.00	-4.16
2023-09-06 14:46:13:	0.52	0.10	0.00	-4.21
2023-09-06 14:46:34:	0.54	0.13	0.00	-4.64
2023-09-06 14:46:54:	0.57	0.18	0.00	-4.75
2023-09-06 14:47:15:	0.60	0.22	0.00	-4.75
2023-09-06 14:47:36:	0.62	0.22	0.00	-4.43
2023-09-06 14:47:57:	0.63	0.22	0.00	-4.92
2023-09-06 14:48:18:	0.65	0.22	0.00	-5.02
2023-09-06 14:48:38:	0.65	0.20	0.00	-4.98
2023-09-06 14:48:59:	0.60	0.15	0.00	-4.62
2023-09-06 14:49:20:	0.52	0.10	0.00	-4.57
2023-09-06 14:49:40:	0.54	0.05	0.00	-4.48
2023-09-06 14:50:01:	0.49	-0.01	0.00	-4.45
2023-09-06 14:50:21:	0.43	-0.05	0.00	-4.54
2023-09-06 14:50:42:	0.40	-0.10	0.00	-4.55
2023-09-06 14:51:03:	0.32	-0.15	0.00	-4.44
2023-09-06 14:51:24:	0.30	-0.18	0.00	-4.60
2023-09-06 14:51:45:	0.24	-0.23	0.00	-5.09
2023-09-06 14:52:06:	0.19	-0.28	0.00	-4.44
2023-09-06 14:52:26:	0.19	-0.30	0.00	-5.27
2023-09-06 14:52:47:	0.14	-0.31	0.00	-5.15
2023-09-06 14:53:10:	0.17	-0.31	0.00	-4.68
2023-09-06 14:53:30:	0.17	-0.27	0.00	-4.10
2023-09-06 14:53:51:	0.25	-0.20	0.00	-3.67
2023-09-06 14:54:12:	0.33	-0.10	0.00	-3.48
2023-09-06 14:54:33:	0.40	0.01	0.00	-3.13
2023-09-06 14:54:53:	0.49	0.14	0.00	-3.82
2023-09-06 14:55:14:	0.56	0.24	0.00	-4.50
2023-09-06 14:55:35:	0.60	0.31	0.00	-4.87
2023-09-06 14:55:56:	0.69	0.32	0.00	-4.95
2023-09-06 14:56:17:	0.69	0.32	0.00	-4.80
2023-09-06 14:56:38:	0.67	0.30	0.00	-4.59
2023-09-06 14:56:59:	0.67	0.26	0.00	-4.23
2023-09-06 14:57:19:	0.65	0.24	0.00	-4.66
2023-09-06 14:57:40:	0.63	0.21	0.00	-4.98
2023-09-06 14:58:01:	0.63	0.18	0.00	-5.42
2023-09-06 14:58:22:	0.57	0.11	0.00	-5.10
2023-09-06 14:58:43:	0.50	0.04	0.00	-4.82
2023-09-06 14:59:03:	0.49	-0.01	0.00	-4.62
2023-09-06 14:59:24:	0.46	-0.07	0.00	-4.08
2023-09-06 14:59:45:	0.39	-0.10	0.00	-4.03
2023-09-06 15:00:06:	0.42	-0.12	0.00	-4.54
2023-09-06 15:00:27:	0.38	-0.14	0.00	-4.69
2023-09-06 15:00:47:	0.31	-0.13	0.00	-5.18
2023-09-06 15:01:08:	0.34	-0.15	0.00	-3.52
2023-09-06 15:01:29:	0.26	-0.17	0.00	-4.17
2023-09-06 15:01:50:	0.34	-0.18	0.00	-5.32
2023-09-06 15:02:10:	0.30	-0.18	0.00	-5.36
2023-09-06 15:02:31:	0.29	-0.17	0.00	-3.38
2023-09-06 15:02:52:	0.31	-0.16	0.00	-4.06
2023-09-06 15:03:12:	0.32	-0.14	0.00	-4.44
2023-09-06 15:03:33:	0.33	-0.09	0.00	-4.25
2023-09-06 15:03:54:	0.36	-0.03	0.00	-4.60
2023-09-06 15:04:15:	0.38	0.00	0.00	-4.24
2023-09-06 15:04:35:	0.42	0.04	0.00	-3.91
2023-09-06 15:04:56:	0.46	0.08	0.00	-4.39
2023-09-06 15:05:17:	0.51	0.15	0.00	-4.68
2023-09-06 15:05:38:	0.61	0.19	0.00	-4.65
2023-09-06 15:05:59:	0.60	0.22	0.00	-4.77
2023-09-06 15:06:19:	0.60	0.24	0.00	-4.97
2023-09-06 15:06:40:	0.64	0.25	0.00	-5.02
2023-09-06 15:07:01:	0.65	0.24	0.00	-4.94
2023-09-06 15:07:22:	0.64	0.23	0.00	-4.77
2023-09-06 15:07:42:	0.59	0.20	0.00	-4.79
2023-09-06 15:08:03:	0.61	0.17	0.00	-4.75
2023-09-06 15:08:24:	0.56	0.14	0.00	-4.58
2023-09-06 15:08:44:	0.49	0.11	0.00	-4.42
2023-09-06 15:09:05:	0.45	0.05	0.00	-4.51
2023-09-06 15:09:26:	0.45	0.00	0.00	-4.51
2023-09-06 15:09:47:	0.39	-0.06	0.00	-4.65
2023-09-06 15:10:07:	0.35	-0.14	0.00	-4.65
2023-09-06 15:10:28:	0.31	-0.21	0.00	-4.80
2023-09-06 15:10:49:	0.21	-0.29	0.00	-4.98
2023-09-06 15:11:10:	0.13	-0.36	0.00	-5.03
2023-09-06 15:11:31:	0.07	-0.41	0.00	-5.17
2023-09-06 15:11:52:	0.08	-0.44	0.00	-5.27
2023-09-06 15:12:13:	0.04	-0.44	0.00	-4.82
2023-09-06 15:12:34:	0.05	-0.41	0.00	-4.08
2023-09-06 15:12:55:	0.18	-0.32	0.00	-3.30
2023-09-06 15:13:16:	0.22	-0.21	0.00	-2.85
2023-09-06 15:13:37:	0.30	-0.06	0.00	-2.85
2023-09-06 15:13:58:	0.41	0.08	0.00	-3.76
2023-09-06 15:14:18:	0.50	0.21	0.00	-4.34
2023-09-06 15:14:40:	0.66	0.31	0.00	-4.31
2023-09-06 15:15:01:	0.69	0.35	0.00	-4.55
2023-09-06 15:15:21:	0.71	0.36	0.00	-4.69
2023-09-06 15:15:42:	0.77	0.37	0.00	-4.17
2023-09-06 15:16:03:	0.77	0.36	0.00	-4.94
2023-09-06 15:16:24:	0.77	0.34	0.00	-4.83
2023-09-06 15:16:44:	0.76	0.31	0.00	-5.66
2023-09-06 15:17:05:	0.73	0.25	0.00	-5.00
2023-09-06 15:17:26:	0.64	0.18	0.00	-5.00
2023-09-06 15:17:47:	0.61	0.11	0.00	-4.75
2023-09-06 15:18:08:	0.56	0.04	0.00	-4.60
2023-09-06 15:18:28:	0.50	-0.02	0.00	-4.07
2023-09-06 15:18:49:	0.45	-0.06	0.00	-4.34
2023-09-06 15:19:09:	0.38	-0.12	0.00	-4.91
2023-09-06 15:19:30:	0.32	-0.16	0.00	-4.75
2023-09-06 15:19:51:	0.24	-0.20	0.00	-5.48
2023-09-06 15:20:12:	0.28	-0.25	0.00	-4.39
2023-09-06 15:20:33:	0.22	-0.29	0.00	-3.89
2023-09-06 15:20:53:	0.15	-0.31	0.00	-3.58
2023-09-06 15:21:14:	0.16	-0.29	0.00	-3.89
2023-09-06 15:21:35:	0.16	-0.27	0.00	-3.99
2023-09-06 15:21:56:	0.18	-0.25	0.00	-4.16
2023-09-06 15:22:17:	0.19	-0.21	0.00	-4.54
2023-09-06 15:22:38:	0.27	-0.22	0.00	-3.88
2023-09-06 15:22:59:	0.19	-0.19	0.00	-5.31
2023-09-06 15:23:20:	0.26	-0.18	0.00	-5.15
2023-09-06 15:23:41:	0.28	-0.18	0.00	-4.79
2023-09-06 15:24:02:	0.26	-0.13	0.00	-4.39
2023-09-06 15:24:23:	0.33	-0.09	0.00	-4.07
2023-09-06 15:24:43:	0.38	-0.02	0.00	-3.92
2023-09-06 15:25:04:	0.44	0.07	0.00	-3.28
2023-09-06 15:25:25:	0.60	0.17	0.00	-3.00
2023-09-06 15:25:45:	0.62	0.25	0.00	-3.88
2023-09-06 15:26:06:	0.65	0.31	0.00	-4.93
2023-09-06 15:26:27:	0.70	0.32	0.00	-3.90
2023-09-06 15:26:48:	0.71	0.30	0.00	-5.29
2023-09-06 15:27:08:	0.65	0.24	0.00	-5.08
2023-09-06 15:27:29:	0.66	0.18	0.00	-5.06
2023-09-06 15:27:50:	0.56	0.11	0.00	-4.26
2023-09-06 15:28:10:	0.55	0.04	0.00	-4.86
2023-09-06 15:28:31:	0.49	-0.01	0.00	-4.95
2023-09-06 15:28:52:	0.41	-0.05	0.00	-4.54
2023-09-06 15:29:13:	0.41	-0.09	0.00	-4.40
