			pt1000 - external - setpoint - internal
2023-09-07 16:21:36:	0.62	0.20	0.00	-4.98
2023-09-07 16:21:57:	0.63	0.20	0.00	-5.03
2023-09-07 16:22:19:	0.71	0.20	0.00	-4.59
2023-09-07 16:22:40:	0.63	0.20	0.00	-4.59
2023-09-07 16:23:01:	0.63	0.19	0.00	-4.91
2023-09-07 16:23:22:	0.61	0.16	0.00	-4.88
2023-09-07 16:23:43:	0.52	0.13	0.00	-4.67
2023-09-07 16:24:05:	0.56	0.08	0.00	-4.57
2023-09-07 16:24:26:	0.48	0.03	0.00	-4.48
2023-09-07 16:24:47:	0.43	-0.01	0.00	-4.46
2023-09-07 16:25:08:	0.39	-0.06	0.00	-4.53
2023-09-07 16:25:30:	0.40	-0.11	0.00	-4.56
2023-09-07 16:25:51:	0.34	-0.18	0.00	-4.51
2023-09-07 16:26:12:	0.25	-0.24	0.00	-4.49
2023-09-07 16:26:34:	0.26	-0.28	0.00	-5.18
2023-09-07 16:26:55:	0.13	-0.33	0.00	-4.43
2023-09-07 16:27:16:	0.08	-0.37	0.00	-5.09
2023-09-07 16:27:37:	0.12	-0.37	0.00	-5.06
2023-09-07 16:27:59:	0.09	-0.35	0.00	-4.52
2023-09-07 16:28:20:	0.13	-0.29	0.00	-3.99
2023-09-07 16:28:41:	0.22	-0.21	0.00	-3.48
2023-09-07 16:29:03:	0.26	-0.10	0.00	-3.02
2023-09-07 16:29:24:	0.39	0.03	0.00	-3.01
2023-09-07 16:29:46:	0.51	0.16	0.00	-4.22
2023-09-07 16:30:07:	0.55	0.25	0.00	-4.32
2023-09-07 16:30:28:	0.63	0.32	0.00	-4.50
2023-09-07 16:30:50:	0.69	0.34	0.00	-4.69
2023-09-07 16:31:11:	0.71	0.34	0.00	-4.79
2023-09-07 16:31:32:	0.71	0.33	0.00	-5.09
2023-09-07 16:31:54:	0.70	0.31	0.00	-5.03
2023-09-07 16:32:15:	0.68	0.27	0.00	-4.56
2023-09-07 16:32:36:	0.63	0.21	0.00	-4.45
2023-09-07 16:32:57:	0.65	0.17	0.00	-4.14
2023-09-07 16:33:19:	0.54	0.12	0.00	-4.57
2023-09-07 16:33:40:	0.55	0.07	0.00	-4.90
2023-09-07 16:34:01:	0.52	0.02	0.00	-4.96
2023-09-07 16:34:23:	0.43	-0.07	0.00	-4.88
2023-09-07 16:34:44:	0.32	-0.14	0.00	-4.72
2023-09-07 16:35:05:	0.38	-0.19	0.00	-4.97
2023-09-07 16:35:27:	0.21	-0.28	0.00	-4.90
2023-09-07 16:35:47:	0.19	-0.34	0.00	-3.75
2023-09-07 16:36:08:	0.12	-0.35	0.00	-3.76
2023-09-07 16:36:29:	0.11	-0.34	0.00	-4.18
2023-09-07 16:36:51:	0.13	-0.30	0.00	-3.81
2023-09-07 16:37:12:	0.15	-0.27	0.00	-4.79
2023-09-07 16:37:33:	0.18	-0.21	0.00	-4.60
2023-09-07 16:37:54:	0.24	-0.16	0.00	-4.57
2023-09-07 16:38:16:	0.27	-0.10	0.00	-4.33
2023-09-07 16:38:37:	0.34	-0.04	0.00	-4.12
2023-09-07 16:38:59:	0.44	0.04	0.00	-4.11
2023-09-07 16:39:20:	0.50	0.14	0.00	-3.70
2023-09-07 16:39:41:	0.51	0.21	0.00	-3.47
2023-09-07 16:40:02:	0.58	0.23	0.00	-4.90
2023-09-07 16:40:23:	0.63	0.26	0.00	-3.98
2023-09-07 16:40:45:	0.64	0.22	0.00	-4.21
2023-09-07 16:41:06:	0.58	0.18	0.00	-5.34
2023-09-07 16:41:27:	0.55	0.10	0.00	-5.42
2023-09-07 16:41:48:	0.54	0.05	0.00	-5.20
2023-09-07 16:42:09:	0.48	-0.03	0.00	-4.93
2023-09-07 16:42:31:	0.38	-0.09	0.00	-4.19
2023-09-07 16:42:52:	0.35	-0.12	0.00	-4.04
2023-09-07 16:43:13:	0.32	-0.13	0.00	-4.81
2023-09-07 16:43:34:	0.29	-0.12	0.00	-4.34
2023-09-07 16:43:55:	0.30	-0.08	0.00	-2.91
2023-09-07 16:44:15:	0.36	-0.03	0.00	-4.54
2023-09-07 16:44:36:	0.39	0.02	0.00	-4.77
2023-09-07 16:44:56:	0.49	0.06	0.00	-4.56
2023-09-07 16:45:17:	0.52	0.08	0.00	-4.32
2023-09-07 16:45:38:	0.52	0.08	0.00	-3.79
2023-09-07 16:45:59:	0.49	0.10	0.00	-4.70
2023-09-07 16:46:20:	0.54	0.11	0.00	-4.52
2023-09-07 16:46:40:	0.53	0.14	0.00	-4.31
2023-09-07 16:47:01:	0.52	0.15	0.00	-4.38
2023-09-07 16:47:21:	0.53	0.16	0.00	-4.19
2023-09-07 16:47:42:	0.51	0.13	0.00	-3.89
2023-09-07 16:48:03:	0.55	0.11	0.00	-3.94
2023-09-07 16:48:23:	0.53	0.09	0.00	-4.68
2023-09-07 16:48:44:	0.46	0.05	0.00	-4.89
2023-09-07 16:49:05:	0.46	-0.01	0.00	-4.65
2023-09-07 16:49:26:	0.39	-0.08	0.00	-4.65
2023-09-07 16:49:46:	0.38	-0.14	0.00	-4.48
2023-09-07 16:50:07:	0.28	-0.22	0.00	-4.57
2023-09-07 16:50:27:	0.20	-0.26	0.00	-5.19
2023-09-07 16:50:48:	0.24	-0.29	0.00	-3.44
2023-09-07 16:51:11:	0.15	-0.31	0.00	-3.34
2023-09-07 16:51:31:	0.13	-0.30	0.00	-3.52
2023-09-07 16:51:52:	0.13	-0.27	0.00	-3.86
2023-09-07 16:52:13:	0.19	-0.23	0.00	-4.14
2023-09-07 16:52:33:	0.26	-0.18	0.00	-3.85
2023-09-07 16:52:54:	0.25	-0.15	0.00	-3.76
2023-09-07 16:53:15:	0.26	-0.14	0.00	-3.78
2023-09-07 16:53:35:	0.29	-0.12	0.00	-4.29
2023-09-07 16:53:56:	0.32	-0.10	0.00	-4.65
2023-09-07 16:54:16:	0.29	-0.10	0.00	-4.59
2023-09-07 16:54:37:	0.31	-0.11	0.00	-4.13
2023-09-07 16:54:58:	0.33	-0.10	0.00	-4.81
2023-09-07 16:55:18:	0.35	-0.09	0.00	-5.06
2023-09-07 16:55:39:	0.32	-0.07	0.00	-4.89
2023-09-07 16:55:59:	0.38	-0.05	0.00	-4.61
2023-09-07 16:56:20:	0.43	-0.01	0.00	-4.22
2023-09-07 16:56:40:	0.46	0.04	0.00	-4.20
2023-09-07 16:57:01:	0.46	0.11	0.00	-4.30
2023-09-07 16:57:22:	0.53	0.18	0.00	-3.56
2023-09-07 16:57:42:	0.64	0.25	0.00	-3.36
2023-09-07 16:58:03:	0.65	0.28	0.00	-3.95
2023-09-07 16:58:24:	0.70	0.30	0.00	-5.28
2023-09-07 16:58:44:	0.65	0.29	0.00	-4.22
2023-09-07 16:59:05:	0.63	0.25	0.00	-4.12
2023-09-07 16:59:25:	0.61	0.19	0.00	-4.30
2023-09-07 16:59:46:	0.52	0.12	0.00	-4.77
2023-09-07 17:00:07:	0.55	0.05	0.00	-4.82
2023-09-07 17:00:28:	0.43	-0.03	0.00	-4.83
2023-09-07 17:00:48:	0.36	-0.10	0.00	-4.65
2023-09-07 17:01:09:	0.31	-0.16	0.00	-3.96
2023-09-07 17:01:29:	0.27	-0.20	0.00	-4.05
2023-09-07 17:01:50:	0.29	-0.22	0.00	-5.12
2023-09-07 17:02:11:	0.27	-0.23	0.00	-4.13
2023-09-07 17:02:32:	0.23	-0.22	0.00	-3.25
2023-09-07 17:02:52:	0.25	-0.18	0.00	-4.43
2023-09-07 17:03:13:	0.28	-0.14	0.00	-4.93
2023-09-07 17:03:34:	0.35	-0.08	0.00	-4.48
2023-09-07 17:03:54:	0.37	-0.03	0.00	-3.63
2023-09-07 17:04:15:	0.47	0.01	0.00	-3.82
2023-09-07 17:04:36:	0.48	0.04	0.00	-4.32
2023-09-07 17:04:56:	0.50	0.12	0.00	-4.37
2023-09-07 17:05:17:	0.54	0.17	0.00	-4.27
2023-09-07 17:05:38:	0.61	0.21	0.00	-4.30
2023-09-07 17:05:58:	0.60	0.22	0.00	-4.65
2023-09-07 17:06:19:	0.63	0.25	0.00	-4.53
2023-09-07 17:06:40:	0.64	0.25	0.00	-4.28
2023-09-07 17:07:00:	0.62	0.23	0.00	-3.96
2023-09-07 17:07:21:	0.60	0.21	0.00	-4.70
2023-09-07 17:07:42:	0.62	0.17	0.00	-4.64
2023-09-07 17:08:03:	0.55	0.12	0.00	-5.37
2023-09-07 17:08:23:	0.50	0.05	0.00	-5.01
2023-09-07 17:08:44:	0.43	-0.03	0.00	-4.71
2023-09-07 17:09:05:	0.37	-0.10	0.00	-4.29
2023-09-07 17:09:26:	0.35	-0.15	0.00	-4.03
2023-09-07 17:09:46:	0.30	-0.20	0.00	-4.98
2023-09-07 17:10:07:	0.27	-0.22	0.00	-4.93
2023-09-07 17:10:28:	0.25	-0.23	0.00	-3.14
2023-09-07 17:10:49:	0.22	-0.21	0.00	-4.12
2023-09-07 17:11:09:	0.23	-0.17	0.00	-4.95
2023-09-07 17:11:30:	0.23	-0.13	0.00	-4.90
2023-09-07 17:11:51:	0.32	-0.09	0.00	-3.90
2023-09-07 17:12:11:	0.32	-0.07	0.00	-3.02
2023-09-07 17:12:32:	0.36	-0.02	0.00	-3.98
2023-09-07 17:12:53:	0.46	0.06	0.00	-4.57
2023-09-07 17:13:13:	0.46	0.13	0.00	-4.16
2023-09-07 17:13:34:	0.53	0.17	0.00	-4.09
2023-09-07 17:13:55:	0.53	0.19	0.00	-4.20
2023-09-07 17:14:15:	0.59	0.20	0.00	-4.78
2023-09-07 17:14:36:	0.58	0.22	0.00	-4.94
2023-09-07 17:14:57:	0.62	0.21	0.00	-4.42
2023-09-07 17:15:17:	0.61	0.20	0.00	-4.52
2023-09-07 17:15:38:	0.59	0.18	0.00	-4.48
2023-09-07 17:15:59:	0.63	0.17	0.00	-4.50
2023-09-07 17:16:19:	0.58	0.16	0.00	-4.17
2023-09-07 17:16:40:	0.58	0.11	0.00	-4.02
2023-09-07 17:17:01:	0.55	0.08	0.00	-4.27
2023-09-07 17:17:22:	0.57	0.04	0.00	-4.98
2023-09-07 17:17:42:	0.43	-0.02	0.00	-5.06
2023-09-07 17:18:03:	0.42	-0.08	0.00	-4.77
2023-09-07 17:18:24:	0.30	-0.15	0.00	-5.09
2023-09-07 17:18:45:	0.29	-0.23	0.00	-5.10
2023-09-07 17:19:05:	0.21	-0.28	0.00	-3.41
2023-09-07 17:19:26:	0.16	-0.30	0.00	-3.31
2023-09-07 17:19:47:	0.17	-0.30	0.00	-3.78
2023-09-07 17:20:08:	0.18	-0.25	0.00	-4.50
2023-09-07 17:20:28:	0.16	-0.20	0.00	-3.85
2023-09-07 17:20:49:	0.21	-0.19	0.00	-3.45
2023-09-07 17:21:10:	0.21	-0.16	0.00	-3.57
2023-09-07 17:21:30:	0.28	-0.14	0.00	-3.69
2023-09-07 17:21:51:	0.26	-0.11	0.00	-3.79
2023-09-07 17:22:12:	0.33	-0.07	0.00	-3.88
2023-09-07 17:22:32:	0.33	-0.05	0.00	-3.92
2023-09-07 17:22:53:	0.34	-0.04	0.00	-3.98
2023-09-07 17:23:14:	0.31	-0.05	0.00	-4.06
2023-09-07 17:23:36:	0.34	-0.07	0.00	-4.33
2023-09-07 17:23:57:	0.33	-0.09	0.00	-4.28
2023-09-07 17:24:18:	0.33	-0.13	0.00	-4.58
2023-09-07 17:24:38:	0.30	-0.16	0.00	-4.92
2023-09-07 17:24:59:	0.19	-0.19	0.00	-4.42
2023-09-07 17:25:20:	0.25	-0.22	0.00	-5.27
2023-09-07 17:25:41:	0.18	-0.25	0.00	-4.99
2023-09-07 17:26:01:	0.25	-0.22	0.00	-4.48
2023-09-07 17:26:22:	0.27	-0.19	0.00	-3.89
2023-09-07 17:26:43:	0.32	-0.10	0.00	-3.58
2023-09-07 17:27:04:	0.36	0.00	0.00	-3.05
2023-09-07 17:27:25:	0.47	0.11	0.00	-2.99
2023-09-07 17:27:45:	0.60	0.23	0.00	-4.17
2023-09-07 17:28:05:	0.63	0.32	0.00	-4.63
2023-09-07 17:28:26:	0.68	0.38	0.00	-4.83
2023-09-07 17:28:47:	0.80	0.40	0.00	-4.35
2023-09-07 17:29:07:	0.75	0.37	0.00	-4.59
2023-09-07 17:29:28:	0.74	0.36	0.00	-4.40
2023-09-07 17:29:49:	0.77	0.34	0.00	-4.96
2023-09-07 17:30:09:	0.72	0.30	0.00	-4.50
2023-09-07 17:30:30:	0.73	0.26	0.00	-4.26
2023-09-07 17:30:50:	0.69	0.24	0.00	-4.28
2023-09-07 17:31:11:	0.65	0.17	0.00	-4.35
2023-09-07 17:31:32:	0.66	0.13	0.00	-4.78
2023-09-07 17:31:52:	0.54	0.06	0.00	-4.96
2023-09-07 17:32:13:	0.48	0.01	0.00	-4.90
2023-09-07 17:32:34:	0.45	-0.07	0.00	-4.75
2023-09-07 17:32:54:	0.34	-0.16	0.00	-4.66
2023-09-07 17:33:15:	0.27	-0.22	0.00	-5.09
2023-09-07 17:33:36:	0.23	-0.28	0.00	-3.45
2023-09-07 17:33:56:	0.20	-0.28	0.00	-3.80
2023-09-07 17:34:17:	0.19	-0.28	0.00	-3.39
2023-09-07 17:34:38:	0.18	-0.27	0.00	-3.55
2023-09-07 17:34:59:	0.21	-0.23	0.00	-3.77
2023-09-07 17:35:19:	0.23	-0.19	0.00	-3.80
2023-09-07 17:35:40:	0.20	-0.16	0.00	-4.21
2023-09-07 17:36:01:	0.30	-0.13	0.00	-4.59
2023-09-07 17:36:21:	0.29	-0.14	0.00	-4.12
2023-09-07 17:36:42:	0.26	-0.15	0.00	-5.27
2023-09-07 17:37:03:	0.25	-0.15	0.00	-5.23
2023-09-07 17:37:23:	0.25	-0.13	0.00	-4.78
2023-09-07 17:37:44:	0.32	-0.11	0.00	-4.37
2023-09-07 17:38:05:	0.30	-0.06	0.00	-3.97
2023-09-07 17:38:25:	0.37	0.00	0.00	-3.84
2023-09-07 17:38:46:	0.47	0.08	0.00	-3.21
2023-09-07 17:39:07:	0.53	0.19	0.00	-3.05
2023-09-07 17:39:27:	0.58	0.26	0.00	-3.69
2023-09-07 17:39:48:	0.68	0.33	0.00	-5.00
2023-09-07 17:40:09:	0.71	0.35	0.00	-3.75
2023-09-07 17:40:29:	0.72	0.34	0.00	-5.04
2023-09-07 17:40:50:	0.69	0.29	0.00	-5.48
2023-09-07 17:41:10:	0.65	0.23	0.00	-4.98
2023-09-07 17:41:31:	0.59	0.15	0.00	-4.28
2023-09-07 17:41:52:	0.50	0.08	0.00	-4.72
2023-09-07 17:42:12:	0.51	0.04	0.00	-4.89
2023-09-07 17:42:33:	0.44	0.00	0.00	-4.42
2023-09-07 17:42:53:	0.46	-0.04	0.00	-4.41
2023-09-07 17:43:14:	0.41	-0.04	0.00	-4.03
2023-09-07 17:43:35:	0.40	-0.04	0.00	-5.17
2023-09-07 17:43:56:	0.40	-0.05	0.00	-4.79
2023-09-07 17:44:16:	0.46	-0.04	0.00	-3.53
2023-09-07 17:44:37:	0.39	-0.01	0.00	-4.45
2023-09-07 17:44:57:	0.43	0.02	0.00	-4.07
2023-09-07 17:45:18:	0.47	0.05	0.00	-4.09
2023-09-07 17:45:39:	0.47	0.06	0.00	-4.53
2023-09-07 17:46:00:	0.47	0.07	0.00	-4.35
2023-09-07 17:46:20:	0.47	0.06	0.00	-4.09
2023-09-07 17:46:41:	0.49	0.07	0.00	-4.64
2023-09-07 17:47:01:	0.44	0.07	0.00	-4.96
2023-09-07 17:47:22:	0.43	0.07	0.00	-5.12
2023-09-07 17:47:42:	0.48	0.05	0.00	-4.64
2023-09-07 17:48:03:	0.45	0.03	0.00	-3.84
2023-09-07 17:48:24:	0.51	0.02	0.00	-4.63
2023-09-07 17:48:44:	0.46	0.04	0.00	-5.00
2023-09-07 17:49:05:	0.49	0.08	0.00	-4.32
2023-09-07 17:49:25:	0.48	0.07	0.00	-5.10
2023-09-07 17:49:46:	0.47	0.07	0.00	-4.95
2023-09-07 17:50:07:	0.43	0.06	0.00	-4.66
2023-09-07 17:50:27:	0.48	0.07	0.00	-4.37
2023-09-07 17:50:48:	0.46	0.07	0.00	-4.21
2023-09-07 17:51:08:	0.50	0.08	0.00	-4.28
2023-09-07 17:51:29:	0.49	0.11	0.00	-4.57
2023-09-07 17:51:50:	0.54	0.13	0.00	-4.90
2023-09-07 17:52:10:	0.54	0.15	0.00	-4.77
2023-09-07 17:52:31:	0.61	0.16	0.00	-4.35
2023-09-07 17:52:52:	0.53	0.14	0.00	-4.66
2023-09-07 17:53:12:	0.53	0.12	0.00	-4.97
2023-09-07 17:53:33:	0.51	0.08	0.00	-4.83
2023-09-07 17:53:53:	0.51	0.05	0.00	-4.95
2023-09-07 17:54:14:	0.45	-0.02	0.00	-4.50
2023-09-07 17:54:35:	0.36	-0.07	0.00	-4.36
2023-09-07 17:54:55:	0.33	-0.10	0.00	-4.27
2023-09-07 17:55:16:	0.31	-0.14	0.00	-4.23
2023-09-07 17:55:36:	0.29	-0.16	0.00	-4.22
2023-09-07 17:55:57:	0.32	-0.18	0.00	-4.37
2023-09-07 17:56:18:	0.22	-0.21	0.00	-4.84
2023-09-07 17:56:39:	0.18	-0.24	0.00	-4.86
2023-09-07 17:56:59:	0.24	-0.26	0.00	-4.29
2023-09-07 17:57:20:	0.20	-0.28	0.00	-5.30
2023-09-07 17:57:41:	0.20	-0.29	0.00	-5.04
2023-09-07 17:58:01:	0.17	-0.26	0.00	-4.62
2023-09-07 17:58:22:	0.27	-0.20	0.00	-4.00
2023-09-07 17:58:45:	0.25	-0.12	0.00	-3.72
2023-09-07 17:59:06:	0.36	-0.02	0.00	-3.09
2023-09-07 17:59:27:	0.42	0.10	0.00	-3.09
2023-09-07 17:59:48:	0.50	0.20	0.00	-4.40
2023-09-07 18:00:08:	0.60	0.28	0.00	-4.59
2023-09-07 18:00:29:	0.69	0.33	0.00	-4.29
2023-09-07 18:00:50:	0.67	0.33	0.00	-4.95
2023-09-07 18:01:10:	0.71	0.31	0.00	-4.89
2023-09-07 18:01:31:	0.69	0.29	0.00	-5.15
2023-09-07 18:01:52:	0.67	0.26	0.00	-5.07
2023-09-07 18:02:12:	0.68	0.20	0.00	-4.79
2023-09-07 18:02:33:	0.62	0.14	0.00	-5.11
2023-09-07 18:02:53:	0.57	0.09	0.00	-4.55
2023-09-07 18:03:14:	0.50	0.05	0.00	-4.39
2023-09-07 18:03:35:	0.52	0.02	0.00	-4.27
2023-09-07 18:03:55:	0.46	-0.02	0.00	-4.09
2023-09-07 18:04:16:	0.42	-0.05	0.00	-4.36
2023-09-07 18:04:36:	0.38	-0.07	0.00	-4.53
2023-09-07 18:04:57:	0.32	-0.10	0.00	-4.58
2023-09-07 18:05:18:	0.29	-0.15	0.00	-5.39
2023-09-07 18:05:38:	0.29	-0.18	0.00	-4.64
2023-09-07 18:05:59:	0.25	-0.23	0.00	-3.65
2023-09-07 18:06:20:	0.18	-0.25	0.00	-3.74
2023-09-07 18:06:40:	0.23	-0.26	0.00	-3.90
2023-09-07 18:07:01:	0.20	-0.23	0.00	-3.93
2023-09-07 18:07:22:	0.28	-0.21	0.00	-4.00
2023-09-07 18:07:43:	0.21	-0.19	0.00	-4.06
2023-09-07 18:08:04:	0.22	-0.19	0.00	-4.11
2023-09-07 18:08:24:	0.20	-0.19	0.00	-4.56
2023-09-07 18:08:45:	0.23	-0.19	0.00	-4.73
2023-09-07 18:09:06:	0.22	-0.18	0.00	-4.74
2023-09-07 18:09:26:	0.20	-0.18	0.00	-5.33
2023-09-07 18:09:47:	0.23	-0.17	0.00	-4.91
2023-09-07 18:10:07:	0.23	-0.15	0.00	-4.46
2023-09-07 18:10:28:	0.34	-0.11	0.00	-4.04
2023-09-07 18:10:49:	0.33	-0.03	0.00	-3.83
2023-09-07 18:11:09:	0.43	0.05	0.00	-3.36
2023-09-07 18:11:30:	0.50	0.13	0.00	-3.07
2023-09-07 18:11:50:	0.58	0.22	0.00	-4.08
2023-09-07 18:12:11:	0.62	0.28	0.00	-5.04
2023-09-07 18:12:32:	0.70	0.32	0.00	-3.78
2023-09-07 18:12:52:	0.68	0.31	0.00	-4.72
2023-09-07 18:13:13:	0.69	0.28	0.00	-4.99
2023-09-07 18:13:34:	0.68	0.24	0.00	-4.76
2023-09-07 18:13:54:	0.59	0.19	0.00	-4.31
2023-09-07 18:14:15:	0.57	0.15	0.00	-5.14
2023-09-07 18:14:35:	0.54	0.08	0.00	-5.37
2023-09-07 18:14:56:	0.51	0.03	0.00	-4.83
2023-09-07 18:15:17:	0.47	-0.03	0.00	-4.29
2023-09-07 18:15:38:	0.41	-0.06	0.00	-3.95
2023-09-07 18:15:58:	0.36	-0.09	0.00	-3.92
2023-09-07 18:16:19:	0.36	-0.07	0.00	-4.32
2023-09-07 18:16:40:	0.37	-0.07	0.00	-5.61
2023-09-07 18:17:00:	0.38	-0.08	0.00	-4.72
2023-09-07 18:17:21:	0.33	-0.08	0.00	-3.26
2023-09-07 18:17:42:	0.38	-0.08	0.00	-4.80
2023-09-07 18:18:02:	0.34	-0.08	0.00	-4.25
2023-09-07 18:18:23:	0.35	-0.07	0.00	-5.12
2023-09-07 18:18:44:	0.33	-0.08	0.00	-4.77
2023-09-07 18:19:05:	0.32	-0.06	0.00	-4.42
2023-09-07 18:19:26:	0.35	-0.05	0.00	-3.66
2023-09-07 18:19:46:	0.35	-0.05	0.00	-4.06
2023-09-07 18:20:07:	0.40	-0.01	0.00	-4.67
2023-09-07 18:20:28:	0.41	0.05	0.00	-4.34
2023-09-07 18:20:48:	0.44	0.08	0.00	-4.88
2023-09-07 18:21:09:	0.49	0.12	0.00	-4.71
2023-09-07 18:21:30:	0.58	0.13	0.00	-4.86
2023-09-07 18:21:50:	0.55	0.14	0.00	-4.72
2023-09-07 18:22:11:	0.56	0.16	0.00	-4.65
2023-09-07 18:22:31:	0.59	0.18	0.00	-4.62
2023-09-07 18:22:52:	0.57	0.19	0.00	-4.64
2023-09-07 18:23:13:	0.64	0.21	0.00	-4.82
2023-09-07 18:23:33:	0.62	0.22	0.00	-4.98
2023-09-07 18:23:54:	0.70	0.22	0.00	-4.90
2023-09-07 18:24:15:	0.61	0.21	0.00	-4.55
2023-09-07 18:24:35:	0.61	0.19	0.00	-4.83
2023-09-07 18:24:56:	0.60	0.17	0.00	-4.93
2023-09-07 18:25:16:	0.56	0.12	0.00	-4.95
2023-09-07 18:25:37:	0.57	0.07	0.00	-4.80
2023-09-07 18:25:58:	0.51	0.03	0.00	-4.59
2023-09-07 18:26:18:	0.43	-0.04	0.00	-4.46
2023-09-07 18:26:39:	0.44	-0.09	0.00	-4.43
2023-09-07 18:27:00:	0.34	-0.13	0.00	-4.41
2023-09-07 18:27:21:	0.32	-0.16	0.00	-4.42
2023-09-07 18:27:41:	0.24	-0.20	0.00	-4.56
2023-09-07 18:28:02:	0.25	-0.25	0.00	-5.14
2023-09-07 18:28:23:	0.19	-0.29	0.00	-4.71
2023-09-07 18:28:44:	0.13	-0.32	0.00	-5.05
2023-09-07 18:29:04:	0.15	-0.34	0.00	-5.30
2023-09-07 18:29:25:	0.15	-0.32	0.00	-4.83
2023-09-07 18:29:46:	0.16	-0.28	0.00	-4.30
2023-09-07 18:30:07:	0.21	-0.21	0.00	-3.70
2023-09-07 18:30:27:	0.28	-0.10	0.00	-3.38
2023-09-07 18:30:48:	0.37	0.00	0.00	-3.48
2023-09-07 18:31:09:	0.51	0.12	0.00	-3.98
2023-09-07 18:31:29:	0.59	0.22	0.00	-4.37
2023-09-07 18:31:50:	0.67	0.30	0.00	-4.45
2023-09-07 18:32:11:	0.70	0.33	0.00	-4.82
2023-09-07 18:32:31:	0.71	0.34	0.00	-4.92
2023-09-07 18:32:52:	0.70	0.32	0.00	-4.89
2023-09-07 18:33:12:	0.70	0.29	0.00	-5.00
2023-09-07 18:33:33:	0.65	0.24	0.00	-5.02
2023-09-07 18:33:54:	0.63	0.20	0.00	-4.69
2023-09-07 18:34:14:	0.61	0.18	0.00	-4.62
2023-09-07 18:34:35:	0.59	0.13	0.00	-4.42
2023-09-07 18:34:56:	0.51	0.08	0.00	-4.44
2023-09-07 18:35:16:	0.53	0.06	0.00	-4.26
2023-09-07 18:35:37:	0.47	0.01	0.00	-4.17
2023-09-07 18:35:57:	0.40	-0.04	0.00	-4.87
2023-09-07 18:36:20:	0.38	-0.08	0.00	-4.97
2023-09-07 18:36:41:	0.32	-0.16	0.00	-4.96
2023-09-07 18:37:02:	0.25	-0.21	0.00	-5.40
2023-09-07 18:37:23:	0.19	-0.28	0.00	-3.63
2023-09-07 18:37:43:	0.15	-0.33	0.00	-3.77
2023-09-07 18:38:04:	0.10	-0.33	0.00	-3.52
2023-09-07 18:38:25:	0.13	-0.32	0.00	-3.79
2023-09-07 18:38:46:	0.17	-0.29	0.00	-4.09
2023-09-07 18:39:06:	0.16	-0.25	0.00	-4.58
2023-09-07 18:39:27:	0.21	-0.21	0.00	-4.47
2023-09-07 18:39:48:	0.21	-0.18	0.00	-5.11
2023-09-07 18:40:09:	0.22	-0.16	0.00	-4.94
2023-09-07 18:40:29:	0.28	-0.14	0.00	-4.61
2023-09-07 18:40:50:	0.30	-0.10	0.00	-4.28
2023-09-07 18:41:11:	0.34	-0.03	0.00	-3.99
2023-09-07 18:41:31:	0.42	0.05	0.00	-3.88
2023-09-07 18:41:52:	0.45	0.13	0.00	-3.81
2023-09-07 18:42:13:	0.53	0.19	0.00	-3.62
2023-09-07 18:42:34:	0.60	0.27	0.00	-4.98
2023-09-07 18:42:54:	0.71	0.28	0.00	-4.03
2023-09-07 18:43:15:	0.65	0.25	0.00	-4.28
2023-09-07 18:43:36:	0.66	0.22	0.00	-5.18
2023-09-07 18:43:56:	0.60	0.18	0.00	-5.28
2023-09-07 18:44:17:	0.57	0.10	0.00	-5.14
2023-09-07 18:44:37:	0.50	0.04	0.00	-5.08
2023-09-07 18:44:58:	0.50	-0.02	0.00	-4.20
2023-09-07 18:45:19:	0.38	-0.06	0.00	-4.48
2023-09-07 18:45:40:	0.36	-0.09	0.00	-3.89
2023-09-07 18:46:00:	0.41	-0.09	0.00	-5.22
2023-09-07 18:46:21:	0.37	-0.07	0.00	-4.79
2023-09-07 18:46:42:	0.38	-0.05	0.00	-3.54
2023-09-07 18:47:02:	0.42	-0.04	0.00	-4.50
2023-09-07 18:47:23:	0.44	-0.01	0.00	-4.69
2023-09-07 18:47:44:	0.40	0.02	0.00	-4.06
2023-09-07 18:48:05:	0.43	0.03	0.00	-4.22
2023-09-07 18:48:25:	0.45	0.05	0.00	-4.53
2023-09-07 18:48:46:	0.49	0.06	0.00	-4.08
2023-09-07 18:49:06:	0.42	0.06	0.00	-5.01
2023-09-07 18:49:27:	0.45	0.03	0.00	-4.81
2023-09-07 18:49:48:	0.46	0.03	0.00	-5.24
2023-09-07 18:50:09:	0.44	0.03	0.00	-4.43
2023-09-07 18:50:29:	0.44	0.02	0.00	-3.65
2023-09-07 18:50:50:	0.41	0.03	0.00	-4.59
2023-09-07 18:51:10:	0.47	0.04	0.00	-4.92
2023-09-07 18:51:31:	0.43	0.05	0.00	-4.43
2023-09-07 18:51:51:	0.49	0.06	0.00	-5.00
2023-09-07 18:52:12:	0.47	0.06	0.00	-4.80
2023-09-07 18:52:33:	0.52	0.06	0.00	-4.69
2023-09-07 18:52:53:	0.49	0.07	0.00	-4.32
2023-09-07 18:53:14:	0.49	0.08	0.00	-4.17
2023-09-07 18:53:35:	0.50	0.11	0.00	-4.87
2023-09-07 18:53:55:	0.56	0.15	0.00	-5.06
2023-09-07 18:54:16:	0.58	0.16	0.00	-4.95
2023-09-07 18:54:37:	0.55	0.15	0.00	-4.57
2023-09-07 18:54:57:	0.55	0.14	0.00	-4.43
