			pt1000 - external - setpoint - internal
2021-11-09 00:25:59:	-18.29	-19.54	-20.00	-26.40
2021-11-09 00:26:20:	-18.17	-19.42	-20.00	-29.61
2021-11-09 00:26:41:	-18.14	-19.31	-20.00	-28.69
2021-11-09 00:27:02:	-18.00	-19.16	-20.00	-28.98
2021-11-09 00:27:22:	-17.95	-19.06	-20.00	-28.76
2021-11-09 00:27:43:	-17.81	-19.03	-20.00	-29.62
2021-11-09 00:28:04:	-17.69	-18.97	-20.00	-29.57
2021-11-09 00:28:25:	-17.61	-18.92	-20.00	-29.28
2021-11-09 00:28:46:	-17.58	-18.89	-20.00	-29.93
2021-11-09 00:29:06:	-17.42	-18.82	-20.00	-28.61
2021-11-09 00:29:27:	-17.35	-18.76	-20.00	-29.17
2021-11-09 00:29:48:	-17.27	-18.68	-20.00	-29.53
2021-11-09 00:30:08:	-17.23	-18.67	-20.00	-30.81
2021-11-09 00:30:30:	-17.12	-18.65	-20.00	-30.15
2021-11-09 00:30:50:	-17.14	-18.68	-20.00	-30.25
2021-11-09 00:31:11:	-17.16	-18.80	-20.00	-30.36
2021-11-09 00:31:32:	-17.23	-18.93	-20.00	-30.69
2021-11-09 00:31:54:	-17.27	-19.04	-20.00	-30.19
2021-11-09 00:32:15:	-17.31	-19.13	-20.00	-29.69
2021-11-09 00:32:36:	-17.41	-19.23	-20.00	-30.17
2021-11-09 00:32:56:	-17.55	-19.29	-20.00	-31.06
2021-11-09 00:33:17:	-17.62	-19.40	-20.00	-30.03
2021-11-09 00:33:38:	-17.67	-19.50	-20.00	-30.01
2021-11-09 00:33:59:	-17.81	-19.58	-20.00	-29.52
2021-11-09 00:34:20:	-17.87	-19.67	-20.00	-29.61
2021-11-09 00:34:41:	-17.95	-19.69	-20.00	-30.38
2021-11-09 00:35:02:	-17.96	-19.76	-20.00	-30.68
2021-11-09 00:35:23:	-18.01	-19.81	-20.00	-29.61
2021-11-09 00:35:44:	-18.05	-19.80	-20.00	-30.32
2021-11-09 00:36:04:	-18.12	-19.81	-20.00	-30.95
2021-11-09 00:36:25:	-18.14	-19.79	-20.00	-28.76
2021-11-09 00:36:46:	-18.14	-19.78	-20.00	-28.53
2021-11-09 00:37:07:	-18.09	-19.69	-20.00	-29.43
2021-11-09 00:37:28:	-18.01	-19.60	-20.00	-30.79
2021-11-09 00:37:49:	-17.94	-19.54	-20.00	-31.27
2021-11-09 00:38:09:	-17.97	-19.47	-20.00	-30.70
2021-11-09 00:38:30:	-17.89	-19.50	-20.00	-29.41
2021-11-09 00:38:52:	-17.85	-19.49	-20.00	-28.18
2021-11-09 00:39:13:	-17.90	-19.42	-20.00	-31.37
2021-11-09 00:39:34:	-17.89	-19.38	-20.00	-30.87
2021-11-09 00:39:55:	-17.83	-19.39	-20.00	-30.10
2021-11-09 00:40:17:	-17.84	-19.36	-20.00	-29.54
2021-11-09 00:40:38:	-17.82	-19.45	-20.00	-29.81
2021-11-09 00:40:59:	-17.84	-19.49	-20.00	-30.16
2021-11-09 00:41:20:	-17.94	-19.47	-20.00	-30.11
2021-11-09 00:41:41:	-17.90	-19.53	-20.00	-30.23
2021-11-09 00:42:02:	-17.95	-19.58	-20.00	-30.32
2021-11-09 00:42:23:	-17.92	-19.65	-20.00	-30.36
2021-11-09 00:42:44:	-17.95	-19.71	-20.00	-30.16
2021-11-09 00:43:05:	-18.09	-19.80	-20.00	-30.20
2021-11-09 00:43:26:	-18.14	-19.87	-20.00	-31.08
2021-11-09 00:43:47:	-18.22	-19.97	-20.00	-31.15
2021-11-09 00:44:09:	-18.30	-19.99	-20.00	-30.41
2021-11-09 00:44:30:	-18.33	-20.03	-20.00	-29.38
2021-11-09 00:44:51:	-18.38	-20.07	-20.00	-29.84
2021-11-09 00:45:12:	-18.46	-20.08	-20.00	-30.96
2021-11-09 00:45:34:	-18.47	-20.01	-20.00	-29.07
2021-11-09 00:45:55:	-18.44	-19.94	-20.00	-28.91
2021-11-09 00:46:16:	-18.44	-19.85	-20.00	-30.63
2021-11-09 00:46:37:	-18.32	-19.75	-20.00	-29.85
2021-11-09 00:46:59:	-18.32	-19.67	-20.00	-29.44
2021-11-09 00:47:20:	-18.28	-19.61	-20.00	-30.43
2021-11-09 00:47:41:	-18.21	-19.59	-20.00	-32.83
2021-11-09 00:48:02:	-18.21	-19.58	-20.00	-30.00
2021-11-09 00:48:22:	-18.19	-19.59	-20.00	-28.55
2021-11-09 00:48:43:	-18.27	-19.66	-20.00	-30.67
2021-11-09 00:49:03:	-18.28	-19.71	-20.00	-30.74
2021-11-09 00:49:24:	-18.25	-19.73	-20.00	-30.20
2021-11-09 00:49:44:	-18.29	-19.77	-20.00	-29.91
2021-11-09 00:50:05:	-18.37	-19.82	-20.00	-29.08
2021-11-09 00:50:25:	-18.38	-19.82	-20.00	-29.33
2021-11-09 00:50:46:	-18.37	-19.82	-20.00	-30.21
2021-11-09 00:51:07:	-18.29	-19.71	-20.00	-30.81
2021-11-09 00:51:28:	-18.34	-19.65	-20.00	-27.85
2021-11-09 00:51:48:	-18.27	-19.57	-20.00	-28.71
2021-11-09 00:52:09:	-18.18	-19.51	-20.00	-28.78
2021-11-09 00:52:29:	-18.13	-19.40	-20.00	-29.46
2021-11-09 00:52:50:	-17.95	-19.34	-20.00	-29.12
2021-11-09 00:53:11:	-17.94	-19.28	-20.00	-29.19
2021-11-09 00:53:31:	-17.88	-19.28	-20.00	-28.94
2021-11-09 00:53:52:	-17.83	-19.25	-20.00	-28.85
2021-11-09 00:54:12:	-17.75	-19.17	-20.00	-29.10
2021-11-09 00:54:33:	-17.69	-19.16	-20.00	-29.75
2021-11-09 00:54:53:	-17.63	-19.12	-20.00	-30.78
2021-11-09 00:55:14:	-17.60	-19.14	-20.00	-29.58
2021-11-09 00:55:34:	-17.58	-19.16	-20.00	-28.14
2021-11-09 00:55:55:	-17.59	-19.17	-20.00	-28.98
2021-11-09 00:56:16:	-17.63	-19.27	-20.00	-30.81
2021-11-09 00:56:36:	-17.58	-19.31	-20.00	-29.67
2021-11-09 00:56:57:	-17.70	-19.38	-20.00	-29.10
2021-11-09 00:57:17:	-17.70	-19.47	-20.00	-29.32
2021-11-09 00:57:38:	-17.82	-19.52	-20.00	-28.91
2021-11-09 00:57:58:	-17.79	-19.50	-20.00	-29.23
2021-11-09 00:58:19:	-17.80	-19.50	-20.00	-29.81
2021-11-09 00:58:40:	-17.74	-19.42	-20.00	-26.48
2021-11-09 00:59:00:	-17.73	-19.38	-20.00	-28.48
2021-11-09 00:59:21:	-17.70	-19.28	-20.00	-28.50
2021-11-09 00:59:41:	-17.64	-19.16	-20.00	-30.01
2021-11-09 01:00:02:	-17.53	-19.02	-20.00	-29.84
2021-11-09 01:00:22:	-17.42	-18.95	-20.00	-28.46
2021-11-09 01:00:43:	-17.36	-18.92	-20.00	-29.16
2021-11-09 01:01:04:	-17.37	-18.86	-20.00	-29.10
2021-11-09 01:01:24:	-17.28	-18.82	-20.00	-28.84
2021-11-09 01:01:45:	-17.16	-18.77	-20.00	-29.66
2021-11-09 01:02:06:	-17.21	-18.73	-20.00	-28.88
2021-11-09 01:02:26:	-17.14	-18.66	-20.00	-29.20
2021-11-09 01:02:47:	-17.17	-18.68	-20.00	-30.94
2021-11-09 01:03:08:	-17.15	-18.72	-20.00	-30.43
2021-11-09 01:03:28:	-17.16	-18.77	-20.00	-29.87
2021-11-09 01:03:49:	-17.23	-18.86	-20.00	-29.57
2021-11-09 01:04:09:	-17.30	-18.96	-20.00	-30.09
2021-11-09 01:04:30:	-17.35	-19.04	-20.00	-30.08
2021-11-09 01:04:51:	-17.46	-19.12	-20.00	-29.13
2021-11-09 01:05:11:	-17.58	-19.23	-20.00	-28.47
2021-11-09 01:05:32:	-17.66	-19.31	-20.00	-30.56
2021-11-09 01:05:52:	-17.68	-19.40	-20.00	-30.16
2021-11-09 01:06:13:	-17.78	-19.50	-20.00	-30.13
2021-11-09 01:06:34:	-17.88	-19.55	-20.00	-29.77
2021-11-09 01:06:54:	-17.93	-19.59	-20.00	-29.37
2021-11-09 01:07:14:	-18.03	-19.66	-20.00	-30.67
2021-11-09 01:07:35:	-18.09	-19.71	-20.00	-30.35
2021-11-09 01:07:55:	-18.17	-19.77	-20.00	-29.63
2021-11-09 01:08:16:	-18.20	-19.80	-20.00	-29.54
2021-11-09 01:08:36:	-18.27	-19.79	-20.00	-30.49
2021-11-09 01:08:57:	-18.32	-19.75	-20.00	-28.71
2021-11-09 01:09:17:	-18.21	-19.67	-20.00	-28.24
2021-11-09 01:09:38:	-18.21	-19.57	-20.00	-30.11
2021-11-09 01:09:58:	-18.16	-19.45	-20.00	-29.96
2021-11-09 01:10:19:	-18.13	-19.34	-20.00	-30.91
2021-11-09 01:10:39:	-18.05	-19.26	-20.00	-31.46
2021-11-09 01:11:00:	-18.06	-19.23	-20.00	-30.48
2021-11-09 01:11:21:	-17.97	-19.29	-20.00	-29.91
2021-11-09 01:11:41:	-18.07	-19.27	-20.00	-29.53
2021-11-09 01:12:02:	-18.01	-19.31	-20.00	-32.19
2021-11-09 01:12:23:	-17.99	-19.29	-20.00	-31.06
2021-11-09 01:12:44:	-18.01	-19.29	-20.00	-30.92
2021-11-09 01:13:05:	-18.06	-19.30	-20.00	-28.74
2021-11-09 01:13:26:	-18.07	-19.36	-20.00	-30.57
2021-11-09 01:13:47:	-18.09	-19.42	-20.00	-29.95
2021-11-09 01:14:09:	-18.15	-19.44	-20.00	-30.38
2021-11-09 01:14:29:	-18.17	-19.53	-20.00	-30.39
2021-11-09 01:14:50:	-18.23	-19.63	-20.00	-29.94
2021-11-09 01:15:11:	-18.25	-19.67	-20.00	-29.85
2021-11-09 01:15:32:	-18.38	-19.74	-20.00	-30.01
2021-11-09 01:15:53:	-18.33	-19.79	-20.00	-30.22
2021-11-09 01:16:14:	-18.44	-19.82	-20.00	-29.29
2021-11-09 01:16:34:	-18.48	-19.82	-20.00	-29.66
2021-11-09 01:16:55:	-18.47	-19.82	-20.00	-29.65
2021-11-09 01:17:16:	-18.50	-19.85	-20.00	-30.05
2021-11-09 01:17:36:	-18.44	-19.79	-20.00	-30.44
2021-11-09 01:17:57:	-18.40	-19.76	-20.00	-30.68
2021-11-09 01:18:18:	-18.39	-19.77	-20.00	-31.11
2021-11-09 01:18:39:	-18.34	-19.75	-20.00	-29.04
2021-11-09 01:19:00:	-18.27	-19.72	-20.00	-29.14
2021-11-09 01:19:21:	-18.21	-19.70	-20.00	-29.40
2021-11-09 01:19:42:	-18.21	-19.66	-20.00	-30.24
2021-11-09 01:20:03:	-18.16	-19.57	-20.00	-31.74
2021-11-09 01:20:24:	-18.07	-19.52	-20.00	-30.98
2021-11-09 01:20:45:	-18.07	-19.57	-20.00	-30.32
2021-11-09 01:21:06:	-17.99	-19.60	-20.00	-29.96
2021-11-09 01:21:27:	-18.03	-19.59	-20.00	-29.29
2021-11-09 01:21:48:	-17.96	-19.59	-20.00	-31.75
2021-11-09 01:22:09:	-17.95	-19.55	-20.00	-31.03
2021-11-09 01:22:29:	-17.92	-19.54	-20.00	-28.48
2021-11-09 01:22:50:	-17.83	-19.59	-20.00	-30.52
2021-11-09 01:23:11:	-17.90	-19.64	-20.00	-30.57
2021-11-09 01:23:32:	-17.91	-19.66	-20.00	-30.27
2021-11-09 01:23:53:	-17.94	-19.66	-20.00	-30.09
2021-11-09 01:24:14:	-18.02	-19.69	-20.00	-29.64
2021-11-09 01:24:35:	-18.08	-19.78	-20.00	-29.30
2021-11-09 01:24:56:	-18.10	-19.85	-20.00	-28.18
2021-11-09 01:25:17:	-18.16	-19.89	-20.00	-30.58
2021-11-09 01:25:38:	-18.16	-19.92	-20.00	-30.23
2021-11-09 01:26:00:	-18.16	-19.93	-20.00	-30.49
2021-11-09 01:26:21:	-18.25	-19.91	-20.00	-29.79
2021-11-09 01:26:42:	-18.23	-19.97	-20.00	-29.02
2021-11-09 01:27:03:	-18.28	-20.02	-20.00	-30.36
2021-11-09 01:27:23:	-18.31	-20.02	-20.00	-30.64
2021-11-09 01:27:44:	-18.33	-20.03	-20.00	-30.09
2021-11-09 01:28:05:	-18.36	-20.03	-20.00	-29.58
2021-11-09 01:28:26:	-18.30	-20.01	-20.00	-30.30
2021-11-09 01:28:47:	-18.32	-19.97	-20.00	-31.07
2021-11-09 01:29:08:	-18.34	-19.92	-20.00	-29.47
2021-11-09 01:29:29:	-18.31	-19.82	-20.00	-28.87
2021-11-09 01:29:50:	-18.28	-19.76	-20.00	-29.86
2021-11-09 01:30:12:	-18.19	-19.69	-20.00	-29.62
2021-11-09 01:30:32:	-18.05	-19.58	-20.00	-30.47
2021-11-09 01:30:53:	-18.04	-19.52	-20.00	-31.93
2021-11-09 01:31:15:	-18.03	-19.50	-20.00	-29.74
2021-11-09 01:31:36:	-18.00	-19.49	-20.00	-29.14
2021-11-09 01:31:57:	-18.02	-19.50	-20.00	-30.68
2021-11-09 01:32:18:	-18.01	-19.59	-20.00	-30.44
2021-11-09 01:32:39:	-17.96	-19.65	-20.00	-29.75
2021-11-09 01:33:01:	-18.07	-19.69	-20.00	-29.33
2021-11-09 01:33:22:	-18.11	-19.75	-20.00	-29.60
2021-11-09 01:33:43:	-18.13	-19.82	-20.00	-29.68
2021-11-09 01:34:04:	-18.15	-19.82	-20.00	-29.14
2021-11-09 01:34:25:	-18.20	-19.79	-20.00	-29.66
2021-11-09 01:34:46:	-18.21	-19.76	-20.00	-30.05
2021-11-09 01:35:07:	-18.17	-19.73	-20.00	-30.43
2021-11-09 01:35:28:	-18.18	-19.68	-20.00	-30.77
2021-11-09 01:35:49:	-18.10	-19.62	-20.00	-27.90
2021-11-09 01:36:10:	-18.00	-19.58	-20.00	-28.90
2021-11-09 01:36:32:	-18.04	-19.48	-20.00	-28.84
2021-11-09 01:36:53:	-17.96	-19.36	-20.00	-29.77
2021-11-09 01:37:14:	-17.97	-19.23	-20.00	-29.58
2021-11-09 01:37:35:	-17.91	-19.21	-20.00	-29.40
2021-11-09 01:37:56:	-17.81	-19.17	-20.00	-29.16
2021-11-09 01:38:16:	-17.79	-19.12	-20.00	-29.83
2021-11-09 01:38:37:	-17.74	-19.13	-20.00	-31.52
2021-11-09 01:38:58:	-17.77	-19.07	-20.00	-29.59
2021-11-09 01:39:18:	-17.77	-19.16	-20.00	-27.13
2021-11-09 01:39:38:	-17.74	-19.20	-20.00	-30.86
2021-11-09 01:39:59:	-17.78	-19.25	-20.00	-30.57
2021-11-09 01:40:19:	-17.82	-19.32	-20.00	-29.70
2021-11-09 01:40:40:	-17.84	-19.37	-20.00	-28.97
2021-11-09 01:41:00:	-17.93	-19.44	-20.00	-29.38
2021-11-09 01:41:21:	-18.03	-19.51	-20.00	-28.74
2021-11-09 01:41:42:	-17.90	-19.48	-20.00	-29.76
2021-11-09 01:42:02:	-17.98	-19.43	-20.00	-29.52
2021-11-09 01:42:23:	-17.96	-19.34	-20.00	-26.11
2021-11-09 01:42:43:	-17.91	-19.23	-20.00	-29.50
2021-11-09 01:43:04:	-17.78	-19.20	-20.00	-28.47
2021-11-09 01:43:25:	-17.70	-19.10	-20.00	-29.55
2021-11-09 01:43:45:	-17.62	-19.00	-20.00	-28.58
2021-11-09 01:44:06:	-17.55	-18.89	-20.00	-29.14
2021-11-09 01:44:26:	-17.44	-18.86	-20.00	-29.18
2021-11-09 01:44:47:	-17.42	-18.84	-20.00	-29.10
2021-11-09 01:45:08:	-17.32	-18.78	-20.00	-29.81
2021-11-09 01:45:28:	-17.25	-18.72	-20.00	-29.90
2021-11-09 01:45:49:	-17.18	-18.66	-20.00	-29.61
2021-11-09 01:46:09:	-17.12	-18.57	-20.00	-29.94
2021-11-09 01:46:30:	-17.09	-18.55	-20.00	-28.94
2021-11-09 01:46:50:	-17.02	-18.43	-20.00	-29.63
2021-11-09 01:47:11:	-17.00	-18.44	-20.00	-30.08
2021-11-09 01:47:31:	-16.95	-18.51	-20.00	-30.57
2021-11-09 01:47:52:	-16.96	-18.61	-20.00	-30.78
2021-11-09 01:48:13:	-17.04	-18.74	-20.00	-30.84
2021-11-09 01:48:33:	-17.11	-18.90	-20.00	-30.43
2021-11-09 01:48:54:	-17.18	-19.06	-20.00	-30.07
2021-11-09 01:49:14:	-17.33	-19.17	-20.00	-29.87
2021-11-09 01:49:35:	-17.39	-19.30	-20.00	-30.04
2021-11-09 01:49:55:	-17.53	-19.37	-20.00	-30.59
2021-11-09 01:50:16:	-17.64	-19.44	-20.00	-30.38
2021-11-09 01:50:36:	-17.78	-19.52	-20.00	-29.55
2021-11-09 01:50:57:	-17.82	-19.60	-20.00	-29.62
2021-11-09 01:51:17:	-17.96	-19.69	-20.00	-29.28
2021-11-09 01:51:38:	-18.02	-19.78	-20.00	-29.37
2021-11-09 01:51:59:	-17.99	-19.82	-20.00	-30.19
2021-11-09 01:52:19:	-18.07	-19.80	-20.00	-30.74
2021-11-09 01:52:40:	-18.08	-19.85	-20.00	-29.50
2021-11-09 01:53:00:	-18.18	-19.87	-20.00	-29.94
2021-11-09 01:53:21:	-18.17	-19.86	-20.00	-30.31
2021-11-09 01:53:41:	-18.25	-19.83	-20.00	-28.24
2021-11-09 01:54:03:	-18.23	-19.80	-20.00	-28.61
2021-11-09 01:54:24:	-18.13	-19.70	-20.00	-29.35
2021-11-09 01:54:45:	-18.08	-19.60	-20.00	-30.23
2021-11-09 01:55:05:	-18.02	-19.50	-20.00	-30.46
2021-11-09 01:55:26:	-18.01	-19.42	-20.00	-30.71
2021-11-09 01:55:46:	-17.90	-19.30	-20.00	-29.99
2021-11-09 01:56:07:	-17.90	-19.33	-20.00	-29.72
2021-11-09 01:56:28:	-17.89	-19.36	-20.00	-30.37
2021-11-09 01:56:48:	-17.80	-19.38	-20.00	-31.18
2021-11-09 01:57:09:	-17.86	-19.30	-20.00	-29.80
2021-11-09 01:57:29:	-17.87	-19.33	-20.00	-28.48
2021-11-09 01:57:50:	-17.84	-19.36	-20.00	-31.12
2021-11-09 01:58:10:	-17.81	-19.40	-20.00	-30.52
2021-11-09 01:58:31:	-17.88	-19.47	-20.00	-30.30
2021-11-09 01:58:51:	-17.97	-19.53	-20.00	-29.88
2021-11-09 01:59:12:	-18.06	-19.57	-20.00	-29.50
2021-11-09 01:59:32:	-18.07	-19.62	-20.00	-29.92
2021-11-09 01:59:53:	-18.13	-19.61	-20.00	-29.80
2021-11-09 02:00:13:	-18.13	-19.60	-20.00	-29.53
2021-11-09 02:00:33:	-18.12	-19.54	-20.00	-29.71
2021-11-09 02:00:54:	-18.14	-19.52	-20.00	-29.97
2021-11-09 02:01:15:	-18.11	-19.43	-20.00	-30.11
2021-11-09 02:01:35:	-18.14	-19.40	-20.00	-30.26
2021-11-09 02:01:56:	-18.11	-19.40	-20.00	-30.32
2021-11-09 02:02:16:	-18.04	-19.38	-20.00	-30.44
2021-11-09 02:02:37:	-18.05	-19.37	-20.00	-30.50
2021-11-09 02:02:57:	-18.02	-19.33	-20.00	-30.50
2021-11-09 02:03:18:	-18.06	-19.32	-20.00	-30.38
2021-11-09 02:03:38:	-18.09	-19.32	-20.00	-30.42
2021-11-09 02:03:59:	-18.09	-19.38	-20.00	-30.93
2021-11-09 02:04:19:	-18.10	-19.41	-20.00	-33.15
2021-11-09 02:04:40:	-18.13	-19.49	-20.00	-33.75
2021-11-09 02:05:01:	-18.23	-19.55	-20.00	-30.99
2021-11-09 02:05:21:	-18.24	-19.63	-20.00	-28.93
2021-11-09 02:05:42:	-18.31	-19.70	-20.00	-29.76
2021-11-09 02:06:02:	-18.31	-19.73	-20.00	-32.34
2021-11-09 02:06:23:	-18.34	-19.69	-20.00	-31.04
2021-11-09 02:06:43:	-18.41	-19.70	-20.00	-29.23
2021-11-09 02:07:04:	-18.41	-19.70	-20.00	-28.35
2021-11-09 02:07:25:	-18.41	-19.71	-20.00	-29.61
2021-11-09 02:07:45:	-18.43	-19.69	-20.00	-30.00
2021-11-09 02:08:06:	-18.23	-19.60	-20.00	-30.37
2021-11-09 02:08:26:	-18.20	-19.53	-20.00	-29.88
2021-11-09 02:08:47:	-18.23	-19.53	-20.00	-28.69
2021-11-09 02:09:08:	-18.14	-19.50	-20.00	-28.39
2021-11-09 02:09:28:	-18.15	-19.47	-20.00	-30.05
2021-11-09 02:09:49:	-18.08	-19.48	-20.00	-29.70
2021-11-09 02:10:09:	-18.12	-19.46	-20.00	-29.72
2021-11-09 02:10:29:	-18.15	-19.48	-20.00	-29.76
2021-11-09 02:10:50:	-18.13	-19.53	-20.00	-30.13
2021-11-09 02:11:11:	-18.13	-19.64	-20.00	-30.16
2021-11-09 02:11:31:	-18.13	-19.71	-20.00	-30.63
2021-11-09 02:11:52:	-18.16	-19.72	-20.00	-29.32
2021-11-09 02:12:12:	-18.12	-19.69	-20.00	-29.76
2021-11-09 02:12:33:	-18.09	-19.75	-20.00	-29.88
2021-11-09 02:12:53:	-18.15	-19.76	-20.00	-30.28
2021-11-09 02:13:14:	-18.09	-19.77	-20.00	-30.61
2021-11-09 02:13:34:	-18.10	-19.68	-20.00	-30.98
2021-11-09 02:13:55:	-18.07	-19.58	-20.00	-29.39
2021-11-09 02:14:16:	-18.06	-19.56	-20.00	-28.92
2021-11-09 02:14:36:	-17.91	-19.51	-20.00	-29.34
2021-11-09 02:14:57:	-17.85	-19.41	-20.00	-30.74
2021-11-09 02:15:17:	-17.88	-19.33	-20.00	-31.19
2021-11-09 02:15:38:	-17.82	-19.32	-20.00	-30.50
2021-11-09 02:15:58:	-17.79	-19.31	-20.00	-28.77
2021-11-09 02:16:19:	-17.80	-19.39	-20.00	-30.64
2021-11-09 02:16:39:	-17.80	-19.34	-20.00	-30.11
2021-11-09 02:17:01:	-17.81	-19.41	-20.00	-30.36
2021-11-09 02:17:22:	-17.78	-19.49	-20.00	-30.21
2021-11-09 02:17:42:	-17.82	-19.57	-20.00	-30.08
2021-11-09 02:18:03:	-17.91	-19.65	-20.00	-30.03
2021-11-09 02:18:23:	-17.93	-19.70	-20.00	-30.04
2021-11-09 02:18:43:	-18.08	-19.78	-20.00	-29.49
2021-11-09 02:19:04:	-18.06	-19.82	-20.00	-29.50
2021-11-09 02:19:25:	-18.18	-19.85	-20.00	-29.54
2021-11-09 02:19:45:	-18.15	-19.85	-20.00	-29.83
2021-11-09 02:20:06:	-18.19	-19.91	-20.00	-30.12
2021-11-09 02:20:26:	-18.26	-19.96	-20.00	-31.13
2021-11-09 02:20:47:	-18.33	-20.00	-20.00	-30.26
2021-11-09 02:21:07:	-18.40	-20.01	-20.00	-29.69
2021-11-09 02:21:28:	-18.38	-20.05	-20.00	-29.75
2021-11-09 02:21:48:	-18.43	-20.06	-20.00	-30.63
2021-11-09 02:22:09:	-18.47	-20.07	-20.00	-31.07
2021-11-09 02:22:29:	-18.47	-20.01	-20.00	-29.04
2021-11-09 02:22:50:	-18.39	-19.91	-20.00	-28.80
2021-11-09 02:23:11:	-18.40	-19.83	-20.00	-30.73
2021-11-09 02:23:32:	-18.32	-19.80	-20.00	-29.73
2021-11-09 02:23:52:	-18.27	-19.72	-20.00	-29.55
2021-11-09 02:24:13:	-18.30	-19.58	-20.00	-30.30
2021-11-09 02:24:33:	-18.18	-19.56	-20.00	-30.89
2021-11-09 02:24:54:	-18.21	-19.51	-20.00	-31.58
2021-11-09 02:25:15:	-18.15	-19.54	-20.00	-31.04
2021-11-09 02:25:36:	-18.22	-19.61	-20.00	-30.26
2021-11-09 02:25:57:	-18.17	-19.57	-20.00	-29.75
2021-11-09 02:26:17:	-18.21	-19.55	-20.00	-31.95
2021-11-09 02:26:38:	-18.14	-19.57	-20.00	-33.53
2021-11-09 02:26:59:	-18.23	-19.63	-20.00	-28.87
2021-11-09 02:27:19:	-18.28	-19.71	-20.00	-29.41
2021-11-09 02:27:40:	-18.23	-19.73	-20.00	-28.99
2021-11-09 02:28:00:	-18.37	-19.75	-20.00	-30.72
2021-11-09 02:28:21:	-18.35	-19.74	-20.00	-30.70
2021-11-09 02:28:42:	-18.39	-19.78	-20.00	-29.77
2021-11-09 02:29:02:	-18.42	-19.83	-20.00	-30.33
2021-11-09 02:29:23:	-18.42	-19.88	-20.00	-28.75
2021-11-09 02:29:44:	-18.46	-19.88	-20.00	-29.52
2021-11-09 02:30:05:	-18.51	-19.86	-20.00	-30.28
2021-11-09 02:30:25:	-18.43	-19.84	-20.00	-30.37
2021-11-09 02:30:46:	-18.45	-19.80	-20.00	-30.07
2021-11-09 02:31:07:	-18.47	-19.83	-20.00	-29.72
2021-11-09 02:31:28:	-18.46	-19.75	-20.00	-29.59
2021-11-09 02:31:48:	-18.49	-19.73	-20.00	-29.91
2021-11-09 02:32:09:	-18.41	-19.71	-20.00	-30.10
2021-11-09 02:32:30:	-18.37	-19.70	-20.00	-30.10
2021-11-09 02:32:50:	-18.34	-19.67	-20.00	-30.18
2021-11-09 02:33:11:	-18.34	-19.62	-20.00	-30.29
2021-11-09 02:33:32:	-18.28	-19.61	-20.00	-30.36
2021-11-09 02:33:52:	-18.28	-19.68	-20.00	-30.01
2021-11-09 02:34:13:	-18.40	-19.72	-20.00	-30.27
2021-11-09 02:34:34:	-18.39	-19.76	-20.00	-30.93
2021-11-09 02:34:54:	-18.39	-19.79	-20.00	-31.26
2021-11-09 02:35:15:	-18.41	-19.85	-20.00	-30.67
2021-11-09 02:35:36:	-18.38	-19.92	-20.00	-29.28
2021-11-09 02:35:57:	-18.44	-20.03	-20.00	-28.92
2021-11-09 02:36:17:	-18.48	-20.08	-20.00	-32.90
2021-11-09 02:36:38:	-18.45	-20.10	-20.00	-33.92
2021-11-09 02:36:59:	-18.54	-20.17	-20.00	-29.84
2021-11-09 02:37:20:	-18.56	-20.18	-20.00	-27.72
2021-11-09 02:37:40:	-18.54	-20.19	-20.00	-27.83
2021-11-09 02:38:01:	-18.45	-20.19	-20.00	-30.00
2021-11-09 02:38:21:	-18.46	-20.06	-20.00	-28.62
2021-11-09 02:38:42:	-18.40	-19.92	-20.00	-30.38
2021-11-09 02:39:03:	-18.26	-19.82	-20.00	-29.50
2021-11-09 02:39:24:	-18.26	-19.80	-20.00	-28.98
2021-11-09 02:39:44:	-18.12	-19.70	-20.00	-29.05
2021-11-09 02:40:05:	-18.13	-19.61	-20.00	-29.96
2021-11-09 02:40:26:	-18.08	-19.59	-20.00	-31.50
2021-11-09 02:40:46:	-17.98	-19.51	-20.00	-29.03
2021-11-09 02:41:07:	-17.89	-19.39	-20.00	-30.39
2021-11-09 02:41:28:	-17.81	-19.40	-20.00	-31.44
2021-11-09 02:41:48:	-17.85	-19.43	-20.00	-30.60
2021-11-09 02:42:10:	-17.85	-19.49	-20.00	-30.16
2021-11-09 02:42:31:	-17.85	-19.54	-20.00	-29.74
2021-11-09 02:42:52:	-17.94	-19.63	-20.00	-30.36
2021-11-09 02:43:12:	-17.98	-19.71	-20.00	-28.90
2021-11-09 02:43:33:	-17.93	-19.77	-20.00	-29.38
2021-11-09 02:43:54:	-17.99	-19.74	-20.00	-30.81
2021-11-09 02:44:14:	-18.06	-19.75	-20.00	-30.14
2021-11-09 02:44:35:	-18.02	-19.77	-20.00	-30.11
2021-11-09 02:44:56:	-18.12	-19.89	-20.00	-30.18
2021-11-09 02:45:17:	-18.18	-19.97	-20.00	-31.10
2021-11-09 02:45:38:	-18.15	-20.01	-20.00	-30.94
2021-11-09 02:45:59:	-18.23	-20.08	-20.00	-30.28
2021-11-09 02:46:20:	-18.28	-20.08	-20.00	-29.30
2021-11-09 02:46:41:	-18.28	-20.05	-20.00	-30.20
2021-11-09 02:47:02:	-18.25	-20.01	-20.00	-30.54
2021-11-09 02:47:23:	-18.20	-19.98	-20.00	-29.64
2021-11-09 02:47:44:	-18.27	-19.93	-20.00	-28.87
