			pt1000 - external - setpoint - internal
2023-08-31 15:45:04:	-19.33	-19.79	-20.00	-27.97
2023-08-31 15:45:25:	-19.43	-19.87	-20.00	-28.31
2023-08-31 15:45:45:	-19.54	-19.94	-20.00	-28.53
2023-08-31 15:46:06:	-19.58	-20.00	-20.00	-28.08
2023-08-31 15:46:26:	-19.60	-20.08	-20.00	-28.25
2023-08-31 15:46:47:	-19.66	-20.12	-20.00	-29.76
2023-08-31 15:47:08:	-19.66	-20.11	-20.00	-27.31
2023-08-31 15:47:28:	-19.63	-20.07	-20.00	-27.80
2023-08-31 15:47:50:	-19.65	-20.06	-20.00	-27.02
2023-08-31 15:48:11:	-19.66	-19.99	-20.00	-26.83
2023-08-31 15:48:32:	-19.53	-19.87	-20.00	-28.14
2023-08-31 15:48:53:	-19.42	-19.73	-20.00	-28.43
2023-08-31 15:49:14:	-19.31	-19.58	-20.00	-28.42
2023-08-31 15:49:35:	-19.21	-19.47	-20.00	-27.86
2023-08-31 15:49:56:	-19.08	-19.38	-20.00	-28.26
2023-08-31 15:50:17:	-19.04	-19.32	-20.00	-27.07
2023-08-31 15:50:38:	-18.93	-19.27	-20.00	-31.57
2023-08-31 15:50:59:	-18.93	-19.23	-20.00	-30.46
2023-08-31 15:51:19:	-18.93	-19.22	-20.00	-27.81
2023-08-31 15:51:40:	-18.94	-19.25	-20.00	-26.88
2023-08-31 15:52:00:	-18.95	-19.33	-20.00	-27.10
2023-08-31 15:52:21:	-18.95	-19.37	-20.00	-28.34
2023-08-31 15:52:42:	-18.99	-19.40	-20.00	-28.79
2023-08-31 15:53:02:	-19.03	-19.44	-20.00	-28.16
2023-08-31 15:53:23:	-18.92	-19.51	-20.00	-27.73
2023-08-31 15:53:44:	-19.04	-19.57	-20.00	-27.30
2023-08-31 15:54:04:	-19.06	-19.61	-20.00	-27.72
2023-08-31 15:54:25:	-19.24	-19.66	-20.00	-28.22
2023-08-31 15:54:45:	-19.24	-19.70	-20.00	-28.51
2023-08-31 15:55:06:	-19.31	-19.73	-20.00	-28.40
2023-08-31 15:55:27:	-19.32	-19.81	-20.00	-28.27
2023-08-31 15:55:48:	-19.47	-19.86	-20.00	-28.44
2023-08-31 15:56:08:	-19.49	-19.94	-20.00	-28.65
2023-08-31 15:56:29:	-19.48	-19.98	-20.00	-28.79
2023-08-31 15:56:50:	-19.58	-20.00	-20.00	-29.14
2023-08-31 15:57:10:	-19.57	-20.02	-20.00	-28.67
2023-08-31 15:57:31:	-19.48	-20.04	-20.00	-27.79
2023-08-31 15:57:52:	-19.16	-19.99	-20.00	-26.96
2023-08-31 15:58:12:	-19.18	-19.91	-20.00	-27.51
2023-08-31 15:58:33:	-19.09	-19.82	-20.00	-28.14
2023-08-31 15:58:53:	-18.94	-19.66	-20.00	-28.01
2023-08-31 15:59:14:	-18.89	-19.52	-20.00	-27.42
2023-08-31 15:59:35:	-18.81	-19.41	-20.00	-28.03
2023-08-31 15:59:55:	-18.65	-19.34	-20.00	-28.93
2023-08-31 16:00:16:	-18.67	-19.29	-20.00	-29.89
2023-08-31 16:00:36:	-18.63	-19.27	-20.00	-27.41
2023-08-31 16:00:57:	-18.65	-19.25	-20.00	-27.03
2023-08-31 16:01:18:	-18.65	-19.31	-20.00	-27.67
2023-08-31 16:01:38:	-18.67	-19.35	-20.00	-28.30
2023-08-31 16:01:58:	-18.66	-19.39	-20.00	-28.15
2023-08-31 16:02:19:	-18.65	-19.42	-20.00	-27.96
2023-08-31 16:02:39:	-18.79	-19.52	-20.00	-27.83
2023-08-31 16:03:00:	-18.75	-19.59	-20.00	-27.89
2023-08-31 16:03:20:	-18.81	-19.63	-20.00	-28.05
2023-08-31 16:03:42:	-18.85	-19.67	-20.00	-28.05
2023-08-31 16:04:02:	-18.90	-19.74	-20.00	-28.04
2023-08-31 16:04:23:	-18.95	-19.80	-20.00	-28.29
2023-08-31 16:04:44:	-19.03	-19.85	-20.00	-28.42
2023-08-31 16:05:05:	-19.18	-19.92	-20.00	-28.39
2023-08-31 16:05:25:	-19.24	-20.01	-20.00	-27.97
2023-08-31 16:05:46:	-19.25	-20.07	-20.00	-29.18
2023-08-31 16:06:07:	-19.28	-20.07	-20.00	-28.63
2023-08-31 16:06:28:	-19.33	-20.10	-20.00	-27.96
2023-08-31 16:06:49:	-19.28	-20.06	-20.00	-26.70
2023-08-31 16:07:10:	-19.29	-19.98	-20.00	-26.92
2023-08-31 16:07:30:	-19.17	-19.85	-20.00	-28.24
2023-08-31 16:07:51:	-19.09	-19.71	-20.00	-28.98
2023-08-31 16:08:12:	-19.00	-19.57	-20.00	-29.08
2023-08-31 16:08:33:	-18.90	-19.50	-20.00	-28.40
2023-08-31 16:08:54:	-18.76	-19.40	-20.00	-27.90
2023-08-31 16:09:15:	-18.72	-19.31	-20.00	-28.46
2023-08-31 16:09:36:	-18.63	-19.23	-20.00	-29.54
2023-08-31 16:09:57:	-18.58	-19.14	-20.00	-28.93
2023-08-31 16:10:18:	-18.53	-19.09	-20.00	-29.60
2023-08-31 16:10:38:	-18.49	-19.09	-20.00	-27.22
2023-08-31 16:10:59:	-18.47	-19.14	-20.00	-26.86
2023-08-31 16:11:20:	-18.52	-19.15	-20.00	-27.58
2023-08-31 16:11:40:	-18.50	-19.21	-20.00	-28.52
2023-08-31 16:12:01:	-18.53	-19.23	-20.00	-28.34
2023-08-31 16:12:21:	-18.56	-19.24	-20.00	-27.86
2023-08-31 16:12:42:	-18.58	-19.30	-20.00	-27.60
2023-08-31 16:13:02:	-18.57	-19.37	-20.00	-27.78
2023-08-31 16:13:23:	-18.67	-19.44	-20.00	-28.21
2023-08-31 16:13:43:	-18.84	-19.50	-20.00	-28.50
2023-08-31 16:14:03:	-18.79	-19.57	-20.00	-28.49
2023-08-31 16:14:24:	-18.93	-19.66	-20.00	-28.21
2023-08-31 16:14:44:	-18.97	-19.75	-20.00	-28.16
2023-08-31 16:15:05:	-19.09	-19.84	-20.00	-28.42
2023-08-31 16:15:25:	-19.08	-19.90	-20.00	-28.43
2023-08-31 16:15:46:	-19.17	-19.98	-20.00	-28.01
2023-08-31 16:16:06:	-19.30	-20.01	-20.00	-29.03
2023-08-31 16:16:26:	-19.28	-20.01	-20.00	-28.62
2023-08-31 16:16:47:	-19.25	-20.00	-20.00	-27.91
2023-08-31 16:17:07:	-19.27	-19.97	-20.00	-27.02
2023-08-31 16:17:28:	-19.15	-19.91	-20.00	-26.74
2023-08-31 16:17:48:	-19.16	-19.82	-20.00	-28.67
2023-08-31 16:18:09:	-18.81	-19.66	-20.00	-29.08
2023-08-31 16:18:29:	-18.89	-19.52	-20.00	-29.00
2023-08-31 16:18:50:	-18.79	-19.39	-20.00	-27.96
2023-08-31 16:19:10:	-18.69	-19.30	-20.00	-27.57
2023-08-31 16:19:31:	-18.66	-19.22	-20.00	-28.83
2023-08-31 16:19:51:	-18.58	-19.14	-20.00	-29.29
2023-08-31 16:20:12:	-18.48	-19.05	-20.00	-29.61
2023-08-31 16:20:32:	-18.42	-19.03	-20.00	-27.34
2023-08-31 16:20:53:	-18.40	-19.06	-20.00	-27.19
2023-08-31 16:21:14:	-18.41	-19.11	-20.00	-27.85
2023-08-31 16:21:34:	-18.44	-19.12	-20.00	-28.31
2023-08-31 16:21:55:	-18.45	-19.14	-20.00	-28.10
2023-08-31 16:22:15:	-18.52	-19.18	-20.00	-27.91
2023-08-31 16:22:36:	-18.54	-19.27	-20.00	-28.03
2023-08-31 16:22:56:	-18.54	-19.32	-20.00	-28.27
2023-08-31 16:23:16:	-18.67	-19.38	-20.00	-28.41
2023-08-31 16:23:37:	-18.74	-19.43	-20.00	-28.39
2023-08-31 16:23:58:	-18.83	-19.54	-20.00	-28.35
2023-08-31 16:24:18:	-18.90	-19.61	-20.00	-28.30
2023-08-31 16:24:38:	-18.99	-19.72	-20.00	-28.12
2023-08-31 16:24:59:	-19.04	-19.84	-20.00	-28.13
2023-08-31 16:25:19:	-19.12	-19.90	-20.00	-28.34
2023-08-31 16:25:40:	-19.21	-19.98	-20.00	-28.22
2023-08-31 16:26:01:	-19.30	-20.03	-20.00	-27.98
2023-08-31 16:26:21:	-19.29	-20.06	-20.00	-28.91
2023-08-31 16:26:42:	-19.33	-20.10	-20.00	-28.58
2023-08-31 16:27:02:	-19.28	-20.08	-20.00	-28.15
2023-08-31 16:27:22:	-19.35	-20.07	-20.00	-26.86
2023-08-31 16:27:43:	-19.18	-20.01	-20.00	-26.73
2023-08-31 16:28:04:	-19.17	-19.92	-20.00	-27.17
2023-08-31 16:28:24:	-19.07	-19.76	-20.00	-27.83
2023-08-31 16:28:45:	-18.96	-19.60	-20.00	-28.47
2023-08-31 16:29:05:	-18.86	-19.46	-20.00	-29.00
2023-08-31 16:29:26:	-18.87	-19.36	-20.00	-28.87
2023-08-31 16:29:46:	-18.74	-19.29	-20.00	-28.79
2023-08-31 16:30:07:	-18.68	-19.21	-20.00	-28.75
2023-08-31 16:30:29:	-18.63	-19.17	-20.00	-27.63
2023-08-31 16:30:49:	-18.56	-19.15	-20.00	-31.39
2023-08-31 16:31:10:	-18.50	-19.14	-20.00	-30.96
2023-08-31 16:31:31:	-18.49	-19.17	-20.00	-28.67
2023-08-31 16:31:51:	-18.55	-19.22	-20.00	-27.19
2023-08-31 16:32:12:	-18.50	-19.31	-20.00	-27.12
2023-08-31 16:32:32:	-18.59	-19.35	-20.00	-28.42
2023-08-31 16:32:53:	-18.60	-19.36	-20.00	-28.73
2023-08-31 16:33:14:	-18.67	-19.41	-20.00	-28.09
2023-08-31 16:33:35:	-18.74	-19.49	-20.00	-27.70
2023-08-31 16:33:56:	-18.78	-19.54	-20.00	-27.36
2023-08-31 16:34:17:	-18.83	-19.56	-20.00	-27.66
2023-08-31 16:34:38:	-18.89	-19.65	-20.00	-28.17
2023-08-31 16:34:59:	-18.89	-19.71	-20.00	-28.41
2023-08-31 16:35:20:	-19.01	-19.76	-20.00	-28.37
2023-08-31 16:35:41:	-19.02	-19.82	-20.00	-28.27
2023-08-31 16:36:02:	-19.11	-19.90	-20.00	-28.46
2023-08-31 16:36:23:	-19.16	-19.97	-20.00	-28.44
2023-08-31 16:36:44:	-19.25	-20.01	-20.00	-28.86
2023-08-31 16:37:05:	-19.20	-20.04	-20.00	-28.81
2023-08-31 16:37:25:	-19.22	-20.01	-20.00	-28.75
2023-08-31 16:37:46:	-19.27	-19.95	-20.00	-26.79
2023-08-31 16:38:08:	-19.19	-19.86	-20.00	-26.76
2023-08-31 16:38:28:	-19.11	-19.77	-20.00	-27.54
2023-08-31 16:38:49:	-19.02	-19.67	-20.00	-28.09
2023-08-31 16:39:10:	-18.93	-19.56	-20.00	-26.57
2023-08-31 16:39:31:	-18.88	-19.42	-20.00	-29.28
2023-08-31 16:39:52:	-18.80	-19.35	-20.00	-30.32
2023-08-31 16:40:13:	-18.70	-19.28	-20.00	-28.68
2023-08-31 16:40:34:	-18.70	-19.31	-20.00	-27.77
2023-08-31 16:40:55:	-18.72	-19.36	-20.00	-27.77
2023-08-31 16:41:16:	-18.75	-19.39	-20.00	-28.51
2023-08-31 16:41:36:	-18.80	-19.43	-20.00	-28.85
2023-08-31 16:41:57:	-18.76	-19.49	-20.00	-28.42
2023-08-31 16:42:17:	-18.81	-19.56	-20.00	-28.13
2023-08-31 16:42:38:	-18.90	-19.64	-20.00	-28.24
2023-08-31 16:42:58:	-18.99	-19.68	-20.00	-28.46
2023-08-31 16:43:19:	-18.94	-19.74	-20.00	-28.66
2023-08-31 16:43:39:	-19.10	-19.80	-20.00	-28.62
2023-08-31 16:44:00:	-19.14	-19.86	-20.00	-28.35
2023-08-31 16:44:20:	-19.20	-19.94	-20.00	-28.36
2023-08-31 16:44:41:	-19.29	-20.03	-20.00	-28.70
2023-08-31 16:45:01:	-19.34	-20.08	-20.00	-28.54
2023-08-31 16:45:21:	-19.34	-20.14	-20.00	-27.90
2023-08-31 16:45:42:	-19.46	-20.17	-20.00	-29.08
2023-08-31 16:46:03:	-19.45	-20.17	-20.00	-30.02
2023-08-31 16:46:23:	-19.51	-20.19	-20.00	-27.02
2023-08-31 16:46:44:	-19.52	-20.19	-20.00	-28.80
2023-08-31 16:47:05:	-19.42	-20.13	-20.00	-29.23
2023-08-31 16:47:25:	-19.37	-20.03	-20.00	-27.75
2023-08-31 16:47:46:	-19.26	-19.92	-20.00	-27.35
2023-08-31 16:48:07:	-19.11	-19.78	-20.00	-27.83
2023-08-31 16:48:27:	-19.02	-19.63	-20.00	-27.43
2023-08-31 16:48:48:	-18.94	-19.45	-20.00	-26.83
2023-08-31 16:49:08:	-18.87	-19.33	-20.00	-28.57
2023-08-31 16:49:29:	-18.70	-19.25	-20.00	-30.17
2023-08-31 16:49:49:	-18.65	-19.17	-20.00	-28.06
2023-08-31 16:50:10:	-18.62	-19.18	-20.00	-27.76
2023-08-31 16:50:30:	-18.58	-19.22	-20.00	-28.39
2023-08-31 16:50:51:	-18.63	-19.27	-20.00	-28.94
2023-08-31 16:51:11:	-18.71	-19.30	-20.00	-28.70
2023-08-31 16:51:32:	-18.72	-19.39	-20.00	-28.15
2023-08-31 16:51:53:	-18.75	-19.46	-20.00	-28.17
2023-08-31 16:52:13:	-18.82	-19.53	-20.00	-28.43
2023-08-31 16:52:34:	-18.86	-19.60	-20.00	-28.66
2023-08-31 16:52:54:	-18.96	-19.67	-20.00	-28.37
2023-08-31 16:53:15:	-19.00	-19.74	-20.00	-28.28
2023-08-31 16:53:35:	-19.03	-19.82	-20.00	-28.57
2023-08-31 16:53:56:	-19.13	-19.91	-20.00	-28.86
2023-08-31 16:54:16:	-19.26	-20.01	-20.00	-28.42
2023-08-31 16:54:37:	-19.29	-20.10	-20.00	-28.23
2023-08-31 16:54:58:	-19.45	-20.13	-20.00	-28.32
2023-08-31 16:55:18:	-19.43	-20.18	-20.00	-27.95
2023-08-31 16:55:39:	-19.59	-20.23	-20.00	-28.89
2023-08-31 16:56:00:	-19.55	-20.23	-20.00	-28.92
2023-08-31 16:56:20:	-19.53	-20.25	-20.00	-27.71
2023-08-31 16:56:41:	-19.50	-20.22	-20.00	-27.92
2023-08-31 16:57:01:	-19.48	-20.18	-20.00	-27.19
2023-08-31 16:57:21:	-19.29	-20.13	-20.00	-27.13
2023-08-31 16:57:42:	-19.30	-19.98	-20.00	-27.59
2023-08-31 16:58:02:	-19.19	-19.83	-20.00	-28.48
2023-08-31 16:58:23:	-19.11	-19.64	-20.00	-28.75
2023-08-31 16:58:44:	-18.93	-19.51	-20.00	-28.77
2023-08-31 16:59:04:	-18.88	-19.45	-20.00	-28.80
2023-08-31 16:59:25:	-18.80	-19.38	-20.00	-28.96
2023-08-31 16:59:45:	-18.77	-19.32	-20.00	-27.95
2023-08-31 17:00:06:	-18.64	-19.27	-20.00	-31.03
2023-08-31 17:00:26:	-18.64	-19.23	-20.00	-31.55
2023-08-31 17:00:46:	-18.60	-19.25	-20.00	-29.80
2023-08-31 17:01:07:	-18.60	-19.30	-20.00	-27.94
2023-08-31 17:01:27:	-18.69	-19.36	-20.00	-27.31
2023-08-31 17:01:48:	-18.76	-19.44	-20.00	-28.43
2023-08-31 17:02:08:	-18.80	-19.50	-20.00	-29.10
2023-08-31 17:02:29:	-18.85	-19.59	-20.00	-28.38
2023-08-31 17:02:50:	-18.89	-19.62	-20.00	-27.91
2023-08-31 17:03:10:	-18.88	-19.70	-20.00	-27.31
2023-08-31 17:03:31:	-19.01	-19.75	-20.00	-27.53
2023-08-31 17:03:51:	-19.06	-19.78	-20.00	-28.17
2023-08-31 17:04:12:	-19.03	-19.83	-20.00	-28.54
2023-08-31 17:04:32:	-19.11	-19.83	-20.00	-28.52
2023-08-31 17:04:53:	-19.12	-19.88	-20.00	-28.20
2023-08-31 17:05:13:	-19.14	-19.91	-20.00	-28.54
2023-08-31 17:05:34:	-19.21	-19.93	-20.00	-28.82
2023-08-31 17:05:54:	-19.27	-19.97	-20.00	-28.52
2023-08-31 17:06:15:	-19.26	-20.00	-20.00	-29.44
2023-08-31 17:06:35:	-19.28	-20.01	-20.00	-29.15
2023-08-31 17:06:57:	-19.26	-20.00	-20.00	-28.46
2023-08-31 17:07:17:	-19.30	-19.99	-20.00	-26.91
2023-08-31 17:07:37:	-19.24	-19.94	-20.00	-27.79
2023-08-31 17:07:58:	-19.11	-19.83	-20.00	-27.71
2023-08-31 17:08:19:	-18.96	-19.71	-20.00	-27.71
2023-08-31 17:08:39:	-18.97	-19.56	-20.00	-27.23
2023-08-31 17:09:00:	-18.91	-19.45	-20.00	-28.12
2023-08-31 17:09:21:	-18.86	-19.39	-20.00	-30.71
2023-08-31 17:09:41:	-18.82	-19.34	-20.00	-28.83
2023-08-31 17:10:02:	-18.85	-19.35	-20.00	-29.01
2023-08-31 17:10:22:	-18.76	-19.43	-20.00	-28.54
2023-08-31 17:10:42:	-18.84	-19.51	-20.00	-27.70
2023-08-31 17:11:03:	-18.91	-19.54	-20.00	-28.37
2023-08-31 17:11:23:	-18.91	-19.60	-20.00	-29.09
2023-08-31 17:11:44:	-18.97	-19.66	-20.00	-28.86
2023-08-31 17:12:04:	-19.02	-19.70	-20.00	-28.10
2023-08-31 17:12:25:	-19.05	-19.74	-20.00	-27.93
2023-08-31 17:12:45:	-19.12	-19.82	-20.00	-28.29
2023-08-31 17:13:06:	-19.20	-19.89	-20.00	-28.59
2023-08-31 17:13:27:	-19.23	-19.96	-20.00	-27.93
2023-08-31 17:13:47:	-19.32	-20.06	-20.00	-27.97
2023-08-31 17:14:08:	-19.45	-20.17	-20.00	-28.05
2023-08-31 17:14:29:	-19.48	-20.25	-20.00	-28.15
2023-08-31 17:14:49:	-19.53	-20.31	-20.00	-28.33
2023-08-31 17:15:10:	-19.64	-20.41	-20.00	-29.04
2023-08-31 17:15:30:	-19.76	-20.47	-20.00	-28.48
2023-08-31 17:15:51:	-19.80	-20.54	-20.00	-27.32
2023-08-31 17:16:11:	-19.84	-20.55	-20.00	-27.17
2023-08-31 17:16:32:	-19.86	-20.58	-20.00	-28.03
2023-08-31 17:16:52:	-19.78	-20.58	-20.00	-28.63
2023-08-31 17:17:13:	-19.85	-20.56	-20.00	-28.04
2023-08-31 17:17:33:	-19.80	-20.48	-20.00	-26.84
2023-08-31 17:17:54:	-19.75	-20.35	-20.00	-25.73
2023-08-31 17:18:15:	-19.57	-20.24	-20.00	-27.52
2023-08-31 17:18:35:	-19.47	-20.07	-20.00	-26.54
2023-08-31 17:18:56:	-19.31	-19.87	-20.00	-28.97
2023-08-31 17:19:16:	-19.17	-19.76	-20.00	-29.88
2023-08-31 17:19:37:	-19.12	-19.65	-20.00	-29.60
2023-08-31 17:19:57:	-18.99	-19.57	-20.00	-29.46
2023-08-31 17:20:18:	-18.85	-19.50	-20.00	-25.95
2023-08-31 17:20:38:	-18.89	-19.42	-20.00	-29.24
2023-08-31 17:20:59:	-18.73	-19.36	-20.00	-29.12
2023-08-31 17:21:19:	-18.61	-19.25	-20.00	-27.49
2023-08-31 17:21:40:	-18.58	-19.16	-20.00	-26.65
2023-08-31 17:22:00:	-18.52	-19.10	-20.00	-28.60
2023-08-31 17:22:21:	-18.42	-19.05	-20.00	-27.58
2023-08-31 17:22:41:	-18.32	-18.99	-20.00	-26.48
2023-08-31 17:23:02:	-18.31	-18.95	-20.00	-26.57
2023-08-31 17:23:23:	-18.28	-18.92	-20.00	-27.26
2023-08-31 17:23:43:	-18.19	-18.90	-20.00	-28.18
2023-08-31 17:24:03:	-18.24	-18.87	-20.00	-28.24
2023-08-31 17:24:24:	-18.26	-18.91	-20.00	-27.73
2023-08-31 17:24:45:	-18.31	-18.98	-20.00	-27.73
2023-08-31 17:25:05:	-18.34	-19.05	-20.00	-28.12
2023-08-31 17:25:26:	-18.42	-19.11	-20.00	-28.56
2023-08-31 17:25:47:	-18.46	-19.20	-20.00	-28.70
2023-08-31 17:26:07:	-18.53	-19.33	-20.00	-28.31
2023-08-31 17:26:28:	-18.63	-19.45	-20.00	-28.26
2023-08-31 17:26:49:	-18.66	-19.56	-20.00	-28.36
2023-08-31 17:27:09:	-18.82	-19.65	-20.00	-28.08
2023-08-31 17:27:30:	-18.87	-19.73	-20.00	-27.97
2023-08-31 17:27:50:	-19.06	-19.82	-20.00	-27.98
2023-08-31 17:28:11:	-19.04	-19.91	-20.00	-27.81
2023-08-31 17:28:32:	-19.19	-19.94	-20.00	-27.98
2023-08-31 17:28:52:	-19.20	-19.95	-20.00	-29.20
2023-08-31 17:29:14:	-19.23	-19.98	-20.00	-27.95
2023-08-31 17:29:35:	-19.28	-19.97	-20.00	-28.29
2023-08-31 17:29:55:	-19.22	-19.93	-20.00	-27.09
2023-08-31 17:30:16:	-19.16	-19.87	-20.00	-27.00
2023-08-31 17:30:36:	-19.13	-19.73	-20.00	-27.20
2023-08-31 17:30:57:	-19.05	-19.60	-20.00	-27.42
2023-08-31 17:31:18:	-18.92	-19.47	-20.00	-28.52
2023-08-31 17:31:38:	-18.78	-19.40	-20.00	-28.31
2023-08-31 17:31:59:	-18.71	-19.31	-20.00	-27.66
2023-08-31 17:32:20:	-18.57	-19.22	-20.00	-28.31
2023-08-31 17:32:40:	-18.59	-19.17	-20.00	-29.96
2023-08-31 17:33:01:	-18.60	-19.16	-20.00	-30.71
2023-08-31 17:33:22:	-18.56	-19.18	-20.00	-28.05
2023-08-31 17:33:42:	-18.60	-19.24	-20.00	-27.39
2023-08-31 17:34:03:	-18.66	-19.32	-20.00	-27.48
2023-08-31 17:34:23:	-18.67	-19.37	-20.00	-29.08
2023-08-31 17:34:44:	-18.70	-19.40	-20.00	-29.44
2023-08-31 17:35:04:	-18.70	-19.44	-20.00	-28.38
2023-08-31 17:35:25:	-18.83	-19.50	-20.00	-27.90
2023-08-31 17:35:45:	-18.86	-19.59	-20.00	-27.70
2023-08-31 17:36:06:	-18.97	-19.67	-20.00	-28.25
2023-08-31 17:36:26:	-19.03	-19.72	-20.00	-28.63
2023-08-31 17:36:46:	-19.08	-19.78	-20.00	-28.83
2023-08-31 17:37:07:	-19.09	-19.83	-20.00	-28.58
2023-08-31 17:37:27:	-19.14	-19.86	-20.00	-28.06
2023-08-31 17:37:48:	-19.22	-19.90	-20.00	-28.34
2023-08-31 17:38:08:	-19.31	-19.99	-20.00	-28.72
2023-08-31 17:38:29:	-19.34	-20.04	-20.00	-28.45
2023-08-31 17:38:49:	-19.32	-20.07	-20.00	-28.52
2023-08-31 17:39:10:	-19.42	-20.09	-20.00	-30.36
2023-08-31 17:39:30:	-19.41	-20.12	-20.00	-28.07
2023-08-31 17:39:51:	-19.46	-20.13	-20.00	-28.13
2023-08-31 17:40:11:	-19.39	-20.09	-20.00	-28.21
2023-08-31 17:40:32:	-19.33	-20.01	-20.00	-27.11
2023-08-31 17:40:52:	-19.18	-19.86	-20.00	-27.50
2023-08-31 17:41:13:	-19.14	-19.73	-20.00	-27.40
2023-08-31 17:41:33:	-19.02	-19.57	-20.00	-26.24
2023-08-31 17:41:54:	-18.87	-19.45	-20.00	-28.08
2023-08-31 17:42:14:	-18.86	-19.34	-20.00	-30.42
2023-08-31 17:42:35:	-18.69	-19.28	-20.00	-28.35
2023-08-31 17:42:55:	-18.71	-19.27	-20.00	-27.51
2023-08-31 17:43:16:	-18.70	-19.36	-20.00	-27.90
2023-08-31 17:43:36:	-18.77	-19.40	-20.00	-28.89
2023-08-31 17:43:57:	-18.81	-19.44	-20.00	-29.03
2023-08-31 17:44:17:	-18.81	-19.48	-20.00	-28.27
2023-08-31 17:44:38:	-18.83	-19.54	-20.00	-28.05
2023-08-31 17:44:58:	-18.90	-19.61	-20.00	-28.18
2023-08-31 17:45:19:	-19.00	-19.66	-20.00	-28.58
2023-08-31 17:45:39:	-18.93	-19.72	-20.00	-28.85
2023-08-31 17:46:00:	-19.10	-19.78	-20.00	-28.90
2023-08-31 17:46:20:	-19.18	-19.86	-20.00	-28.61
2023-08-31 17:46:41:	-19.21	-19.95	-20.00	-28.35
2023-08-31 17:47:01:	-19.24	-20.02	-20.00	-28.69
2023-08-31 17:47:21:	-19.34	-20.06	-20.00	-28.58
2023-08-31 17:47:42:	-19.40	-20.11	-20.00	-27.90
2023-08-31 17:48:02:	-19.45	-20.15	-20.00	-29.01
2023-08-31 17:48:23:	-19.44	-20.12	-20.00	-30.45
2023-08-31 17:48:43:	-19.39	-20.11	-20.00	-27.07
2023-08-31 17:49:04:	-19.49	-20.09	-20.00	-28.95
2023-08-31 17:49:24:	-19.33	-20.06	-20.00	-29.39
2023-08-31 17:49:45:	-19.42	-19.98	-20.00	-28.39
2023-08-31 17:50:05:	-19.34	-19.86	-20.00	-28.49
2023-08-31 17:50:26:	-19.18	-19.75	-20.00	-27.51
2023-08-31 17:50:46:	-19.13	-19.65	-20.00	-27.21
2023-08-31 17:51:07:	-18.94	-19.53	-20.00	-27.87
2023-08-31 17:51:27:	-18.86	-19.38	-20.00	-27.96
2023-08-31 17:51:48:	-18.72	-19.26	-20.00	-30.15
2023-08-31 17:52:08:	-18.68	-19.19	-20.00	-28.25
2023-08-31 17:52:29:	-18.62	-19.18	-20.00	-28.48
2023-08-31 17:52:49:	-18.72	-19.21	-20.00	-29.23
2023-08-31 17:53:10:	-18.69	-19.27	-20.00	-29.35
2023-08-31 17:53:31:	-18.72	-19.37	-20.00	-28.89
2023-08-31 17:53:52:	-18.74	-19.43	-20.00	-28.31
2023-08-31 17:54:12:	-18.81	-19.49	-20.00	-28.43
2023-08-31 17:54:33:	-18.91	-19.59	-20.00	-28.66
2023-08-31 17:54:54:	-18.96	-19.67	-20.00	-28.66
2023-08-31 17:55:14:	-18.97	-19.77	-20.00	-28.07
2023-08-31 17:55:34:	-19.14	-19.87	-20.00	-28.07
2023-08-31 17:55:55:	-19.23	-19.96	-20.00	-28.20
2023-08-31 17:56:16:	-19.27	-20.05	-20.00	-28.31
2023-08-31 17:56:36:	-19.38	-20.15	-20.00	-28.24
2023-08-31 17:56:56:	-19.47	-20.27	-20.00	-28.27
2023-08-31 17:57:17:	-19.63	-20.37	-20.00	-28.96
2023-08-31 17:57:38:	-19.71	-20.45	-20.00	-28.88
2023-08-31 17:57:58:	-19.83	-20.53	-20.00	-27.53
2023-08-31 17:58:19:	-19.86	-20.57	-20.00	-27.33
2023-08-31 17:58:39:	-19.91	-20.59	-20.00	-27.41
2023-08-31 17:58:59:	-19.89	-20.55	-20.00	-28.72
2023-08-31 17:59:20:	-19.81	-20.52	-20.00	-27.94
2023-08-31 17:59:40:	-19.74	-20.46	-20.00	-25.70
2023-08-31 18:00:01:	-19.68	-20.34	-20.00	-27.26
2023-08-31 18:00:22:	-19.58	-20.19	-20.00	-27.50
2023-08-31 18:00:42:	-19.40	-19.98	-20.00	-28.68
2023-08-31 18:01:03:	-19.22	-19.81	-20.00	-28.40
2023-08-31 18:01:23:	-19.14	-19.69	-20.00	-26.09
2023-08-31 18:01:44:	-19.07	-19.57	-20.00	-28.95
2023-08-31 18:02:04:	-18.94	-19.47	-20.00	-28.38
2023-08-31 18:02:25:	-18.76	-19.36	-20.00	-28.48
2023-08-31 18:02:45:	-18.66	-19.27	-20.00	-27.25
2023-08-31 18:03:06:	-18.68	-19.20	-20.00	-27.36
2023-08-31 18:03:26:	-18.59	-19.18	-20.00	-28.03
2023-08-31 18:03:46:	-18.58	-19.15	-20.00	-28.42
2023-08-31 18:04:07:	-18.53	-19.13	-20.00	-29.40
2023-08-31 18:04:27:	-18.60	-19.17	-20.00	-29.58
2023-08-31 18:04:48:	-18.52	-19.20	-20.00	-28.97
2023-08-31 18:05:08:	-18.63	-19.26	-20.00	-28.08
2023-08-31 18:05:29:	-18.68	-19.35	-20.00	-29.07
2023-08-31 18:05:49:	-18.74	-19.43	-20.00	-28.85
