			pt1000 - external - setpoint - internal
2023-09-05 18:05:34:	-19.08	-19.44	-20.00	-29.50
2023-09-05 18:05:55:	-19.00	-19.36	-20.00	-30.34
2023-09-05 18:06:15:	-18.95	-19.32	-20.00	-28.57
2023-09-05 18:06:36:	-18.94	-19.35	-20.00	-27.40
2023-09-05 18:06:57:	-18.93	-19.40	-20.00	-27.64
2023-09-05 18:07:17:	-18.96	-19.45	-20.00	-28.45
2023-09-05 18:07:38:	-19.03	-19.49	-20.00	-28.76
2023-09-05 18:07:58:	-19.03	-19.53	-20.00	-28.21
2023-09-05 18:08:19:	-19.07	-19.58	-20.00	-27.98
2023-09-05 18:08:40:	-19.07	-19.66	-20.00	-28.27
2023-09-05 18:09:00:	-19.19	-19.74	-20.00	-28.61
2023-09-05 18:09:21:	-19.27	-19.80	-20.00	-28.68
2023-09-05 18:09:42:	-19.35	-19.86	-20.00	-28.35
2023-09-05 18:10:02:	-19.33	-19.93	-20.00	-28.08
2023-09-05 18:10:23:	-19.44	-19.99	-20.00	-28.52
2023-09-05 18:10:43:	-19.46	-20.05	-20.00	-28.44
2023-09-05 18:11:04:	-19.56	-20.09	-20.00	-28.05
2023-09-05 18:11:24:	-19.55	-20.13	-20.00	-28.58
2023-09-05 18:11:45:	-19.69	-20.13	-20.00	-29.73
2023-09-05 18:12:06:	-19.57	-20.13	-20.00	-27.37
2023-09-05 18:12:26:	-19.56	-20.10	-20.00	-28.73
2023-09-05 18:12:47:	-19.55	-20.06	-20.00	-28.15
2023-09-05 18:13:07:	-19.51	-19.96	-20.00	-27.02
2023-09-05 18:13:28:	-19.42	-19.85	-20.00	-28.03
2023-09-05 18:13:48:	-19.34	-19.76	-20.00	-27.95
2023-09-05 18:14:09:	-19.17	-19.60	-20.00	-27.14
2023-09-05 18:14:29:	-19.11	-19.48	-20.00	-27.21
2023-09-05 18:14:50:	-19.04	-19.40	-20.00	-31.30
2023-09-05 18:15:11:	-18.98	-19.36	-20.00	-29.65
2023-09-05 18:15:31:	-18.91	-19.35	-20.00	-28.27
2023-09-05 18:15:51:	-18.95	-19.38	-20.00	-27.91
2023-09-05 18:16:12:	-19.03	-19.45	-20.00	-28.68
2023-09-05 18:16:33:	-18.99	-19.51	-20.00	-29.08
2023-09-05 18:16:54:	-19.02	-19.57	-20.00	-28.55
2023-09-05 18:17:14:	-19.10	-19.64	-20.00	-27.83
2023-09-05 18:17:35:	-19.14	-19.72	-20.00	-28.19
2023-09-05 18:17:56:	-19.22	-19.78	-20.00	-28.75
2023-09-05 18:18:16:	-19.35	-19.86	-20.00	-28.68
2023-09-05 18:18:37:	-19.37	-19.93	-20.00	-28.11
2023-09-05 18:18:58:	-19.47	-20.01	-20.00	-28.59
2023-09-05 18:19:18:	-19.58	-20.07	-20.00	-28.76
2023-09-05 18:19:39:	-19.59	-20.17	-20.00	-28.58
2023-09-05 18:19:59:	-19.66	-20.24	-20.00	-28.24
2023-09-05 18:20:20:	-19.70	-20.28	-20.00	-27.61
2023-09-05 18:20:41:	-19.71	-20.32	-20.00	-28.24
2023-09-05 18:21:01:	-19.77	-20.32	-20.00	-29.46
2023-09-05 18:21:22:	-19.77	-20.30	-20.00	-27.60
2023-09-05 18:21:42:	-19.77	-20.26	-20.00	-28.43
2023-09-05 18:22:03:	-19.70	-20.20	-20.00	-27.73
2023-09-05 18:22:23:	-19.67	-20.13	-20.00	-27.29
2023-09-05 18:22:44:	-19.59	-20.02	-20.00	-27.29
2023-09-05 18:23:04:	-19.47	-19.89	-20.00	-28.46
2023-09-05 18:23:25:	-19.40	-19.73	-20.00	-29.13
2023-09-05 18:23:46:	-19.25	-19.62	-20.00	-28.62
2023-09-05 18:24:06:	-19.15	-19.54	-20.00	-28.19
2023-09-05 18:24:27:	-19.09	-19.45	-20.00	-27.38
2023-09-05 18:24:47:	-19.10	-19.40	-20.00	-31.14
2023-09-05 18:25:08:	-18.94	-19.38	-20.00	-31.05
2023-09-05 18:25:29:	-18.93	-19.35	-20.00	-29.27
2023-09-05 18:25:49:	-18.99	-19.37	-20.00	-27.52
2023-09-05 18:26:10:	-18.93	-19.41	-20.00	-27.39
2023-09-05 18:26:30:	-18.90	-19.48	-20.00	-28.56
2023-09-05 18:26:51:	-19.05	-19.50	-20.00	-29.28
2023-09-05 18:27:11:	-19.04	-19.52	-20.00	-28.06
2023-09-05 18:27:32:	-19.05	-19.58	-20.00	-27.92
2023-09-05 18:27:53:	-19.18	-19.65	-20.00	-27.66
2023-09-05 18:28:13:	-19.13	-19.71	-20.00	-28.10
2023-09-05 18:28:34:	-19.20	-19.75	-20.00	-28.47
2023-09-05 18:28:55:	-19.25	-19.79	-20.00	-28.64
2023-09-05 18:29:15:	-19.32	-19.85	-20.00	-28.53
2023-09-05 18:29:36:	-19.35	-19.89	-20.00	-28.54
2023-09-05 18:29:57:	-19.41	-19.95	-20.00	-28.62
2023-09-05 18:30:17:	-19.40	-20.01	-20.00	-28.33
2023-09-05 18:30:38:	-19.59	-20.05	-20.00	-28.53
2023-09-05 18:30:58:	-19.50	-20.07	-20.00	-30.04
2023-09-05 18:31:19:	-19.58	-20.08	-20.00	-28.16
2023-09-05 18:31:39:	-19.51	-20.06	-20.00	-28.12
2023-09-05 18:32:01:	-19.55	-19.99	-20.00	-26.87
2023-09-05 18:32:22:	-19.43	-19.92	-20.00	-28.15
2023-09-05 18:32:42:	-19.36	-19.81	-20.00	-28.16
2023-09-05 18:33:03:	-19.29	-19.69	-20.00	-27.81
2023-09-05 18:33:24:	-19.22	-19.57	-20.00	-27.05
2023-09-05 18:33:44:	-19.01	-19.48	-20.00	-28.74
2023-09-05 18:34:05:	-19.01	-19.42	-20.00	-30.98
2023-09-05 18:34:25:	-18.97	-19.38	-20.00	-29.14
2023-09-05 18:34:46:	-18.93	-19.37	-20.00	-28.30
2023-09-05 18:35:07:	-18.94	-19.42	-20.00	-27.45
2023-09-05 18:35:27:	-19.03	-19.47	-20.00	-27.98
2023-09-05 18:35:48:	-19.08	-19.51	-20.00	-28.93
2023-09-05 18:36:08:	-19.11	-19.55	-20.00	-28.98
2023-09-05 18:36:29:	-19.04	-19.60	-20.00	-28.23
2023-09-05 18:36:49:	-19.09	-19.65	-20.00	-27.92
2023-09-05 18:37:10:	-19.18	-19.72	-20.00	-28.28
2023-09-05 18:37:30:	-19.21	-19.79	-20.00	-28.74
2023-09-05 18:37:51:	-19.31	-19.83	-20.00	-28.91
2023-09-05 18:38:12:	-19.37	-19.88	-20.00	-28.77
2023-09-05 18:38:32:	-19.38	-19.95	-20.00	-28.40
2023-09-05 18:38:53:	-19.54	-20.03	-20.00	-28.46
2023-09-05 18:39:13:	-19.55	-20.09	-20.00	-28.71
2023-09-05 18:39:34:	-19.63	-20.15	-20.00	-28.53
2023-09-05 18:39:54:	-19.64	-20.16	-20.00	-27.86
2023-09-05 18:40:15:	-19.58	-20.18	-20.00	-29.67
2023-09-05 18:40:36:	-19.67	-20.20	-20.00	-30.21
2023-09-05 18:40:56:	-19.64	-20.19	-20.00	-26.89
2023-09-05 18:41:17:	-19.68	-20.15	-20.00	-28.78
2023-09-05 18:41:37:	-19.66	-20.08	-20.00	-28.84
2023-09-05 18:41:58:	-19.54	-19.97	-20.00	-29.47
2023-09-05 18:42:19:	-19.42	-19.86	-20.00	-28.95
2023-09-05 18:42:40:	-19.31	-19.75	-20.00	-27.55
2023-09-05 18:43:00:	-19.25	-19.63	-20.00	-26.75
2023-09-05 18:43:21:	-19.11	-19.46	-20.00	-29.72
2023-09-05 18:43:41:	-18.98	-19.33	-20.00	-29.54
2023-09-05 18:44:02:	-18.88	-19.21	-20.00	-29.23
2023-09-05 18:44:22:	-18.82	-19.15	-20.00	-27.89
2023-09-05 18:44:43:	-18.72	-19.12	-20.00	-28.58
2023-09-05 18:45:03:	-18.71	-19.14	-20.00	-29.09
2023-09-05 18:45:24:	-18.80	-19.18	-20.00	-29.40
2023-09-05 18:45:45:	-18.77	-19.21	-20.00	-29.20
2023-09-05 18:46:05:	-18.85	-19.29	-20.00	-28.73
2023-09-05 18:46:26:	-18.85	-19.38	-20.00	-28.85
2023-09-05 18:46:46:	-18.98	-19.47	-20.00	-28.43
2023-09-05 18:47:07:	-19.05	-19.57	-20.00	-28.27
2023-09-05 18:47:27:	-19.11	-19.67	-20.00	-28.53
2023-09-05 18:47:47:	-19.15	-19.77	-20.00	-28.83
2023-09-05 18:48:08:	-19.26	-19.88	-20.00	-28.83
2023-09-05 18:48:28:	-19.46	-20.00	-20.00	-28.55
2023-09-05 18:48:49:	-19.56	-20.14	-20.00	-28.22
2023-09-05 18:49:09:	-19.67	-20.26	-20.00	-27.87
2023-09-05 18:49:30:	-19.77	-20.35	-20.00	-27.67
2023-09-05 18:49:51:	-19.81	-20.46	-20.00	-28.80
2023-09-05 18:50:11:	-19.90	-20.52	-20.00	-28.61
2023-09-05 18:50:32:	-19.98	-20.58	-20.00	-27.46
2023-09-05 18:50:52:	-20.00	-20.57	-20.00	-27.16
2023-09-05 18:51:13:	-20.03	-20.60	-20.00	-27.27
2023-09-05 18:51:34:	-20.01	-20.58	-20.00	-28.65
2023-09-05 18:51:54:	-20.02	-20.52	-20.00	-28.83
2023-09-05 18:52:15:	-19.96	-20.44	-20.00	-27.20
2023-09-05 18:52:35:	-19.84	-20.31	-20.00	-25.58
2023-09-05 18:52:56:	-19.67	-20.18	-20.00	-28.03
2023-09-05 18:53:17:	-19.64	-20.02	-20.00	-27.70
2023-09-05 18:53:37:	-19.46	-19.82	-20.00	-28.25
2023-09-05 18:53:58:	-19.37	-19.67	-20.00	-27.13
2023-09-05 18:54:19:	-19.22	-19.56	-20.00	-27.83
2023-09-05 18:54:39:	-19.08	-19.49	-20.00	-29.52
2023-09-05 18:55:00:	-19.06	-19.39	-20.00	-29.45
2023-09-05 18:55:21:	-18.88	-19.31	-20.00	-26.95
2023-09-05 18:55:41:	-18.88	-19.28	-20.00	-26.69
2023-09-05 18:56:02:	-18.87	-19.24	-20.00	-27.09
2023-09-05 18:56:22:	-18.77	-19.21	-20.00	-28.09
2023-09-05 18:56:43:	-18.67	-19.19	-20.00	-29.15
2023-09-05 18:57:04:	-18.68	-19.18	-20.00	-29.22
2023-09-05 18:57:24:	-18.76	-19.22	-20.00	-27.92
2023-09-05 18:57:45:	-18.75	-19.29	-20.00	-27.42
2023-09-05 18:58:05:	-18.87	-19.34	-20.00	-28.12
2023-09-05 18:58:26:	-18.82	-19.40	-20.00	-29.31
2023-09-05 18:58:46:	-18.94	-19.43	-20.00	-28.44
2023-09-05 18:59:07:	-18.96	-19.50	-20.00	-27.98
2023-09-05 18:59:27:	-19.10	-19.61	-20.00	-27.91
2023-09-05 18:59:48:	-19.14	-19.68	-20.00	-28.30
2023-09-05 19:00:08:	-19.20	-19.78	-20.00	-28.79
2023-09-05 19:00:29:	-19.29	-19.86	-20.00	-28.51
2023-09-05 19:00:50:	-19.29	-19.92	-20.00	-28.42
2023-09-05 19:01:10:	-19.46	-20.01	-20.00	-28.10
2023-09-05 19:01:31:	-19.51	-20.07	-20.00	-28.33
2023-09-05 19:01:52:	-19.57	-20.14	-20.00	-28.07
2023-09-05 19:02:12:	-19.60	-20.18	-20.00	-27.79
2023-09-05 19:02:33:	-19.65	-20.20	-20.00	-28.89
2023-09-05 19:02:54:	-19.65	-20.19	-20.00	-29.16
2023-09-05 19:03:14:	-19.65	-20.15	-20.00	-27.63
2023-09-05 19:03:34:	-19.64	-20.13	-20.00	-27.91
2023-09-05 19:03:55:	-19.57	-20.05	-20.00	-27.31
2023-09-05 19:04:16:	-19.56	-19.96	-20.00	-27.27
2023-09-05 19:04:36:	-19.38	-19.83	-20.00	-28.38
2023-09-05 19:04:57:	-19.21	-19.70	-20.00	-29.21
2023-09-05 19:05:17:	-19.17	-19.57	-20.00	-29.37
2023-09-05 19:05:38:	-19.07	-19.48	-20.00	-29.08
2023-09-05 19:06:00:	-19.00	-19.42	-20.00	-28.52
2023-09-05 19:06:20:	-19.01	-19.38	-20.00	-28.28
2023-09-05 19:06:41:	-18.85	-19.31	-20.00	-27.63
2023-09-05 19:07:02:	-18.77	-19.24	-20.00	-30.81
2023-09-05 19:07:22:	-18.82	-19.21	-20.00	-30.67
2023-09-05 19:07:43:	-18.79	-19.21	-20.00	-27.94
2023-09-05 19:08:04:	-18.80	-19.25	-20.00	-27.08
2023-09-05 19:08:24:	-18.80	-19.31	-20.00	-27.33
2023-09-05 19:08:44:	-18.88	-19.35	-20.00	-28.95
2023-09-05 19:09:05:	-18.88	-19.39	-20.00	-29.28
2023-09-05 19:09:25:	-18.94	-19.43	-20.00	-28.21
2023-09-05 19:09:46:	-18.94	-19.48	-20.00	-27.74
2023-09-05 19:10:07:	-18.96	-19.56	-20.00	-27.34
2023-09-05 19:10:27:	-19.05	-19.60	-20.00	-27.92
2023-09-05 19:10:48:	-19.13	-19.64	-20.00	-28.42
2023-09-05 19:11:08:	-19.18	-19.69	-20.00	-28.73
2023-09-05 19:11:29:	-19.20	-19.74	-20.00	-28.53
2023-09-05 19:11:50:	-19.18	-19.79	-20.00	-27.96
2023-09-05 19:12:11:	-19.33	-19.84	-20.00	-27.73
2023-09-05 19:12:31:	-19.31	-19.89	-20.00	-28.34
2023-09-05 19:12:52:	-19.38	-19.94	-20.00	-28.76
2023-09-05 19:13:13:	-19.43	-19.97	-20.00	-28.21
2023-09-05 19:13:33:	-19.47	-20.01	-20.00	-27.99
2023-09-05 19:13:54:	-19.55	-20.04	-20.00	-30.74
2023-09-05 19:14:15:	-19.49	-20.03	-20.00	-29.39
2023-09-05 19:14:36:	-19.48	-20.01	-20.00	-26.68
2023-09-05 19:14:56:	-19.48	-19.98	-20.00	-27.62
2023-09-05 19:15:17:	-19.41	-19.89	-20.00	-29.01
2023-09-05 19:15:38:	-19.35	-19.82	-20.00	-29.76
2023-09-05 19:15:58:	-19.31	-19.68	-20.00	-29.43
2023-09-05 19:16:19:	-19.10	-19.57	-20.00	-26.39
2023-09-05 19:16:40:	-19.04	-19.46	-20.00	-26.99
2023-09-05 19:17:00:	-19.01	-19.35	-20.00	-28.79
2023-09-05 19:17:21:	-18.88	-19.25	-20.00	-29.60
2023-09-05 19:17:42:	-18.71	-19.10	-20.00	-27.74
2023-09-05 19:18:03:	-18.62	-19.02	-20.00	-26.57
2023-09-05 19:18:23:	-18.60	-18.98	-20.00	-26.57
2023-09-05 19:18:44:	-18.46	-18.96	-20.00	-26.88
2023-09-05 19:19:04:	-18.49	-18.94	-20.00	-27.34
2023-09-05 19:19:25:	-18.52	-18.94	-20.00	-27.94
2023-09-05 19:19:46:	-18.53	-18.97	-20.00	-28.48
2023-09-05 19:20:06:	-18.52	-19.00	-20.00	-28.55
2023-09-05 19:20:27:	-18.62	-19.10	-20.00	-28.30
2023-09-05 19:20:47:	-18.72	-19.18	-20.00	-28.06
2023-09-05 19:21:08:	-18.69	-19.29	-20.00	-28.04
2023-09-05 19:21:29:	-18.80	-19.38	-20.00	-28.26
2023-09-05 19:21:50:	-18.81	-19.46	-20.00	-28.15
2023-09-05 19:22:10:	-19.03	-19.57	-20.00	-27.96
2023-09-05 19:22:31:	-19.11	-19.66	-20.00	-28.03
2023-09-05 19:22:52:	-19.11	-19.76	-20.00	-28.15
2023-09-05 19:23:12:	-19.21	-19.81	-20.00	-27.99
2023-09-05 19:23:33:	-19.27	-19.87	-20.00	-27.52
2023-09-05 19:23:54:	-19.40	-19.91	-20.00	-29.02
2023-09-05 19:24:15:	-19.34	-19.93	-20.00	-29.38
2023-09-05 19:24:35:	-19.32	-19.90	-20.00	-26.86
2023-09-05 19:24:56:	-19.32	-19.88	-20.00	-27.91
2023-09-05 19:25:17:	-19.34	-19.80	-20.00	-26.84
2023-09-05 19:25:37:	-19.23	-19.73	-20.00	-27.02
2023-09-05 19:25:58:	-19.15	-19.61	-20.00	-28.66
2023-09-05 19:26:19:	-19.07	-19.48	-20.00	-29.31
2023-09-05 19:26:40:	-19.08	-19.37	-20.00	-29.30
2023-09-05 19:27:00:	-18.82	-19.30	-20.00	-28.44
2023-09-05 19:27:21:	-18.84	-19.21	-20.00	-27.80
2023-09-05 19:27:42:	-18.74	-19.14	-20.00	-26.67
2023-09-05 19:28:02:	-18.69	-19.08	-20.00	-31.09
2023-09-05 19:28:23:	-18.57	-18.98	-20.00	-29.61
2023-09-05 19:28:44:	-18.49	-18.95	-20.00	-28.26
2023-09-05 19:29:04:	-18.54	-18.97	-20.00	-26.95
2023-09-05 19:29:25:	-18.51	-19.03	-20.00	-27.48
2023-09-05 19:29:46:	-18.62	-19.07	-20.00	-28.51
2023-09-05 19:30:07:	-18.61	-19.11	-20.00	-28.58
2023-09-05 19:30:27:	-18.66	-19.18	-20.00	-27.96
2023-09-05 19:30:48:	-18.70	-19.24	-20.00	-27.65
2023-09-05 19:31:08:	-18.80	-19.32	-20.00	-27.67
2023-09-05 19:31:29:	-18.86	-19.39	-20.00	-28.04
2023-09-05 19:31:50:	-18.91	-19.46	-20.00	-28.39
2023-09-05 19:32:11:	-18.95	-19.53	-20.00	-28.42
2023-09-05 19:32:32:	-19.06	-19.61	-20.00	-28.23
2023-09-05 19:32:54:	-19.13	-19.69	-20.00	-28.42
2023-09-05 19:33:15:	-19.10	-19.76	-20.00	-28.58
2023-09-05 19:33:36:	-19.23	-19.80	-20.00	-28.21
2023-09-05 19:33:57:	-19.31	-19.86	-20.00	-29.20
2023-09-05 19:34:19:	-19.32	-19.88	-20.00	-28.92
2023-09-05 19:34:40:	-19.36	-19.89	-20.00	-28.38
2023-09-05 19:35:01:	-19.29	-19.86	-20.00	-26.77
2023-09-05 19:35:22:	-19.29	-19.79	-20.00	-26.95
2023-09-05 19:35:43:	-19.26	-19.69	-20.00	-28.48
2023-09-05 19:36:04:	-19.17	-19.55	-20.00	-28.29
2023-09-05 19:36:25:	-19.09	-19.42	-20.00	-27.51
2023-09-05 19:36:47:	-18.93	-19.30	-20.00	-26.63
2023-09-05 19:37:08:	-18.92	-19.24	-20.00	-29.20
2023-09-05 19:37:29:	-18.84	-19.20	-20.00	-29.99
2023-09-05 19:37:50:	-18.81	-19.18	-20.00	-27.69
2023-09-05 19:38:11:	-18.77	-19.20	-20.00	-26.72
2023-09-05 19:38:32:	-18.73	-19.24	-20.00	-27.05
2023-09-05 19:38:53:	-18.82	-19.26	-20.00	-27.74
2023-09-05 19:39:14:	-18.77	-19.27	-20.00	-29.08
2023-09-05 19:39:35:	-18.82	-19.30	-20.00	-28.60
2023-09-05 19:39:56:	-18.81	-19.36	-20.00	-28.09
2023-09-05 19:40:17:	-18.87	-19.44	-20.00	-27.40
2023-09-05 19:40:39:	-18.96	-19.52	-20.00	-27.67
2023-09-05 19:41:00:	-19.01	-19.56	-20.00	-28.29
2023-09-05 19:41:21:	-19.09	-19.59	-20.00	-28.56
2023-09-05 19:41:42:	-19.19	-19.67	-20.00	-28.52
2023-09-05 19:42:03:	-19.26	-19.72	-20.00	-28.12
2023-09-05 19:42:25:	-19.32	-19.80	-20.00	-28.35
2023-09-05 19:42:46:	-19.35	-19.86	-20.00	-28.49
2023-09-05 19:43:07:	-19.40	-19.92	-20.00	-28.33
2023-09-05 19:43:30:	-19.49	-19.99	-20.00	-28.63
2023-09-05 19:43:51:	-19.49	-20.00	-20.00	-29.77
2023-09-05 19:44:12:	-19.54	-19.99	-20.00	-28.06
2023-09-05 19:44:32:	-19.52	-19.98	-20.00	-27.25
2023-09-05 19:44:53:	-19.47	-19.93	-20.00	-26.84
2023-09-05 19:45:14:	-19.40	-19.83	-20.00	-28.25
2023-09-05 19:45:34:	-19.31	-19.72	-20.00	-28.54
2023-09-05 19:45:55:	-19.17	-19.60	-20.00	-28.33
2023-09-05 19:46:15:	-19.15	-19.48	-20.00	-28.12
2023-09-05 19:46:36:	-19.02	-19.39	-20.00	-27.94
2023-09-05 19:46:56:	-18.97	-19.32	-20.00	-27.27
2023-09-05 19:47:16:	-18.83	-19.26	-20.00	-30.70
2023-09-05 19:47:37:	-18.79	-19.22	-20.00	-30.29
2023-09-05 19:47:58:	-18.77	-19.18	-20.00	-27.65
2023-09-05 19:48:18:	-18.83	-19.22	-20.00	-26.93
2023-09-05 19:48:39:	-18.83	-19.27	-20.00	-27.23
2023-09-05 19:49:00:	-18.89	-19.30	-20.00	-28.44
2023-09-05 19:49:20:	-18.82	-19.32	-20.00	-28.71
2023-09-05 19:49:41:	-18.87	-19.37	-20.00	-28.24
2023-09-05 19:50:01:	-18.93	-19.43	-20.00	-27.95
2023-09-05 19:50:22:	-18.92	-19.50	-20.00	-27.51
2023-09-05 19:50:42:	-18.97	-19.55	-20.00	-27.76
2023-09-05 19:51:03:	-19.07	-19.60	-20.00	-28.29
2023-09-05 19:51:24:	-19.13	-19.66	-20.00	-28.65
2023-09-05 19:51:44:	-19.16	-19.74	-20.00	-28.58
2023-09-05 19:52:05:	-19.24	-19.78	-20.00	-28.63
2023-09-05 19:52:25:	-19.30	-19.82	-20.00	-28.34
2023-09-05 19:52:46:	-19.38	-19.88	-20.00	-28.47
2023-09-05 19:53:07:	-19.40	-19.91	-20.00	-29.19
2023-09-05 19:53:28:	-19.39	-19.94	-20.00	-29.04
2023-09-05 19:53:48:	-19.40	-19.95	-20.00	-27.80
2023-09-05 19:54:09:	-19.43	-19.93	-20.00	-28.80
2023-09-05 19:54:29:	-19.44	-19.87	-20.00	-26.93
2023-09-05 19:54:50:	-19.38	-19.80	-20.00	-27.17
2023-09-05 19:55:11:	-19.16	-19.69	-20.00	-27.65
2023-09-05 19:55:31:	-19.14	-19.55	-20.00	-26.89
2023-09-05 19:55:52:	-19.05	-19.44	-20.00	-27.91
2023-09-05 19:56:13:	-19.00	-19.36	-20.00	-31.52
2023-09-05 19:56:33:	-18.93	-19.30	-20.00	-29.79
2023-09-05 19:56:54:	-18.85	-19.30	-20.00	-27.76
2023-09-05 19:57:14:	-18.95	-19.31	-20.00	-27.56
2023-09-05 19:57:35:	-18.94	-19.35	-20.00	-28.09
2023-09-05 19:57:55:	-18.90	-19.40	-20.00	-29.49
2023-09-05 19:58:16:	-18.96	-19.43	-20.00	-29.04
2023-09-05 19:58:36:	-19.04	-19.51	-20.00	-28.32
2023-09-05 19:58:57:	-19.00	-19.59	-20.00	-28.27
2023-09-05 19:59:17:	-19.11	-19.68	-20.00	-28.29
2023-09-05 19:59:38:	-19.19	-19.74	-20.00	-28.59
2023-09-05 19:59:59:	-19.30	-19.82	-20.00	-28.84
2023-09-05 20:00:19:	-19.39	-19.90	-20.00	-28.85
2023-09-05 20:00:40:	-19.44	-19.96	-20.00	-28.62
2023-09-05 20:01:01:	-19.50	-20.03	-20.00	-28.19
2023-09-05 20:01:21:	-19.57	-20.09	-20.00	-28.49
2023-09-05 20:01:42:	-19.55	-20.14	-20.00	-28.93
2023-09-05 20:02:02:	-19.66	-20.18	-20.00	-28.35
2023-09-05 20:02:23:	-19.73	-20.19	-20.00	-28.59
2023-09-05 20:02:44:	-19.72	-20.19	-20.00	-30.33
2023-09-05 20:03:04:	-19.68	-20.17	-20.00	-28.31
2023-09-05 20:03:25:	-19.70	-20.14	-20.00	-27.80
2023-09-05 20:03:45:	-19.60	-20.08	-20.00	-26.88
2023-09-05 20:04:06:	-19.54	-19.99	-20.00	-28.09
2023-09-05 20:04:27:	-19.41	-19.85	-20.00	-28.27
2023-09-05 20:04:48:	-19.35	-19.72	-20.00	-27.69
2023-09-05 20:05:08:	-19.27	-19.60	-20.00	-27.47
2023-09-05 20:05:29:	-19.11	-19.49	-20.00	-31.34
2023-09-05 20:05:49:	-19.08	-19.45	-20.00	-30.41
2023-09-05 20:06:10:	-19.03	-19.43	-20.00	-28.00
2023-09-05 20:06:31:	-19.03	-19.46	-20.00	-27.60
2023-09-05 20:06:51:	-19.13	-19.52	-20.00	-27.91
2023-09-05 20:07:12:	-19.11	-19.54	-20.00	-29.36
2023-09-05 20:07:33:	-19.14	-19.59	-20.00	-28.79
2023-09-05 20:07:53:	-19.16	-19.65	-20.00	-28.26
2023-09-05 20:08:14:	-19.17	-19.73	-20.00	-28.32
2023-09-05 20:08:34:	-19.25	-19.82	-20.00	-28.59
2023-09-05 20:08:55:	-19.31	-19.90	-20.00	-28.83
2023-09-05 20:09:15:	-19.36	-19.96	-20.00	-28.83
2023-09-05 20:09:36:	-19.42	-20.04	-20.00	-28.68
2023-09-05 20:09:57:	-19.48	-20.10	-20.00	-28.57
2023-09-05 20:10:17:	-19.56	-20.18	-20.00	-28.47
2023-09-05 20:10:38:	-19.69	-20.23	-20.00	-28.73
2023-09-05 20:10:59:	-19.74	-20.26	-20.00	-28.29
2023-09-05 20:11:20:	-19.75	-20.29	-20.00	-28.19
2023-09-05 20:11:40:	-19.87	-20.28	-20.00	-29.99
2023-09-05 20:12:01:	-19.81	-20.29	-20.00	-29.01
2023-09-05 20:12:21:	-19.75	-20.26	-20.00	-27.49
2023-09-05 20:12:42:	-19.69	-20.21	-20.00	-28.91
2023-09-05 20:13:02:	-19.69	-20.14	-20.00	-29.13
2023-09-05 20:13:23:	-19.60	-20.04	-20.00	-27.90
2023-09-05 20:13:43:	-19.51	-19.92	-20.00	-27.66
2023-09-05 20:14:04:	-19.40	-19.77	-20.00	-26.83
2023-09-05 20:14:24:	-19.33	-19.62	-20.00	-28.65
2023-09-05 20:14:45:	-19.14	-19.46	-20.00	-30.52
2023-09-05 20:15:06:	-19.03	-19.35	-20.00	-29.15
2023-09-05 20:15:26:	-18.96	-19.29	-20.00	-28.12
2023-09-05 20:15:47:	-18.92	-19.31	-20.00	-28.69
2023-09-05 20:16:07:	-18.91	-19.34	-20.00	-29.02
2023-09-05 20:16:28:	-18.96	-19.39	-20.00	-29.21
2023-09-05 20:16:49:	-19.05	-19.42	-20.00	-29.20
2023-09-05 20:17:09:	-19.02	-19.48	-20.00	-28.99
2023-09-05 20:17:30:	-19.12	-19.55	-20.00	-28.88
2023-09-05 20:17:50:	-19.14	-19.61	-20.00	-28.44
2023-09-05 20:18:11:	-19.16	-19.68	-20.00	-28.21
2023-09-05 20:18:31:	-19.27	-19.75	-20.00	-28.14
2023-09-05 20:18:52:	-19.25	-19.83	-20.00	-28.55
2023-09-05 20:19:12:	-19.41	-19.94	-20.00	-29.04
2023-09-05 20:19:33:	-19.47	-20.05	-20.00	-29.04
2023-09-05 20:19:54:	-19.60	-20.17	-20.00	-28.83
2023-09-05 20:20:14:	-19.67	-20.30	-20.00	-28.32
2023-09-05 20:20:35:	-19.81	-20.41	-20.00	-27.70
2023-09-05 20:20:55:	-19.94	-20.53	-20.00	-27.77
2023-09-05 20:21:16:	-20.06	-20.60	-20.00	-28.67
2023-09-05 20:21:37:	-20.05	-20.66	-20.00	-28.47
2023-09-05 20:21:57:	-20.06	-20.70	-20.00	-27.37
2023-09-05 20:22:18:	-20.17	-20.71	-20.00	-27.41
2023-09-05 20:22:38:	-20.12	-20.69	-20.00	-27.40
2023-09-05 20:22:59:	-20.06	-20.62	-20.00	-28.79
2023-09-05 20:23:20:	-20.07	-20.52	-20.00	-27.61
2023-09-05 20:23:40:	-19.96	-20.40	-20.00	-25.32
2023-09-05 20:24:03:	-19.76	-20.27	-20.00	-28.05
2023-09-05 20:24:23:	-19.70	-20.10	-20.00	-28.03
2023-09-05 20:24:44:	-19.62	-19.92	-20.00	-30.11
2023-09-05 20:25:04:	-19.39	-19.76	-20.00	-28.80
2023-09-05 20:25:25:	-19.32	-19.63	-20.00	-26.49
2023-09-05 20:25:45:	-19.24	-19.51	-20.00	-27.24
2023-09-05 20:26:06:	-19.04	-19.40	-20.00	-26.81
2023-09-05 20:26:27:	-18.89	-19.24	-20.00	-29.08
2023-09-05 20:26:47:	-18.74	-19.07	-20.00	-29.32
