#  Scan CV
#  Measurement Settings:
#  Power supply voltage limit:      2.10E+01 V
#  Power supply current limit:      5.00E-04 A
#  LCR measurement voltage:         5.01E-01 V
#  LCR measurement frequency:          5E+04 Hz
#  Voltage Delay:                      20.00 s
#  Channel Delay:                       0.20 s
#  Probecard temperature:               22.7 C
#  Switchcard temperature:              23.6 C
#  Switchcard measurement setting:  CV
#  Switchcard display setting:      OFF
# 
# 
#  Nominal Voltage [V]	 Measured Voltage [V]	Channel [-]	R [kOhm]	R_Err [kOhm]	X [kOhm]	X_Err [kOhm]	C [pF]	Total Current [A]
# 
7.50000E+01	7.49564E+01	1.02000E+02	5.32964E+03	4.05927E+00	-1.87208E+04	4.82883E+00	1.70030E+02	5.40477E-08
7.50000E+01	7.49565E+01	1.03000E+02	5.17859E+03	2.38278E+00	-1.88769E+04	2.50040E+00	1.68624E+02	4.67888E-08
7.50000E+01	7.49564E+01	1.04000E+02	5.30129E+03	1.67437E+00	-1.85847E+04	1.67165E+00	1.71276E+02	5.09625E-08
7.50000E+01	7.49566E+01	1.05000E+02	5.23732E+03	4.33760E+00	-1.82254E+04	1.68357E+00	1.74652E+02	4.68378E-08
7.50000E+01	7.49565E+01	1.06000E+02	5.14359E+03	2.84701E+00	-1.81835E+04	2.95797E+00	1.75054E+02	4.49080E-08
7.50000E+01	7.49565E+01	1.07000E+02	3.49662E+03	4.52174E+00	-2.36150E+04	6.58653E+00	1.34791E+02	4.47706E-08
7.50000E+01	7.49565E+01	1.08000E+02	3.67761E+03	3.07861E+00	-2.34333E+04	6.63162E+00	1.35836E+02	5.07138E-08
7.50000E+01	7.49564E+01	1.09000E+02	5.24902E+03	3.75165E+00	-1.80880E+04	1.37928E+00	1.75979E+02	5.00301E-08
7.50000E+01	7.49566E+01	1.10000E+02	5.30263E+03	1.12764E+00	-1.81752E+04	3.62237E+00	1.75134E+02	4.35262E-08
7.50000E+01	7.49567E+01	1.11000E+02	5.26473E+03	3.20098E+00	-1.84451E+04	2.61733E+00	1.72571E+02	4.45315E-08
7.50000E+01	7.49565E+01	1.12000E+02	5.26362E+03	3.81698E+00	-1.87196E+04	1.06846E+00	1.70041E+02	4.44727E-08
7.50000E+01	7.49565E+01	1.13000E+02	5.10321E+03	1.90534E+00	-1.93511E+04	2.39783E+00	1.64492E+02	5.27514E-08
7.50000E+01	7.49567E+01	1.14000E+02	5.34152E+03	2.77913E+00	-1.87601E+04	1.40940E+00	1.69674E+02	5.03722E-08
7.50000E+01	7.49563E+01	1.15000E+02	5.27653E+03	3.27139E+00	-1.84869E+04	2.38613E+00	1.72182E+02	4.30770E-08
7.50000E+01	7.49563E+01	1.16000E+02	5.22903E+03	3.03339E+00	-1.83527E+04	2.27121E+00	1.73441E+02	4.16096E-08
7.50000E+01	7.49565E+01	1.17000E+02	5.19191E+03	3.14278E+00	-1.84682E+04	4.38880E+00	1.72356E+02	4.31790E-08
7.50000E+01	7.49570E+01	1.18000E+02	3.61090E+03	4.61929E+00	-2.31119E+04	3.76478E+00	1.37725E+02	5.15765E-08
7.50000E+01	7.49564E+01	1.19000E+02	4.17466E+03	3.66908E+00	-2.17543E+04	4.13734E+00	1.46321E+02	5.05419E-08
7.50000E+01	7.49565E+01	1.20000E+02	5.35801E+03	3.42955E+00	-1.79599E+04	1.57480E+00	1.77234E+02	4.30566E-08
7.50000E+01	7.49566E+01	1.21000E+02	5.40878E+03	3.18300E+00	-1.83815E+04	2.50647E+00	1.73168E+02	4.58486E-08
7.50000E+01	7.49565E+01	1.22000E+02	5.41691E+03	2.85360E+00	-1.81160E+04	2.82673E+00	1.75706E+02	4.56155E-08
7.50000E+01	7.49564E+01	1.23000E+02	5.23433E+03	2.23920E+00	-1.86539E+04	4.64474E+00	1.70640E+02	4.98367E-08
7.50000E+01	7.49561E+01	1.24000E+02	5.40211E+03	9.68037E-01	-1.83617E+04	2.99306E+00	1.73355E+02	4.96862E-08
7.50000E+01	7.49568E+01	1.25000E+02	5.31914E+03	3.12285E+00	-1.86043E+04	2.64318E+00	1.71094E+02	4.46990E-08
7.50000E+01	7.49565E+01	1.26000E+02	4.04513E+03	3.37643E+00	-2.19816E+04	7.14630E+00	1.44808E+02	4.12816E-08
7.50000E+01	7.49563E+01	1.27000E+02	4.28535E+03	4.64781E+00	-2.17605E+04	5.22356E+00	1.46279E+02	4.35828E-08
7.50000E+01	7.49563E+01	1.28000E+02	5.26983E+03	4.91901E+00	-1.86477E+04	3.52216E+00	1.70697E+02	5.07291E-08
7.50000E+01	7.49560E+01	1.29000E+02	5.31128E+03	5.00231E+00	-1.86764E+04	3.00559E+00	1.70434E+02	4.45161E-08
7.50000E+01	7.49560E+01	1.30000E+02	5.45247E+03	3.38917E+00	-1.84647E+04	5.37044E+00	1.72389E+02	4.40755E-08
7.50000E+01	7.49563E+01	1.31000E+02	4.22943E+03	1.11688E+00	-2.18621E+04	3.44790E+00	1.45599E+02	4.81191E-08
7.50000E+01	7.49563E+01	1.32000E+02	3.77067E+03	7.47901E+00	-2.36154E+04	2.10580E+00	1.34789E+02	5.09179E-08
7.50000E+01	7.49565E+01	1.33000E+02	3.84446E+03	6.36866E+00	-2.38396E+04	4.57926E+00	1.33521E+02	4.46858E-08
7.50000E+01	7.49561E+01	1.34000E+02	2.87242E+03	8.86834E+00	-2.79624E+04	6.11084E+00	1.13835E+02	4.50668E-08
7.50000E+01	7.49563E+01	1.35000E+02	3.26155E+03	8.10825E+00	-2.60693E+04	8.87004E+00	1.22101E+02	5.04151E-08
7.50000E+01	7.49565E+01	1.36000E+02	2.31398E+03	2.95488E+00	-3.08847E+04	6.72738E+00	1.03064E+02	4.75234E-08
7.50000E+01	7.49565E+01	1.37000E+02	2.32157E+03	3.66923E+00	-3.08202E+04	8.48472E+00	1.03279E+02	5.02360E-08
7.50000E+01	7.49566E+01	1.38000E+02	2.28142E+03	7.97269E+00	-3.13546E+04	1.01606E+01	1.01519E+02	4.65331E-08
7.50000E+01	7.49565E+01	1.39000E+02	2.50996E+03	6.05067E+00	-2.88882E+04	6.86702E+00	1.10187E+02	4.34824E-08
7.50000E+01	7.49565E+01	1.40000E+02	2.91667E+03	6.89890E+00	-2.64326E+04	6.01997E+00	1.20423E+02	4.74404E-08
7.50000E+01	7.49566E+01	1.41000E+02	3.88048E+03	3.58444E+00	-2.27186E+04	4.08069E+00	1.40110E+02	5.13472E-08
7.50000E+01	7.49564E+01	1.42000E+02	5.73290E+03	1.85634E+00	-1.79541E+04	2.92752E+00	1.77291E+02	5.01619E-08
7.50000E+01	7.49560E+01	1.43000E+02	8.29407E+03	2.17468E+00	-1.35329E+04	2.99707E+00	2.35213E+02	4.63665E-08
7.50000E+01	7.49562E+01	1.44000E+02	8.86881E+03	1.34501E+00	-1.20433E+04	1.96916E+00	2.64305E+02	4.30214E-08
1.00000E+02	9.99741E+01	1.00000E+00	3.01605E+03	7.84028E+00	-2.73062E+04	7.93080E+00	1.16571E+02	9.48335E-08
1.00000E+02	9.99738E+01	2.00000E+00	3.13856E+03	7.42613E+00	-2.69935E+04	3.85507E+00	1.17921E+02	7.15875E-08
1.00000E+02	9.99738E+01	3.00000E+00	3.42182E+03	6.95122E+00	-2.48994E+04	3.58441E+00	1.27838E+02	7.92708E-08
1.00000E+02	9.99739E+01	4.00000E+00	4.71591E+03	2.97420E+00	-2.02799E+04	3.92510E+00	1.56958E+02	7.72010E-08
1.00000E+02	9.99736E+01	5.00000E+00	4.56518E+03	2.86290E+00	-2.12253E+04	4.60287E+00	1.49967E+02	7.45419E-08
1.00000E+02	9.99738E+01	6.00000E+00	4.57812E+03	3.35751E+00	-2.11942E+04	4.95960E+00	1.50187E+02	7.55205E-08
1.00000E+02	9.99739E+01	7.00000E+00	3.37739E+03	5.90526E+00	-2.53049E+04	4.23556E+00	1.25790E+02	7.09628E-08
1.00000E+02	9.99741E+01	8.00000E+00	3.40133E+03	6.22491E+00	-2.46942E+04	8.18472E+00	1.28901E+02	6.90211E-08
1.00000E+02	9.99741E+01	9.00000E+00	4.52413E+03	3.84282E+00	-2.05764E+04	4.23292E+00	1.54697E+02	6.73375E-08
1.00000E+02	9.99734E+01	1.00000E+01	4.69460E+03	4.00231E+00	-2.05234E+04	3.31482E+00	1.55096E+02	6.66203E-08
1.00000E+02	9.99734E+01	1.10000E+01	4.90362E+03	1.80728E+00	-2.03222E+04	5.44118E+00	1.56632E+02	6.31714E-08
1.00000E+02	9.99735E+01	1.20000E+01	4.71979E+03	2.82903E+00	-2.03042E+04	4.50573E+00	1.56771E+02	5.69949E-08
1.00000E+02	9.99737E+01	1.30000E+01	4.63829E+03	4.03433E+00	-2.05383E+04	2.91094E+00	1.54984E+02	5.99321E-08
1.00000E+02	9.99737E+01	1.40000E+01	4.55594E+03	4.01261E+00	-2.05187E+04	4.22677E+00	1.55131E+02	5.65168E-08
1.00000E+02	9.99735E+01	1.50000E+01	3.43431E+03	3.47766E+00	-2.47495E+04	5.43779E+00	1.28613E+02	5.56613E-08
1.00000E+02	9.99740E+01	1.60000E+01	3.28680E+03	5.17264E+00	-2.49938E+04	3.71828E+00	1.27355E+02	5.65546E-08
1.00000E+02	9.99740E+01	1.70000E+01	4.58560E+03	3.28990E+00	-2.01186E+04	2.85054E+00	1.58217E+02	5.83642E-08
1.00000E+02	9.99740E+01	1.80000E+01	4.44804E+03	3.18701E+00	-2.08830E+04	3.80757E+00	1.52425E+02	5.71761E-08
1.00000E+02	9.99738E+01	1.90000E+01	4.62388E+03	2.35409E+00	-2.05052E+04	2.31430E+00	1.55234E+02	5.78152E-08
1.00000E+02	9.99733E+01	2.00000E+01	4.82710E+03	3.37515E+00	-2.00922E+04	3.24777E+00	1.58425E+02	5.65902E-08
1.00000E+02	9.99734E+01	2.10000E+01	5.05082E+03	8.53237E+00	-2.13552E+04	3.87319E+00	1.49055E+02	5.59912E-08
1.00000E+02	9.99737E+01	2.20000E+01	4.74638E+03	2.92811E+00	-2.03894E+04	5.89793E+00	1.56116E+02	6.51469E-08
1.00000E+02	9.99737E+01	2.30000E+01	4.72108E+03	4.14813E+00	-2.02469E+04	4.84768E+00	1.57214E+02	5.47353E-08
1.00000E+02	9.99734E+01	2.40000E+01	4.61971E+03	4.83302E+00	-2.02063E+04	3.07415E+00	1.57530E+02	5.39953E-08
1.00000E+02	9.99736E+01	2.50000E+01	4.61570E+03	1.62123E+00	-2.00531E+04	5.47116E+00	1.58734E+02	6.29851E-08
1.00000E+02	9.99737E+01	2.60000E+01	3.06431E+03	4.23735E+00	-2.60205E+04	7.86638E+00	1.22330E+02	5.91967E-08
1.00000E+02	9.99737E+01	2.70000E+01	3.28686E+03	6.02203E+00	-2.50887E+04	5.23397E+00	1.26874E+02	5.96529E-08
1.00000E+02	9.99735E+01	2.80000E+01	4.60855E+03	3.47900E+00	-2.03120E+04	2.71912E+00	1.56710E+02	6.01787E-08
1.00000E+02	9.99728E+01	2.90000E+01	4.53787E+03	4.42642E+00	-2.03567E+04	2.97429E+00	1.56366E+02	5.90582E-08
1.00000E+02	9.99730E+01	3.00000E+01	4.62577E+03	3.46986E+00	-2.02561E+04	1.58164E+00	1.57143E+02	5.94198E-08
1.00000E+02	9.99733E+01	3.10000E+01	4.62067E+03	4.50927E+00	-2.08409E+04	2.58967E+00	1.52733E+02	5.63368E-08
1.00000E+02	9.99738E+01	3.20000E+01	4.88198E+03	4.77091E+00	-1.99461E+04	7.44580E-01	1.59585E+02	5.42342E-08
1.00000E+02	9.99735E+01	3.30000E+01	4.80033E+03	4.55895E+00	-2.03025E+04	2.86315E+00	1.56783E+02	5.40036E-08
1.00000E+02	9.99736E+01	3.40000E+01	4.78746E+03	4.19733E+00	-2.01586E+04	3.83333E+00	1.57902E+02	5.29755E-08
1.00000E+02	9.99736E+01	3.50000E+01	4.68157E+03	2.91147E+00	-2.02536E+04	3.10677E+00	1.57162E+02	5.31744E-08
1.00000E+02	9.99736E+01	3.60000E+01	4.51540E+03	3.54354E+00	-2.05127E+04	3.12372E+00	1.55177E+02	5.42798E-08
1.00000E+02	9.99733E+01	3.70000E+01	4.72073E+03	2.62319E+00	-1.97213E+04	3.14286E+00	1.61404E+02	5.49554E-08
1.00000E+02	9.99734E+01	3.80000E+01	3.19728E+03	9.83144E+00	-2.56576E+04	5.68239E+00	1.24061E+02	6.19238E-08
1.00000E+02	9.99732E+01	3.90000E+01	4.59272E+03	2.19032E+00	-1.99919E+04	2.97698E+00	1.59220E+02	5.90318E-08
1.00000E+02	9.99730E+01	4.00000E+01	4.75130E+03	4.50732E+00	-1.97967E+04	2.82489E+00	1.60789E+02	5.98408E-08
1.00000E+02	9.99734E+01	4.10000E+01	4.61880E+03	1.93635E+00	-2.05223E+04	4.34815E+00	1.55105E+02	6.13483E-08
1.00000E+02	9.99732E+01	4.20000E+01	4.71555E+03	2.30533E+00	-2.01738E+04	2.35066E+00	1.57784E+02	6.15480E-08
1.00000E+02	9.99736E+01	4.30000E+01	4.87874E+03	4.83652E+00	-1.99133E+04	2.18724E+00	1.59848E+02	6.10036E-08
1.00000E+02	9.99734E+01	4.40000E+01	4.57217E+03	4.31877E+00	-2.14377E+04	3.89256E+00	1.48481E+02	5.85407E-08
1.00000E+02	9.99732E+01	4.50000E+01	4.75435E+03	2.20506E+00	-2.07657E+04	4.89432E+00	1.53286E+02	5.87546E-08
1.00000E+02	9.99738E+01	4.60000E+01	4.85738E+03	1.98839E+00	-2.00624E+04	3.78978E+00	1.58660E+02	5.61254E-08
1.00000E+02	9.99735E+01	4.70000E+01	4.73730E+03	2.40270E+00	-1.99554E+04	3.49663E+00	1.59511E+02	5.85218E-08
1.00000E+02	9.99735E+01	4.80000E+01	4.73424E+03	3.39195E+00	-1.97801E+04	3.99930E+00	1.60924E+02	5.63213E-08
1.00000E+02	9.99732E+01	4.90000E+01	4.73470E+03	4.09550E+00	-1.95210E+04	2.86845E+00	1.63060E+02	5.24877E-08
1.00000E+02	9.99729E+01	5.00000E+01	3.82951E+03	5.96841E+00	-2.33388E+04	3.88927E+00	1.36387E+02	5.23843E-08
1.00000E+02	9.99734E+01	5.10000E+01	4.86263E+03	3.92284E+00	-2.02988E+04	4.42963E+00	1.56812E+02	5.09108E-08
1.00000E+02	9.99731E+01	5.20000E+01	4.81833E+03	2.76662E+00	-1.94701E+04	5.12898E+00	1.63487E+02	4.77215E-08
1.00000E+02	9.99733E+01	5.30000E+01	4.78858E+03	1.61905E+00	-2.00279E+04	2.95093E+00	1.58933E+02	5.21126E-08
1.00000E+02	9.99731E+01	5.40000E+01	4.84985E+03	3.82542E+00	-2.03280E+04	3.92663E+00	1.56587E+02	5.53212E-08
1.00000E+02	9.99729E+01	5.50000E+01	4.97595E+03	3.24246E+00	-1.98878E+04	3.26374E+00	1.60053E+02	5.58145E-08
1.00000E+02	9.99728E+01	5.60000E+01	5.03068E+03	3.25257E+00	-1.97712E+04	2.89137E+00	1.60997E+02	5.84747E-08
1.00000E+02	9.99727E+01	5.70000E+01	4.67081E+03	2.53842E+00	-2.06120E+04	4.50307E+00	1.54430E+02	5.86276E-08
1.00000E+02	9.99734E+01	5.80000E+01	4.87004E+03	3.32486E+00	-1.97228E+04	2.96810E+00	1.61392E+02	6.12440E-08
1.00000E+02	9.99734E+01	5.90000E+01	4.80271E+03	1.97137E+00	-1.96634E+04	3.11808E+00	1.61879E+02	5.25173E-08
1.00000E+02	9.99730E+01	6.00000E+01	4.80741E+03	3.68973E+00	-1.94331E+04	2.39533E+00	1.63798E+02	4.82406E-08
1.00000E+02	9.99731E+01	6.10000E+01	3.73038E+03	4.08764E+00	-2.33463E+04	5.86003E+00	1.36343E+02	5.47744E-08
1.00000E+02	9.99729E+01	6.20000E+01	4.54017E+03	3.73732E+00	-2.00576E+04	3.06816E+00	1.58698E+02	5.28602E-08
1.00000E+02	9.99729E+01	6.30000E+01	4.78028E+03	3.82279E+00	-1.97712E+04	1.43471E+00	1.60997E+02	5.28785E-08
1.00000E+02	9.99733E+01	6.40000E+01	4.90948E+03	3.81274E+00	-1.98492E+04	1.49265E+00	1.60364E+02	5.31709E-08
1.00000E+02	9.99735E+01	6.50000E+01	4.87436E+03	4.95818E+00	-1.99018E+04	4.99320E+00	1.59940E+02	5.52280E-08
1.00000E+02	9.99737E+01	6.60000E+01	5.00128E+03	3.04498E+00	-1.96873E+04	2.39132E+00	1.61683E+02	5.35763E-08
1.00000E+02	9.99734E+01	6.70000E+01	5.07289E+03	2.61035E+00	-1.98454E+04	3.65108E+00	1.60395E+02	5.49703E-08
1.00000E+02	9.99733E+01	6.80000E+01	4.80723E+03	4.36566E+00	-2.04969E+04	3.03315E+00	1.55297E+02	5.76181E-08
1.00000E+02	9.99733E+01	6.90000E+01	4.90709E+03	1.31054E+00	-1.99145E+04	4.38771E+00	1.59838E+02	5.22132E-08
1.00000E+02	9.99734E+01	7.00000E+01	4.91496E+03	4.15149E+00	-1.95644E+04	3.62933E+00	1.62699E+02	5.39951E-08
1.00000E+02	9.99731E+01	7.10000E+01	4.79407E+03	3.31179E+00	-1.95649E+04	2.81752E+00	1.62695E+02	5.20726E-08
1.00000E+02	9.99731E+01	7.20000E+01	4.83612E+03	1.61854E+00	-1.96298E+04	4.45690E+00	1.62156E+02	5.24919E-08
1.00000E+02	9.99733E+01	7.30000E+01	3.78661E+03	4.02572E+00	-2.29801E+04	1.84651E+00	1.38516E+02	5.92727E-08
1.00000E+02	9.99735E+01	7.40000E+01	4.88927E+03	1.32593E+00	-1.94410E+04	3.00307E+00	1.63732E+02	5.51924E-08
1.00000E+02	9.99737E+01	7.50000E+01	4.86946E+03	3.06298E+00	-1.96598E+04	4.19743E+00	1.61909E+02	5.51744E-08
1.00000E+02	9.99735E+01	7.60000E+01	5.02542E+03	3.26046E+00	-1.95415E+04	1.99138E+00	1.62889E+02	5.02211E-08
1.00000E+02	9.99733E+01	7.70000E+01	5.00788E+03	3.54482E+00	-1.99846E+04	2.40632E+00	1.59277E+02	5.37505E-08
1.00000E+02	9.99734E+01	7.80000E+01	4.96801E+03	2.74842E+00	-2.00772E+04	2.89938E+00	1.58543E+02	5.92656E-08
1.00000E+02	9.99733E+01	7.90000E+01	5.02295E+03	2.32408E+00	-2.00629E+04	3.69031E+00	1.58656E+02	5.23599E-08
1.00000E+02	9.99735E+01	8.00000E+01	4.90287E+03	5.49711E+00	-2.00866E+04	2.44016E+00	1.58468E+02	5.84393E-08
1.00000E+02	9.99735E+01	8.10000E+01	4.99512E+03	3.98829E+00	-1.99078E+04	3.30151E+00	1.59892E+02	5.46593E-08
1.00000E+02	9.99735E+01	8.20000E+01	4.94247E+03	2.34097E+00	-1.94891E+04	2.87708E+00	1.63327E+02	5.15696E-08
1.00000E+02	9.99734E+01	8.30000E+01	4.86310E+03	3.47492E+00	-1.92781E+04	4.78640E+00	1.65115E+02	4.99030E-08
1.00000E+02	9.99733E+01	8.40000E+01	3.91017E+03	3.43980E+00	-2.26479E+04	3.00706E+00	1.40547E+02	5.34060E-08
1.00000E+02	9.99728E+01	8.50000E+01	4.93367E+03	3.64808E+00	-1.92345E+04	4.30377E+00	1.65489E+02	5.66410E-08
1.00000E+02	9.99729E+01	8.60000E+01	4.97323E+03	1.32645E+00	-1.92653E+04	3.48804E+00	1.65225E+02	5.24434E-08
1.00000E+02	9.99728E+01	8.70000E+01	5.02731E+03	2.66480E+00	-1.93289E+04	2.56234E+00	1.64681E+02	5.87422E-08
1.00000E+02	9.99728E+01	8.80000E+01	5.06651E+03	2.17783E+00	-1.97794E+04	3.02483E+00	1.60930E+02	5.31867E-08
1.00000E+02	9.99729E+01	8.90000E+01	5.07390E+03	2.85806E+00	-1.98234E+04	1.98293E+00	1.60573E+02	5.08435E-08
1.00000E+02	9.99728E+01	9.00000E+01	5.06895E+03	5.12714E+00	-1.95358E+04	2.24196E+00	1.62937E+02	5.27324E-08
1.00000E+02	9.99725E+01	9.10000E+01	5.17169E+03	3.32799E+00	-1.94538E+04	4.85114E+00	1.63623E+02	5.35727E-08
1.00000E+02	9.99729E+01	9.20000E+01	4.97573E+03	2.62676E+00	-1.98758E+04	5.53484E+00	1.60150E+02	5.84489E-08
1.00000E+02	9.99724E+01	9.30000E+01	3.69417E+03	7.64643E+00	-2.77031E+04	3.14871E+00	1.14901E+02	5.24816E-08
1.00000E+02	9.99721E+01	9.40000E+01	4.96255E+03	4.86672E+00	-1.95924E+04	2.03313E+00	1.62466E+02	5.78725E-08
1.00000E+02	9.99723E+01	9.50000E+01	4.93308E+03	4.07385E+00	-1.92759E+04	3.67717E+00	1.65133E+02	5.08728E-08
1.00000E+02	9.99728E+01	9.60000E+01	3.57103E+03	5.95766E+00	-2.44448E+04	6.00313E+00	1.30216E+02	4.90094E-08
1.00000E+02	9.99724E+01	9.70000E+01	4.97080E+03	1.82805E+00	-1.93037E+04	2.03961E-01	1.64896E+02	5.07996E-08
1.00000E+02	9.99731E+01	9.80000E+01	5.05805E+03	4.61695E+00	-1.93166E+04	3.12819E+00	1.64786E+02	5.67614E-08
1.00000E+02	9.99728E+01	9.90000E+01	5.53770E+03	4.82334E+00	-1.95044E+04	2.83055E+00	1.63199E+02	5.65327E-08
1.00000E+02	9.99726E+01	1.00000E+02	5.05458E+03	2.26110E+00	-1.96949E+04	3.35678E+00	1.61620E+02	5.60592E-08
1.00000E+02	9.99727E+01	1.01000E+02	5.10925E+03	4.28438E+00	-1.97409E+04	1.84889E+00	1.61244E+02	5.17968E-08
1.00000E+02	9.99728E+01	1.02000E+02	5.14579E+03	2.48641E+00	-1.97977E+04	4.95726E+00	1.60781E+02	5.54467E-08
1.00000E+02	9.99728E+01	1.03000E+02	4.98527E+03	2.99667E+00	-1.99726E+04	3.86233E+00	1.59373E+02	5.07178E-08
1.00000E+02	9.99729E+01	1.04000E+02	5.12042E+03	1.67765E+00	-1.96420E+04	1.26396E+00	1.62056E+02	5.03603E-08
1.00000E+02	9.99729E+01	1.05000E+02	5.06392E+03	3.64178E+00	-1.92449E+04	2.05951E+00	1.65399E+02	5.17769E-08
1.00000E+02	9.99731E+01	1.06000E+02	4.97425E+03	1.63672E+00	-1.91952E+04	2.35406E+00	1.65828E+02	5.43809E-08
1.00000E+02	9.99727E+01	1.07000E+02	3.47879E+03	7.04311E+00	-2.44916E+04	5.05197E+00	1.29967E+02	5.37968E-08
1.00000E+02	9.99731E+01	1.08000E+02	3.65479E+03	4.78832E+00	-2.43023E+04	2.33872E+00	1.30979E+02	5.48038E-08
1.00000E+02	9.99725E+01	1.09000E+02	5.08045E+03	4.10792E+00	-1.90860E+04	2.66653E+00	1.66777E+02	5.52922E-08
1.00000E+02	9.99730E+01	1.10000E+02	5.12684E+03	5.94695E+00	-1.91849E+04	2.62420E+00	1.65917E+02	5.52211E-08
1.00000E+02	9.99727E+01	1.11000E+02	5.08467E+03	4.22294E+00	-1.94875E+04	2.59122E+00	1.63341E+02	5.26622E-08
1.00000E+02	9.99726E+01	1.12000E+02	5.07709E+03	1.56008E+00	-1.97878E+04	2.80813E+00	1.60862E+02	5.23620E-08
1.00000E+02	9.99726E+01	1.13000E+02	4.95650E+03	1.25846E+00	-2.03809E+04	3.05444E+00	1.56181E+02	5.25520E-08
1.00000E+02	9.99725E+01	1.14000E+02	5.15219E+03	3.58177E+00	-1.98315E+04	2.54825E+00	1.60507E+02	5.22126E-08
1.00000E+02	9.99726E+01	1.15000E+02	5.09978E+03	2.21318E+00	-1.95362E+04	1.81835E+00	1.62934E+02	5.35540E-08
1.00000E+02	9.99723E+01	1.16000E+02	5.04703E+03	2.95276E+00	-1.93847E+04	2.70081E+00	1.64206E+02	5.70713E-08
1.00000E+02	9.99723E+01	1.17000E+02	5.01466E+03	3.58892E+00	-1.95012E+04	2.78783E+00	1.63226E+02	5.26140E-08
1.00000E+02	9.99725E+01	1.18000E+02	3.59524E+03	3.38534E+00	-2.39611E+04	5.60871E+00	1.32844E+02	5.33456E-08
1.00000E+02	9.99729E+01	1.19000E+02	4.11210E+03	4.60435E+00	-2.26730E+04	6.39575E+00	1.40392E+02	5.51319E-08
1.00000E+02	9.99724E+01	1.20000E+02	5.19177E+03	4.88565E+00	-1.89441E+04	2.12377E+00	1.68026E+02	5.70058E-08
1.00000E+02	9.99724E+01	1.21000E+02	5.23322E+03	4.01936E+00	-1.94073E+04	3.68966E+00	1.64015E+02	5.59214E-08
1.00000E+02	9.99724E+01	1.22000E+02	5.24497E+03	4.77968E+00	-1.91153E+04	2.79242E+00	1.66521E+02	5.58593E-08
1.00000E+02	9.99729E+01	1.23000E+02	5.05287E+03	1.16714E+00	-1.97157E+04	1.52132E+00	1.61450E+02	5.03708E-08
1.00000E+02	9.99725E+01	1.24000E+02	5.22725E+03	4.85814E+00	-1.93925E+04	3.67565E+00	1.64140E+02	5.08015E-08
1.00000E+02	9.99726E+01	1.25000E+02	5.14405E+03	4.06289E+00	-1.96583E+04	2.22531E+00	1.61921E+02	5.55734E-08
1.00000E+02	9.99727E+01	1.26000E+02	3.98372E+03	1.38966E+00	-2.29244E+04	2.39031E+00	1.38852E+02	5.45290E-08
1.00000E+02	9.99725E+01	1.27000E+02	4.21967E+03	4.89380E+00	-2.26848E+04	2.31689E+00	1.40319E+02	5.05093E-08
1.00000E+02	9.99725E+01	1.28000E+02	5.08897E+03	1.35252E+00	-1.97106E+04	2.26221E+00	1.61492E+02	5.25869E-08
1.00000E+02	9.99730E+01	1.29000E+02	5.13655E+03	2.81377E+00	-1.97363E+04	2.41214E+00	1.61281E+02	5.36250E-08
1.00000E+02	9.99728E+01	1.30000E+02	5.28121E+03	3.57472E+00	-1.94987E+04	6.06742E+00	1.63247E+02	5.22506E-08
1.00000E+02	9.99725E+01	1.31000E+02	4.16330E+03	4.09614E+00	-2.27884E+04	4.17449E+00	1.39680E+02	5.67693E-08
1.00000E+02	9.99725E+01	1.32000E+02	3.75326E+03	4.94144E+00	-2.44946E+04	8.33513E+00	1.29951E+02	5.60898E-08
1.00000E+02	9.99726E+01	1.33000E+02	3.82564E+03	4.94306E+00	-2.47315E+04	8.16495E+00	1.28706E+02	5.08247E-08
1.00000E+02	9.99723E+01	1.34000E+02	2.91335E+03	8.69200E+00	-2.87501E+04	1.11591E+01	1.10716E+02	5.71145E-08
1.00000E+02	9.99725E+01	1.35000E+02	3.30590E+03	5.52172E+00	-2.67946E+04	4.28700E+00	1.18796E+02	5.67776E-08
1.00000E+02	9.99725E+01	1.36000E+02	2.38285E+03	1.02673E+01	-3.14996E+04	1.15394E+01	1.01052E+02	5.21668E-08
1.00000E+02	9.99725E+01	1.37000E+02	2.40058E+03	5.35606E+00	-3.14287E+04	7.81245E+00	1.01280E+02	5.37545E-08
1.00000E+02	9.99724E+01	1.38000E+02	2.35305E+03	8.15977E+00	-3.19774E+04	4.24763E+00	9.95420E+01	5.06299E-08
1.00000E+02	9.99726E+01	1.39000E+02	2.58463E+03	7.66387E+00	-2.94669E+04	8.39881E+00	1.08023E+02	5.38420E-08
1.00000E+02	9.99728E+01	1.40000E+02	2.99348E+03	6.33629E+00	-2.69649E+04	4.71890E+00	1.18046E+02	5.62040E-08
1.00000E+02	9.99723E+01	1.41000E+02	3.96895E+03	2.02237E+00	-2.31856E+04	7.94365E+00	1.37288E+02	4.96162E-08
1.00000E+02	9.99723E+01	1.42000E+02	5.85621E+03	2.06913E+00	-1.83340E+04	2.66638E+00	1.73617E+02	5.32503E-08
1.00000E+02	9.99718E+01	1.43000E+02	8.46068E+03	2.01614E+00	-1.38251E+04	9.66644E-01	2.30240E+02	5.21935E-08
1.00000E+02	9.99723E+01	1.44000E+02	8.97233E+03	1.84331E+00	-1.23700E+04	1.21984E+00	2.57324E+02	5.41388E-08
