# Standard Values for Load Correction at 50 kHz
# Extracted from needle measurements of cell 62 at 50 kHz measurement and scaled with area
# To be used with HPK 6" 128ch sensors as load
# 
# Types:
#   - 0 Full
#   - 1 Guard Ring
#   - 2 Half Cell
#   - 3 Mouse Bite
#   - 4 Outer Calibration Cell
#   - 5 Inner Calibration Cell
#   - 20 Full Cell 20 micron gap
#   - 40 Full Cell 40 micron gap
#   - 60 Full Cell 60 micron gap
#   - 80 Full Cell 80 micron gap
# 
# Voltage [V] Cell Nr. [-] Type [-] Area [cm2] Resistance [Ohm] Reactance [Ohm] Capacitance [F]
# 
25.00	27	3	 0.37259	0.00E+00	-8.62885E+04	3.68890E-11
25.00	28	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	29	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	30	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	31	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	32	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	33	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	34	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	35	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	36	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	37	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	38	3	 0.37259	0.00E+00	-8.62885E+04	3.68890E-11
25.00	39	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	40	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	41	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	42	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	43	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	44	4	 0.93016	0.00E+00	-3.45637E+04	9.20936E-11
25.00	45	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	46	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	47	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	48	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	49	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	50	2	 0.53816	0.00E+00	-5.97409E+04	5.32818E-11
25.00	51	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	52	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	53	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	54	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	55	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	56	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	57	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	58	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	59	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	60	80	 1.08052	0.00E+00	-2.97541E+04	1.06980E-10
25.00	61	2	 0.53816	0.00E+00	-5.97409E+04	5.32818E-11
25.00	62	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	63	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
25.00	64	60	 1.08438	0.00E+00	-2.96483E+04	1.07362E-10
