#  Scan CV
#  Measurement Settings:
#  Power supply voltage limit:      2.10E+01 V
#  Power supply current limit:      5.00E-04 A
#  LCR measurement voltage:         5.00E-01 V
#  LCR measurement frequency:          1E+04 Hz
#  Voltage Delay:                      20.00 s
#  Channel Delay:                       0.20 s
#  Probecard temperature:               21.1 C
#  Switchcard temperature:              22.7 C
#  Switchcard measurement setting:  CV
#  Switchcard display setting:      OFF
# 
# 
#  Nominal Voltage [V]	 Measured Voltage [V]	Channel [-]	R [kOhm]	R_Err [kOhm]	X [kOhm]	X_Err [kOhm]	C [pF]	Total Current [A]
# 
1.80000E+02	1.79996E+02	2.40000E+01	1.04256E+05	3.36155E+01	-1.35432E+05	8.94280E+01	1.17516E+02	4.67992E-09
1.80000E+02	1.79996E+02	2.50000E+01	1.02887E+05	4.53537E+01	-1.33790E+05	6.59679E+01	1.18959E+02	6.88351E-10
1.80000E+02	1.79996E+02	2.60000E+01	1.05989E+05	1.12816E+02	-1.38464E+05	4.21825E+01	1.14943E+02	3.16659E-11
1.80000E+02	1.79996E+02	2.70000E+01	1.01937E+05	3.84988E+01	-1.32369E+05	5.33427E+01	1.20235E+02	2.07084E-09
1.80000E+02	1.79996E+02	2.80000E+01	1.05271E+05	1.05161E+02	-1.37239E+05	4.20695E+01	1.15969E+02	-1.56699E-10
1.80000E+02	1.79996E+02	2.90000E+01	1.05862E+05	7.10785E+01	-1.38335E+05	2.44982E+01	1.15051E+02	-1.61434E-09
1.80000E+02	1.79996E+02	3.00000E+01	1.05280E+05	8.12369E+01	-1.37269E+05	7.87299E+01	1.15944E+02	-5.04598E-10
1.80000E+02	1.79996E+02	3.10000E+01	1.10079E+05	3.88350E+01	-1.44422E+05	7.08164E+01	1.10201E+02	1.46792E-09
1.80000E+02	1.79996E+02	3.20000E+01	1.03334E+05	9.90568E+01	-1.34038E+05	4.09517E+01	1.18738E+02	3.21389E-09
1.80000E+02	1.79995E+02	3.30000E+01	1.05763E+05	5.73536E+01	-1.37921E+05	4.37292E+01	1.15395E+02	7.70938E-09
1.80000E+02	1.79995E+02	3.40000E+01	1.04226E+05	3.74935E+01	-1.35633E+05	7.03460E+01	1.17343E+02	-1.91802E-09
1.80000E+02	1.79996E+02	3.50000E+01	1.04732E+05	5.95517E+01	-1.36552E+05	3.35952E+01	1.16552E+02	3.04996E-09
1.80000E+02	1.79996E+02	3.60000E+01	1.06754E+05	7.17730E+01	-1.39669E+05	8.08124E+01	1.13952E+02	7.15986E-09
1.80000E+02	1.79995E+02	3.70000E+01	1.00433E+05	6.17686E+01	-1.29871E+05	1.16447E+01	1.22548E+02	2.84969E-09
1.80000E+02	1.79995E+02	3.80000E+01	1.04336E+05	1.17876E+02	-1.35999E+05	5.71153E+01	1.17026E+02	-1.86539E-09
1.80000E+02	1.79995E+02	3.90000E+01	1.02792E+05	7.64764E+01	-1.33689E+05	8.86914E+01	1.19049E+02	-2.09866E-09
1.80000E+02	1.79995E+02	4.00000E+01	1.01409E+05	6.81721E+01	-1.31375E+05	5.76784E+01	1.21146E+02	-3.42231E-09
1.80000E+02	1.79995E+02	4.10000E+01	1.07452E+05	1.56376E+02	-1.40578E+05	4.60973E+01	1.13215E+02	-2.67711E-09
1.80000E+02	1.79995E+02	4.20000E+01	1.05065E+05	6.12327E+01	-1.36988E+05	2.70437E+01	1.16181E+02	-6.50438E-10
1.80000E+02	1.79995E+02	4.30000E+01	1.03136E+05	7.39286E+01	-1.33944E+05	8.45425E+01	1.18822E+02	-3.18186E-09
1.80000E+02	1.79995E+02	4.40000E+01	1.08429E+05	7.30435E+01	-1.41846E+05	3.77338E+01	1.12203E+02	-5.29497E-10
1.80000E+02	1.79995E+02	4.50000E+01	1.09275E+05	4.18884E+01	-1.43173E+05	4.79066E+01	1.11162E+02	-3.09738E-09
1.80000E+02	1.79995E+02	4.60000E+01	1.03642E+05	7.63293E+01	-1.34596E+05	4.61649E+01	1.18246E+02	-3.61590E-09
1.80000E+02	1.79996E+02	4.70000E+01	1.02562E+05	5.35888E+01	-1.33151E+05	4.73050E+01	1.19530E+02	-1.50536E-09
1.80000E+02	1.79995E+02	4.80000E+01	1.01056E+05	1.08496E+02	-1.30962E+05	5.11883E+01	1.21528E+02	-3.98329E-09
1.80000E+02	1.79996E+02	4.90000E+01	9.90573E+04	4.94013E+01	-1.27998E+05	6.59618E+01	1.24342E+02	-2.13748E-09
1.80000E+02	1.79996E+02	5.00000E+01	1.00563E+05	2.50711E+01	-1.30396E+05	5.30268E+01	1.22055E+02	3.70507E-09
1.80000E+02	1.79996E+02	5.10000E+01	1.04721E+05	3.80663E+01	-1.36625E+05	5.80331E+01	1.16491E+02	-3.06990E-09
1.80000E+02	1.79995E+02	5.20000E+01	9.93231E+04	8.63398E+01	-1.28317E+05	4.14951E+01	1.24033E+02	-4.84409E-09
1.80000E+02	1.79995E+02	5.30000E+01	1.03717E+05	3.32902E+01	-1.35051E+05	5.40503E+01	1.17848E+02	-3.03669E-09
1.80000E+02	1.79995E+02	5.40000E+01	1.06240E+05	6.35685E+01	-1.38543E+05	2.75579E+01	1.14878E+02	-4.68593E-10
1.80000E+02	1.79995E+02	5.50000E+01	1.03277E+05	1.01171E+02	-1.33977E+05	5.98184E+01	1.18792E+02	8.47664E-11
1.80000E+02	1.79995E+02	5.60000E+01	1.02091E+05	1.25922E+02	-1.32226E+05	5.42018E+01	1.20366E+02	-2.76405E-11
1.80000E+02	1.79995E+02	5.70000E+01	1.07968E+05	9.33137E+01	-1.41264E+05	6.48771E+01	1.12665E+02	-2.99249E-09
1.80000E+02	1.79995E+02	5.80000E+01	1.00991E+05	2.29486E+01	-1.30889E+05	3.64384E+01	1.21596E+02	-3.11542E-09
1.80000E+02	1.79995E+02	5.90000E+01	1.00372E+05	6.48179E+01	-1.29912E+05	7.70574E+01	1.22509E+02	-2.55368E-09
1.80000E+02	1.79995E+02	6.00000E+01	9.84884E+04	8.22040E+01	-1.27035E+05	8.30845E+01	1.25285E+02	4.08378E-09
1.80000E+02	1.79995E+02	6.10000E+01	1.00668E+05	9.16581E+01	-1.30394E+05	4.84372E+01	1.22057E+02	3.66061E-09
1.80000E+02	1.79995E+02	6.20000E+01	1.03612E+05	4.96935E+01	-1.35092E+05	7.07548E+01	1.17813E+02	8.89677E-11
1.80000E+02	1.79996E+02	6.30000E+01	1.01449E+05	5.19523E+01	-1.31476E+05	4.92885E+01	1.21053E+02	-7.55385E-10
1.80000E+02	1.79996E+02	6.40000E+01	1.02201E+05	1.07747E+02	-1.32541E+05	3.94178E+01	1.20080E+02	-4.86677E-09
1.80000E+02	1.79995E+02	6.50000E+01	1.02983E+05	4.35036E+01	-1.33857E+05	5.60428E+01	1.18899E+02	2.76366E-09
1.80000E+02	1.79996E+02	6.60000E+01	1.01798E+05	4.90820E+01	-1.31957E+05	1.56282E+01	1.20611E+02	-3.73740E-09
1.80000E+02	1.79996E+02	6.70000E+01	1.02217E+05	5.05292E+01	-1.32428E+05	5.31662E+01	1.20183E+02	4.24368E-10
1.80000E+02	1.79995E+02	6.80000E+01	1.07944E+05	1.24821E+02	-1.41208E+05	4.75016E+01	1.12710E+02	-1.55435E-09
1.80000E+02	1.79995E+02	6.90000E+01	1.02783E+05	4.92853E+01	-1.33216E+05	5.30600E+01	1.19472E+02	-3.70088E-09
1.80000E+02	1.79995E+02	7.00000E+01	9.96898E+04	5.22637E+01	-1.28854E+05	3.97190E+01	1.23516E+02	-4.35609E-09
1.80000E+02	1.79995E+02	7.10000E+01	9.95992E+04	4.31538E+01	-1.28837E+05	5.63397E+01	1.23532E+02	-5.18181E-09
1.80000E+02	1.79995E+02	7.20000E+01	9.98426E+04	7.48915E+01	-1.29105E+05	5.58462E+01	1.23276E+02	-1.81615E-09
1.80000E+02	1.79995E+02	7.30000E+01	9.90900E+04	1.04618E+02	-1.27979E+05	1.23001E+02	1.24360E+02	-1.99710E-09
1.80000E+02	1.79995E+02	7.40000E+01	9.96451E+04	7.74141E+01	-1.28843E+05	4.16634E+01	1.23527E+02	-5.30965E-09
1.80000E+02	1.79995E+02	7.50000E+01	1.01558E+05	5.06162E+01	-1.31663E+05	4.37612E+01	1.20880E+02	-3.53804E-09
1.80000E+02	1.79995E+02	7.60000E+01	1.00717E+05	8.34472E+01	-1.30227E+05	4.70319E+01	1.22213E+02	-4.84357E-09
1.80000E+02	1.79995E+02	7.70000E+01	1.04681E+05	8.24791E+01	-1.36166E+05	6.20664E+01	1.16883E+02	-4.65861E-09
1.80000E+02	1.79995E+02	7.80000E+01	1.05866E+05	1.03144E+02	-1.37994E+05	6.98925E+01	1.15335E+02	-3.86613E-09
1.80000E+02	1.79995E+02	7.90000E+01	1.05076E+05	6.47599E+01	-1.36789E+05	6.27809E+01	1.16351E+02	2.91110E-09
1.80000E+02	1.79996E+02	8.00000E+01	1.05016E+05	3.19337E+01	-1.36760E+05	3.90149E+01	1.16376E+02	-3.61132E-09
1.80000E+02	1.79996E+02	8.10000E+01	1.03399E+05	7.31492E+01	-1.34336E+05	5.34019E+01	1.18475E+02	-5.36844E-09
1.80000E+02	1.79995E+02	8.20000E+01	9.97710E+04	6.81584E+01	-1.28951E+05	3.76701E+01	1.23422E+02	-4.46789E-10
1.80000E+02	1.79996E+02	8.30000E+01	9.81423E+04	4.55497E+01	-1.26411E+05	1.44831E+01	1.25903E+02	-3.64098E-09
1.80000E+02	1.79995E+02	8.40000E+01	9.71877E+04	9.47585E+01	-1.25016E+05	5.59192E+01	1.27307E+02	-3.84088E-09
1.80000E+02	1.79995E+02	8.50000E+01	9.78325E+04	5.33985E+01	-1.26131E+05	6.55256E+01	1.26182E+02	-1.55948E-09
1.80000E+02	1.79995E+02	8.60000E+01	9.84063E+04	5.46832E+01	-1.26853E+05	4.96363E+01	1.25464E+02	-3.06229E-09
1.80000E+02	1.79995E+02	8.70000E+01	9.91792E+04	8.96897E+01	-1.27859E+05	2.63712E+01	1.24477E+02	-3.35245E-09
1.80000E+02	1.79995E+02	8.80000E+01	1.02639E+05	1.40513E+01	-1.33244E+05	5.75868E+01	1.19447E+02	-2.23006E-09
1.80000E+02	1.79995E+02	8.90000E+01	1.03373E+05	9.34054E+01	-1.34147E+05	5.52905E+01	1.18642E+02	-9.34532E-10
1.80000E+02	1.79996E+02	9.00000E+01	1.01263E+05	6.53410E+01	-1.31085E+05	3.61906E+01	1.21414E+02	-4.20618E-10
1.80000E+02	1.79996E+02	9.10000E+01	1.00166E+05	2.17071E+01	-1.29318E+05	7.84347E+01	1.23073E+02	2.39703E-09
1.80000E+02	1.79996E+02	9.20000E+01	1.03172E+05	8.73279E+01	-1.33792E+05	3.15493E+01	1.18957E+02	-4.57198E-10
1.80000E+02	1.79996E+02	9.30000E+01	9.87490E+04	6.60887E+01	-1.27314E+05	2.80471E+01	1.25009E+02	-4.33861E-09
1.80000E+02	1.79995E+02	9.40000E+01	1.00532E+05	3.92000E+01	-1.30083E+05	4.11271E+01	1.22349E+02	-2.98499E-09
1.80000E+02	1.79996E+02	9.50000E+01	9.76627E+04	5.20838E+01	-1.25610E+05	6.75941E+01	1.26705E+02	-3.51001E-09
1.80000E+02	1.79995E+02	9.60000E+01	9.90746E+04	1.90749E+01	-1.27964E+05	4.39427E+01	1.24375E+02	-5.02287E-09
1.80000E+02	1.79995E+02	9.70000E+01	9.83322E+04	7.36360E+01	-1.26755E+05	4.35458E+01	1.25561E+02	-6.30611E-10
1.80000E+02	1.79996E+02	9.80000E+01	9.86881E+04	7.17613E+01	-1.27232E+05	8.11063E+01	1.25090E+02	-2.77040E-10
1.80000E+02	1.79996E+02	9.90000E+01	9.88429E+04	5.30731E+01	-1.27468E+05	5.85812E+01	1.24859E+02	2.73222E-09
1.80000E+02	1.79996E+02	1.00000E+02	1.01944E+05	6.79412E+01	-1.32047E+05	5.12117E+01	1.20529E+02	-1.17623E-09
1.80000E+02	1.79995E+02	1.01000E+02	1.02284E+05	5.00176E+01	-1.32559E+05	5.47708E+01	1.20064E+02	-5.21339E-09
1.80000E+02	1.79995E+02	1.02000E+02	1.02340E+05	6.24006E+01	-1.32537E+05	6.39544E+01	1.20083E+02	-4.86666E-09
1.80000E+02	1.79996E+02	1.03000E+02	1.03471E+05	2.96675E+01	-1.34502E+05	3.77497E+01	1.18329E+02	-1.07518E-10
1.80000E+02	1.79996E+02	1.04000E+02	1.00777E+05	3.72913E+01	-1.30361E+05	4.47768E+01	1.22088E+02	3.25628E-09
1.80000E+02	1.79996E+02	1.05000E+02	9.78687E+04	1.15467E+02	-1.25736E+05	3.82445E+01	1.26578E+02	2.12198E-09
1.80000E+02	1.79996E+02	1.06000E+02	9.72339E+04	5.25490E+01	-1.25033E+05	9.08066E+01	1.27291E+02	-3.36983E-09
1.80000E+02	1.79996E+02	1.07000E+02	9.90470E+04	5.72594E+01	-1.27797E+05	9.95578E+01	1.24538E+02	-4.40341E-09
1.80000E+02	1.79996E+02	1.08000E+02	9.83398E+04	5.29748E+01	-1.26826E+05	5.58770E+01	1.25491E+02	-3.35264E-09
1.80000E+02	1.79996E+02	1.09000E+02	9.64822E+04	7.84946E+01	-1.23812E+05	6.50950E+01	1.28545E+02	-3.53483E-09
1.80000E+02	1.79996E+02	1.10000E+02	9.75734E+04	2.95658E+01	-1.25492E+05	2.19144E+01	1.26825E+02	-4.99807E-09
1.80000E+02	1.79996E+02	1.11000E+02	1.00150E+05	5.00664E+01	-1.29414E+05	9.09694E+01	1.22981E+02	-4.76307E-09
1.80000E+02	1.79996E+02	1.12000E+02	1.02309E+05	5.16473E+01	-1.32477E+05	7.40189E+01	1.20138E+02	-4.27260E-09
1.80000E+02	1.79996E+02	1.13000E+02	1.00514E+05	8.07653E+01	-1.29713E+05	3.41374E+01	1.22698E+02	-3.46164E-09
1.80000E+02	1.79996E+02	1.14000E+02	1.02098E+05	7.19906E+01	-1.32169E+05	5.33914E+01	1.20417E+02	1.56785E-09
1.80000E+02	1.79996E+02	1.15000E+02	9.99016E+04	7.57562E+01	-1.28791E+05	4.54031E+01	1.23577E+02	-5.73585E-09
1.80000E+02	1.79996E+02	1.16000E+02	9.87055E+04	7.41415E+01	-1.27237E+05	2.20599E+01	1.25086E+02	-2.55930E-09
1.80000E+02	1.79996E+02	1.17000E+02	9.91631E+04	6.65288E+01	-1.27953E+05	3.58831E+01	1.24385E+02	-3.40043E-09
1.80000E+02	1.79996E+02	1.18000E+02	9.68054E+04	8.89386E+01	-1.24277E+05	4.09419E+01	1.28064E+02	-1.67160E-09
1.80000E+02	1.79995E+02	1.19000E+02	9.72671E+04	3.55074E+01	-1.25001E+05	6.98885E+01	1.27323E+02	-1.47684E-09
1.80000E+02	1.79996E+02	1.20000E+02	9.55255E+04	9.01959E+01	-1.22275E+05	4.02224E+01	1.30161E+02	-2.04714E-09
1.80000E+02	1.79996E+02	1.21000E+02	9.90890E+04	3.24876E+01	-1.27564E+05	6.93542E+01	1.24765E+02	-1.92129E-09
1.80000E+02	1.79995E+02	1.22000E+02	9.70866E+04	7.49259E+01	-1.24629E+05	6.69925E+01	1.27703E+02	-2.50806E-09
1.80000E+02	1.79996E+02	1.23000E+02	1.01382E+05	6.86370E+01	-1.31117E+05	1.65288E+01	1.21384E+02	-1.29936E-09
1.80000E+02	1.79996E+02	1.24000E+02	9.85926E+04	5.95229E+01	-1.26892E+05	5.02649E+01	1.25426E+02	-3.28674E-09
1.80000E+02	1.79996E+02	1.25000E+02	1.00423E+05	6.53881E+01	-1.29647E+05	3.34521E+01	1.22760E+02	-1.73932E-09
1.80000E+02	1.79996E+02	1.26000E+02	9.84892E+04	4.67388E+01	-1.26702E+05	5.20177E+01	1.25614E+02	-4.65097E-09
1.80000E+02	1.79995E+02	1.27000E+02	9.73686E+04	7.12349E+01	-1.24860E+05	3.29642E+01	1.27467E+02	-6.38141E-09
1.80000E+02	1.79995E+02	1.28000E+02	1.01107E+05	9.46057E+01	-1.30622E+05	3.32566E+01	1.21844E+02	-4.36712E-10
1.80000E+02	1.79996E+02	1.29000E+02	1.01292E+05	3.30236E+01	-1.30984E+05	4.93210E+01	1.21507E+02	-4.47963E-09
1.80000E+02	1.79995E+02	1.30000E+02	9.90490E+04	9.58254E+01	-1.27152E+05	4.60851E+01	1.25169E+02	-5.43013E-09
1.80000E+02	1.79995E+02	1.31000E+02	9.77600E+04	2.18231E+01	-1.25515E+05	1.42773E+01	1.26801E+02	-4.62173E-09
1.80000E+02	1.79995E+02	1.32000E+02	9.91372E+04	5.94977E+01	-1.27583E+05	3.72698E+01	1.24746E+02	-2.91265E-10
1.80000E+02	1.79995E+02	1.33000E+02	1.00126E+05	9.11952E+01	-1.28920E+05	5.20092E+01	1.23453E+02	-2.77646E-09
1.80000E+02	1.79995E+02	1.34000E+02	1.05821E+05	5.21229E+01	-1.38180E+05	7.15055E+01	1.15179E+02	-3.93126E-09
1.80000E+02	1.79995E+02	1.35000E+02	9.88425E+04	1.05237E+02	-1.27108E+05	1.08382E+02	1.25213E+02	-4.52870E-09
1.80000E+02	1.79995E+02	1.36000E+02	1.06968E+05	8.50515E+01	-1.40423E+05	3.98467E+01	1.13339E+02	-8.25334E-10
1.80000E+02	1.79995E+02	1.37000E+02	1.06770E+05	1.11037E+02	-1.40046E+05	1.02835E+02	1.13645E+02	-5.05187E-09
1.80000E+02	1.79995E+02	1.38000E+02	1.08420E+05	8.78330E+01	-1.42534E+05	5.70593E+01	1.11661E+02	-2.92851E-09
1.80000E+02	1.79995E+02	1.39000E+02	1.00769E+05	4.85081E+01	-1.31068E+05	2.85559E+01	1.21429E+02	-3.23190E-09
1.80000E+02	1.79995E+02	1.40000E+02	9.32556E+04	9.26424E+01	-1.19458E+05	4.82261E+01	1.33231E+02	-3.78121E-09
1.80000E+02	1.79995E+02	1.41000E+02	8.19704E+04	6.33684E+01	-1.01030E+05	1.37928E+01	1.57532E+02	-5.03668E-09
1.80000E+02	1.79995E+02	1.42000E+02	6.73066E+04	1.11167E+01	-7.55542E+04	2.06983E+01	2.10650E+02	2.11485E-10
1.80000E+02	1.79995E+02	1.43000E+02	5.32357E+04	2.25921E+01	-4.83844E+04	1.79734E+01	3.28939E+02	-6.76847E-09
1.80000E+02	1.79995E+02	1.44000E+02	4.92418E+04	2.11209E+01	-4.05916E+04	7.48828E+00	3.92089E+02	-1.88128E-09
1.90000E+02	1.89985E+02	1.00000E+00	1.12306E+05	9.57175E+01	-1.47425E+05	6.35371E+01	1.07957E+02	5.32969E-09
1.90000E+02	1.89985E+02	2.00000E+00	1.10835E+05	1.13454E+02	-1.45145E+05	7.99710E+01	1.09652E+02	1.63773E-09
1.90000E+02	1.89984E+02	3.00000E+00	1.09031E+05	7.28159E+01	-1.42697E+05	9.30527E+01	1.11533E+02	8.00559E-10
1.90000E+02	1.89984E+02	4.00000E+00	1.05221E+05	9.05728E+01	-1.36864E+05	3.66497E+01	1.16287E+02	-8.74872E-10
1.90000E+02	1.89985E+02	5.00000E+00	1.12719E+05	7.15374E+01	-1.48043E+05	3.71623E+01	1.07506E+02	-7.60946E-10
1.90000E+02	1.89984E+02	6.00000E+00	1.12192E+05	8.69680E+01	-1.47238E+05	7.91009E+01	1.08094E+02	1.41451E-09
1.90000E+02	1.89984E+02	7.00000E+00	1.11088E+05	7.66900E+01	-1.45828E+05	6.93005E+01	1.09139E+02	7.08899E-09
1.90000E+02	1.89984E+02	8.00000E+00	1.07895E+05	9.61345E+01	-1.41052E+05	1.29341E+02	1.12834E+02	2.87707E-09
1.90000E+02	1.89984E+02	9.00000E+00	1.07597E+05	7.97957E+01	-1.40570E+05	2.05076E+01	1.13221E+02	-2.80118E-10
1.90000E+02	1.89984E+02	1.00000E+01	1.07250E+05	6.19955E+01	-1.40020E+05	4.73007E+01	1.13666E+02	1.64188E-09
1.90000E+02	1.89984E+02	1.10000E+01	1.05218E+05	1.35296E+02	-1.36991E+05	6.26482E+01	1.16179E+02	5.48504E-09
1.90000E+02	1.89984E+02	1.20000E+01	1.05354E+05	1.00403E+02	-1.37143E+05	8.00060E+01	1.16051E+02	2.60240E-09
1.90000E+02	1.89984E+02	1.30000E+01	1.06965E+05	7.69379E+01	-1.39613E+05	4.35679E+01	1.13997E+02	1.78260E-09
1.90000E+02	1.89984E+02	1.40000E+01	1.06663E+05	5.08779E+01	-1.39347E+05	2.43179E+01	1.14215E+02	-1.59210E-10
1.90000E+02	1.89984E+02	1.50000E+01	1.07980E+05	6.55817E+01	-1.41293E+05	4.33756E+01	1.12641E+02	-1.50694E-09
1.90000E+02	1.89985E+02	1.60000E+01	1.01605E+05	6.82361E+01	-1.31816E+05	4.16394E+01	1.20740E+02	4.48543E-09
1.90000E+02	1.89984E+02	1.70000E+01	1.03746E+05	6.31158E+01	-1.34961E+05	1.12332E+02	1.17927E+02	-1.49121E-10
1.90000E+02	1.89984E+02	1.80000E+01	1.10162E+05	1.53351E+02	-1.44548E+05	7.36712E+01	1.10106E+02	-1.41344E-09
1.90000E+02	1.89985E+02	1.90000E+01	1.07184E+05	1.18290E+02	-1.40102E+05	6.24903E+01	1.13599E+02	-1.34894E-09
1.90000E+02	1.89984E+02	2.00000E+01	1.03840E+05	3.79968E+01	-1.35027E+05	5.52869E+01	1.17869E+02	-1.90957E-09
1.90000E+02	1.89984E+02	2.10000E+01	1.12523E+05	3.14922E+01	-1.48093E+05	4.65764E+01	1.07470E+02	2.89377E-09
1.90000E+02	1.89984E+02	2.20000E+01	1.05846E+05	1.31482E+02	-1.37865E+05	6.56944E+01	1.15442E+02	1.54426E-09
1.90000E+02	1.89984E+02	2.30000E+01	1.04683E+05	2.08096E+01	-1.36421E+05	3.15873E+01	1.16665E+02	-3.69501E-09
1.90000E+02	1.89985E+02	2.40000E+01	1.04241E+05	5.89223E+01	-1.35524E+05	6.16539E+01	1.17437E+02	6.30268E-09
1.90000E+02	1.89985E+02	2.50000E+01	1.02963E+05	1.41146E+02	-1.33841E+05	5.81151E+01	1.18914E+02	1.17895E-09
1.90000E+02	1.89984E+02	2.60000E+01	1.05899E+05	6.12307E+01	-1.38505E+05	5.45183E+01	1.14909E+02	1.07051E-09
1.90000E+02	1.89984E+02	2.70000E+01	1.01980E+05	9.19339E+01	-1.32409E+05	4.22914E+01	1.20200E+02	1.22669E-09
1.90000E+02	1.89984E+02	2.80000E+01	1.05243E+05	8.98821E+01	-1.37236E+05	7.21121E+01	1.15972E+02	-3.79032E-10
1.90000E+02	1.89984E+02	2.90000E+01	1.05918E+05	1.13590E+02	-1.38331E+05	2.99373E+01	1.15054E+02	6.15328E-09
1.90000E+02	1.89984E+02	3.00000E+01	1.05312E+05	8.54808E+01	-1.37345E+05	5.30155E+01	1.15879E+02	7.05300E-11
1.90000E+02	1.89984E+02	3.10000E+01	1.10099E+05	8.87008E+01	-1.44511E+05	5.80930E+01	1.10133E+02	-1.71169E-09
1.90000E+02	1.89984E+02	3.20000E+01	1.03316E+05	4.42881E+01	-1.34127E+05	6.10593E+01	1.18660E+02	7.83008E-10
1.90000E+02	1.89984E+02	3.30000E+01	1.05810E+05	9.41021E+01	-1.37978E+05	6.46084E+01	1.15348E+02	2.08775E-10
1.90000E+02	1.89984E+02	3.40000E+01	1.04189E+05	2.19945E+01	-1.35689E+05	6.53501E+01	1.17294E+02	2.98171E-10
1.90000E+02	1.89984E+02	3.50000E+01	1.04770E+05	7.50744E+01	-1.36646E+05	6.26272E+01	1.16472E+02	-1.69747E-09
1.90000E+02	1.89984E+02	3.60000E+01	1.06803E+05	7.00800E+01	-1.39717E+05	4.70319E+01	1.13912E+02	1.30906E-09
1.90000E+02	1.89984E+02	3.70000E+01	1.00375E+05	4.68931E+01	-1.29903E+05	9.22531E+01	1.22519E+02	1.29323E-09
1.90000E+02	1.89984E+02	3.80000E+01	1.04324E+05	1.04159E+02	-1.36004E+05	3.65590E+01	1.17022E+02	-4.17978E-10
1.90000E+02	1.89984E+02	3.90000E+01	1.02818E+05	1.28326E+02	-1.33733E+05	5.15829E+01	1.19009E+02	-2.44983E-09
1.90000E+02	1.89984E+02	4.00000E+01	1.01440E+05	6.95943E+01	-1.31416E+05	7.55868E+01	1.21108E+02	-3.56724E-09
1.90000E+02	1.89984E+02	4.10000E+01	1.07439E+05	1.04229E+02	-1.40619E+05	1.05279E+02	1.13182E+02	2.18272E-09
1.90000E+02	1.89984E+02	4.20000E+01	1.05082E+05	8.31769E+01	-1.37056E+05	5.49654E+01	1.16124E+02	1.60687E-09
1.90000E+02	1.89985E+02	4.30000E+01	1.03122E+05	8.05541E+01	-1.33937E+05	8.61821E+01	1.18828E+02	4.17837E-09
1.90000E+02	1.89985E+02	4.40000E+01	1.08389E+05	4.88754E+01	-1.41885E+05	7.12112E+01	1.12171E+02	-2.54157E-09
1.90000E+02	1.89985E+02	4.50000E+01	1.09287E+05	3.78122E+01	-1.43231E+05	4.97538E+01	1.11117E+02	-4.25031E-09
1.90000E+02	1.89984E+02	4.60000E+01	1.03605E+05	2.46949E+01	-1.34608E+05	1.28820E+02	1.18236E+02	3.09266E-09
1.90000E+02	1.89985E+02	4.70000E+01	1.02574E+05	1.21930E+02	-1.33166E+05	1.00901E+02	1.19516E+02	-4.73218E-10
1.90000E+02	1.89984E+02	4.80000E+01	1.01016E+05	3.34221E+01	-1.31023E+05	4.65059E+01	1.21471E+02	5.68493E-10
1.90000E+02	1.89984E+02	4.90000E+01	9.90972E+04	7.21062E+01	-1.27983E+05	8.41584E+01	1.24356E+02	4.41662E-11
1.90000E+02	1.89984E+02	5.00000E+01	1.00603E+05	1.06842E+02	-1.30390E+05	7.48048E+01	1.22061E+02	2.05535E-09
1.90000E+02	1.89985E+02	5.10000E+01	1.04729E+05	3.75148E+01	-1.36614E+05	4.60070E+01	1.16500E+02	-1.92519E-09
1.90000E+02	1.89984E+02	5.20000E+01	9.93080E+04	5.89857E+01	-1.28277E+05	4.67607E+01	1.24071E+02	-5.17043E-09
1.90000E+02	1.89984E+02	5.30000E+01	1.03721E+05	4.31398E+01	-1.35051E+05	6.41791E+01	1.17848E+02	-1.49664E-09
1.90000E+02	1.89985E+02	5.40000E+01	1.06180E+05	3.98166E+01	-1.38525E+05	8.13585E+01	1.14893E+02	-1.79547E-09
1.90000E+02	1.89985E+02	5.50000E+01	1.03163E+05	2.71323E+01	-1.33981E+05	3.14668E+01	1.18789E+02	3.02357E-09
1.90000E+02	1.89985E+02	5.60000E+01	1.02088E+05	1.00190E+02	-1.32217E+05	3.05129E+01	1.20374E+02	-5.19979E-10
1.90000E+02	1.89985E+02	5.70000E+01	1.07983E+05	1.35693E+02	-1.41275E+05	7.71233E+01	1.12656E+02	-6.15416E-09
1.90000E+02	1.89985E+02	5.80000E+01	1.01005E+05	3.24136E+01	-1.30950E+05	5.17355E+01	1.21539E+02	-3.02463E-09
1.90000E+02	1.89985E+02	5.90000E+01	1.00363E+05	3.92703E+01	-1.29958E+05	2.84436E+01	1.22466E+02	-2.33301E-09
1.90000E+02	1.89985E+02	6.00000E+01	9.85059E+04	8.45365E+01	-1.27079E+05	6.22524E+01	1.25241E+02	2.35702E-09
1.90000E+02	1.89985E+02	6.10000E+01	1.00685E+05	9.00786E+01	-1.30483E+05	6.80958E+01	1.21973E+02	3.65786E-09
1.90000E+02	1.89985E+02	6.20000E+01	1.03579E+05	4.72711E+01	-1.35181E+05	5.95429E+01	1.17735E+02	1.88146E-10
1.90000E+02	1.89985E+02	6.30000E+01	1.01452E+05	9.77004E+01	-1.31549E+05	4.23207E+01	1.20985E+02	-3.95963E-10
1.90000E+02	1.89985E+02	6.40000E+01	1.02204E+05	5.09525E+01	-1.32627E+05	7.51463E+01	1.20002E+02	-6.93156E-10
