#  Scan CV
#  Measurement Settings:
#  Power supply voltage limit:      2.10E+01 V
#  Power supply current limit:      5.00E-04 A
#  LCR measurement voltage:         5.01E-01 V
#  LCR measurement frequency:          1E+04 Hz
#  Voltage Delay:                      20.00 s
#  Channel Delay:                       0.20 s
#  Probecard temperature:               22.7 C
#  Switchcard temperature:              23.6 C
#  Switchcard measurement setting:  CV
#  Switchcard display setting:      OFF
# 
# 
#  Nominal Voltage [V]	 Measured Voltage [V]	Channel [-]	R [kOhm]	R_Err [kOhm]	X [kOhm]	X_Err [kOhm]	C [pF]	Total Current [A]
# 
1.80000E+02	1.79998E+02	7.00000E+00	1.13289E+04	1.75659E+02	-1.35078E+05	6.67485E+01	1.17825E+02	7.65211E-08
1.80000E+02	1.79998E+02	8.00000E+00	1.11377E+04	2.07706E+02	-1.31343E+05	1.76236E+02	1.21175E+02	7.25852E-08
1.80000E+02	1.79998E+02	9.00000E+00	9.93279E+03	4.62657E+01	-1.11766E+05	1.61961E+02	1.42400E+02	7.29568E-08
1.80000E+02	1.79999E+02	1.00000E+01	1.01225E+04	3.33894E+01	-1.11337E+05	7.57216E+01	1.42949E+02	7.62384E-08
1.80000E+02	1.79998E+02	1.10000E+01	1.01241E+04	8.39335E+01	-1.09589E+05	3.63516E+01	1.45228E+02	7.74321E-08
1.80000E+02	1.79998E+02	1.20000E+01	1.00225E+04	7.81732E+01	-1.09885E+05	6.92341E+01	1.44837E+02	7.28811E-08
1.80000E+02	1.79998E+02	1.30000E+01	1.00223E+04	1.11762E+02	-1.11466E+05	4.66365E+01	1.42784E+02	6.72424E-08
1.80000E+02	1.79998E+02	1.40000E+01	9.97848E+03	6.86857E+01	-1.11366E+05	1.46977E+02	1.42912E+02	7.85922E-08
1.80000E+02	1.79998E+02	1.50000E+01	1.10899E+04	8.99281E+01	-1.31599E+05	9.62663E+01	1.20939E+02	7.83034E-08
1.80000E+02	1.79998E+02	1.60000E+01	1.14808E+04	1.22823E+02	-1.31346E+05	5.84992E+01	1.21172E+02	6.76592E-08
1.80000E+02	1.79998E+02	1.70000E+01	9.86028E+03	1.09196E+02	-1.08707E+05	9.18904E+01	1.46407E+02	6.76270E-08
1.80000E+02	1.79997E+02	1.80000E+01	9.86145E+03	1.03047E+02	-1.13674E+05	5.28598E+01	1.40010E+02	6.98423E-08
1.80000E+02	1.79998E+02	1.90000E+01	9.96711E+03	7.41804E+01	-1.11268E+05	8.05481E+01	1.43037E+02	7.75662E-08
1.80000E+02	1.79998E+02	2.00000E+01	1.00758E+04	2.74185E+01	-1.08380E+05	7.60857E+01	1.46848E+02	7.30378E-08
1.80000E+02	1.79998E+02	2.10000E+01	1.01914E+04	6.98420E+01	-1.15457E+05	5.96376E+01	1.37848E+02	7.08318E-08
1.80000E+02	1.79998E+02	2.20000E+01	1.00510E+04	1.00119E+02	-1.10408E+05	7.48465E+01	1.44152E+02	7.28851E-08
1.80000E+02	1.79998E+02	2.30000E+01	9.94685E+03	1.32016E+02	-1.09474E+05	6.02143E+01	1.45381E+02	7.05411E-08
1.80000E+02	1.79998E+02	2.40000E+01	9.90108E+03	9.11618E+01	-1.09292E+05	7.76299E+01	1.45624E+02	7.23117E-08
1.80000E+02	1.79998E+02	2.50000E+01	9.87007E+03	5.45053E+01	-1.08376E+05	8.26061E+01	1.46855E+02	6.66578E-08
1.80000E+02	1.79998E+02	2.60000E+01	1.15873E+04	1.85797E+02	-1.36899E+05	1.31129E+02	1.16257E+02	7.03146E-08
1.80000E+02	1.79998E+02	2.70000E+01	1.15434E+04	1.38316E+02	-1.31719E+05	1.45826E+02	1.20829E+02	6.64914E-08
1.80000E+02	1.79998E+02	2.80000E+01	9.95510E+03	8.24934E+01	-1.09933E+05	8.95040E+01	1.44774E+02	6.78643E-08
1.80000E+02	1.79997E+02	2.90000E+01	9.80496E+03	1.55763E+02	-1.10388E+05	7.72140E+01	1.44178E+02	6.79957E-08
1.80000E+02	1.79998E+02	3.00000E+01	9.82544E+03	1.29129E+02	-1.09818E+05	6.20406E+01	1.44927E+02	6.94069E-08
1.80000E+02	1.79998E+02	3.10000E+01	9.95342E+03	3.51456E+01	-1.13409E+05	1.27253E+02	1.40338E+02	7.53756E-08
1.80000E+02	1.79997E+02	3.20000E+01	1.01253E+04	7.54134E+01	-1.07613E+05	7.73320E+01	1.47895E+02	6.84123E-08
1.80000E+02	1.79998E+02	3.30000E+01	1.00719E+04	1.10167E+02	-1.09947E+05	9.70381E+01	1.44756E+02	6.79822E-08
1.80000E+02	1.79997E+02	3.40000E+01	1.00279E+04	5.10797E+01	-1.08971E+05	8.61942E+01	1.46052E+02	7.13382E-08
1.80000E+02	1.79997E+02	3.50000E+01	9.97010E+03	8.19995E+01	-1.09627E+05	3.27255E+01	1.45178E+02	7.00288E-08
1.80000E+02	1.79998E+02	3.60000E+01	9.91490E+03	8.64169E+01	-1.11401E+05	6.88256E+01	1.42866E+02	6.87986E-08
1.80000E+02	1.79998E+02	3.70000E+01	9.88372E+03	6.89981E+01	-1.06076E+05	4.40482E+01	1.50038E+02	7.02250E-08
1.80000E+02	1.79998E+02	3.80000E+01	1.16873E+04	1.38224E+02	-1.34990E+05	6.43627E+01	1.17901E+02	7.06654E-08
1.80000E+02	1.79997E+02	3.90000E+01	9.87268E+03	9.56991E+01	-1.07990E+05	4.09214E+01	1.47379E+02	7.09924E-08
1.80000E+02	1.79997E+02	4.00000E+01	9.87913E+03	4.40006E+01	-1.06604E+05	6.84766E+01	1.49295E+02	6.53240E-08
1.80000E+02	1.79997E+02	4.10000E+01	1.00028E+04	1.10841E+02	-1.11296E+05	8.31254E+01	1.43002E+02	7.19808E-08
1.80000E+02	1.79998E+02	4.20000E+01	9.99219E+03	9.35962E+01	-1.09200E+05	7.47706E+01	1.45746E+02	7.40225E-08
1.80000E+02	1.79998E+02	4.30000E+01	1.00423E+04	8.13737E+01	-1.07471E+05	1.19266E+02	1.48091E+02	6.51579E-08
1.80000E+02	1.79998E+02	4.40000E+01	1.04369E+04	1.08014E+02	-1.15623E+05	2.17432E+02	1.37650E+02	7.06107E-08
1.80000E+02	1.79998E+02	4.50000E+01	1.00372E+04	1.27940E+02	-1.12814E+05	1.22627E+02	1.41077E+02	7.31138E-08
1.80000E+02	1.79998E+02	4.60000E+01	9.99851E+03	9.08512E+01	-1.08376E+05	8.28169E+01	1.46854E+02	6.31284E-08
1.80000E+02	1.79998E+02	4.70000E+01	1.00693E+04	1.10473E+02	-1.07693E+05	5.23794E+01	1.47786E+02	6.74152E-08
1.80000E+02	1.79998E+02	4.80000E+01	9.85258E+03	3.81577E+01	-1.06556E+05	9.91976E+01	1.49362E+02	7.11300E-08
1.80000E+02	1.79998E+02	4.90000E+01	9.81278E+03	9.10900E+01	-1.04968E+05	7.15402E+01	1.51622E+02	6.46328E-08
1.80000E+02	1.79998E+02	5.00000E+01	1.09768E+04	2.10090E+02	-1.23252E+05	8.91439E+01	1.29129E+02	6.94649E-08
1.80000E+02	1.79998E+02	5.10000E+01	9.98611E+03	5.96868E+01	-1.09469E+05	9.76311E+01	1.45389E+02	6.74869E-08
1.80000E+02	1.79998E+02	5.20000E+01	9.89162E+03	7.64193E+01	-1.04625E+05	8.49070E+01	1.52119E+02	6.51242E-08
1.80000E+02	1.79998E+02	5.30000E+01	9.97385E+03	4.89147E+01	-1.08173E+05	6.77419E+01	1.47130E+02	6.97178E-08
1.80000E+02	1.79997E+02	5.40000E+01	1.00874E+04	3.42106E+01	-1.10029E+05	7.31645E+01	1.44649E+02	6.90683E-08
1.80000E+02	1.79998E+02	5.50000E+01	1.02252E+04	5.39983E+01	-1.07246E+05	1.01090E+02	1.48402E+02	7.06728E-08
1.80000E+02	1.79998E+02	5.60000E+01	1.00934E+04	5.52772E+01	-1.06512E+05	1.05070E+02	1.49425E+02	6.32365E-08
1.80000E+02	1.79998E+02	5.70000E+01	1.00678E+04	5.66532E+01	-1.11940E+05	1.13058E+02	1.42179E+02	6.31447E-08
1.80000E+02	1.79998E+02	5.80000E+01	9.98140E+03	1.09070E+02	-1.06295E+05	1.05371E+02	1.49729E+02	7.12277E-08
1.80000E+02	1.79998E+02	5.90000E+01	9.90483E+03	7.98387E+01	-1.05919E+05	6.97642E+01	1.50262E+02	6.96836E-08
1.80000E+02	1.79998E+02	6.00000E+01	9.91857E+03	4.07436E+01	-1.04456E+05	7.01410E+01	1.52366E+02	6.32649E-08
1.80000E+02	1.79998E+02	6.10000E+01	1.08751E+04	1.29230E+02	-1.23547E+05	1.37814E+02	1.28822E+02	7.29262E-08
1.80000E+02	1.79998E+02	6.20000E+01	9.69899E+03	1.07557E+02	-1.08550E+05	1.02296E+02	1.46619E+02	7.07952E-08
1.80000E+02	1.79998E+02	6.30000E+01	9.92019E+03	5.35898E+01	-1.06527E+05	5.06162E+01	1.49403E+02	6.74339E-08
1.80000E+02	1.79998E+02	6.40000E+01	1.01114E+04	9.92880E+01	-1.06805E+05	1.01671E+02	1.49015E+02	7.14362E-08
1.80000E+02	1.79998E+02	6.50000E+01	9.99946E+03	1.49716E+02	-1.07349E+05	5.48109E+01	1.48260E+02	6.88968E-08
1.80000E+02	1.79998E+02	6.60000E+01	1.00918E+04	4.88995E+01	-1.06067E+05	9.57112E+01	1.50051E+02	6.76599E-08
1.80000E+02	1.79998E+02	6.70000E+01	1.01291E+04	5.74253E+01	-1.06669E+05	5.51725E+01	1.49204E+02	6.77183E-08
1.80000E+02	1.79997E+02	6.80000E+01	1.01080E+04	1.26307E+02	-1.11243E+05	8.52666E+01	1.43070E+02	6.62289E-08
1.80000E+02	1.79998E+02	6.90000E+01	1.01142E+04	3.46604E+01	-1.07360E+05	8.50764E+01	1.48244E+02	6.18897E-08
1.80000E+02	1.79997E+02	7.00000E+01	1.00127E+04	1.10363E+02	-1.05105E+05	5.83760E+01	1.51424E+02	6.60975E-08
1.80000E+02	1.79997E+02	7.10000E+01	9.81523E+03	5.06326E+01	-1.05259E+05	2.98221E+01	1.51203E+02	6.80921E-08
1.80000E+02	1.79998E+02	7.20000E+01	9.93121E+03	1.12336E+02	-1.05532E+05	6.19012E+01	1.50812E+02	6.60318E-08
1.80000E+02	1.79998E+02	7.30000E+01	1.08943E+04	1.04815E+02	-1.21407E+05	6.58076E+01	1.31092E+02	6.72803E-08
1.80000E+02	1.79998E+02	7.40000E+01	9.92255E+03	9.52854E+01	-1.04364E+05	1.14829E+02	1.52500E+02	6.83920E-08
1.80000E+02	1.79998E+02	7.50000E+01	9.99407E+03	4.05602E+01	-1.05697E+05	1.15258E+02	1.50577E+02	7.16900E-08
1.80000E+02	1.79998E+02	7.60000E+01	1.01304E+04	7.07529E+01	-1.04874E+05	9.70019E+01	1.51759E+02	6.54516E-08
1.80000E+02	1.79998E+02	7.70000E+01	1.01281E+04	1.20126E+02	-1.07712E+05	9.32021E+01	1.47759E+02	6.84838E-08
1.80000E+02	1.79998E+02	7.80000E+01	1.01154E+04	1.13036E+02	-1.08532E+05	1.07386E+02	1.46644E+02	6.69264E-08
1.80000E+02	1.79998E+02	7.90000E+01	1.01720E+04	5.83028E+01	-1.08226E+05	5.99286E+01	1.47057E+02	6.74284E-08
1.80000E+02	1.79998E+02	8.00000E+01	1.00811E+04	7.32029E+01	-1.08479E+05	1.24865E+02	1.46715E+02	7.42052E-08
1.80000E+02	1.79997E+02	8.10000E+01	1.01780E+04	9.66736E+01	-1.07366E+05	8.55626E+01	1.48236E+02	7.04890E-08
1.80000E+02	1.79998E+02	8.20000E+01	1.00046E+04	4.57571E+01	-1.04678E+05	5.47774E+01	1.52042E+02	6.88966E-08
1.80000E+02	1.79998E+02	8.30000E+01	9.83869E+03	7.55754E+01	-1.03392E+05	1.10908E+02	1.53933E+02	6.42892E-08
1.80000E+02	1.79998E+02	8.40000E+01	1.08667E+04	5.87940E+01	-1.19275E+05	1.39954E+02	1.33435E+02	6.48837E-08
1.80000E+02	1.79998E+02	8.50000E+01	9.94260E+03	9.50847E+01	-1.03106E+05	8.69828E+01	1.54361E+02	6.40869E-08
1.80000E+02	1.79998E+02	8.60000E+01	1.00405E+04	8.91693E+01	-1.03108E+05	5.17780E+01	1.54358E+02	7.32708E-08
1.80000E+02	1.79998E+02	8.70000E+01	1.01096E+04	9.80170E+01	-1.03424E+05	8.93770E+01	1.53886E+02	6.79005E-08
1.80000E+02	1.79998E+02	8.80000E+01	1.01660E+04	8.47369E+01	-1.06234E+05	4.01866E+01	1.49816E+02	6.71314E-08
1.80000E+02	1.79998E+02	8.90000E+01	1.02367E+04	5.12626E+01	-1.06634E+05	8.40428E+01	1.49253E+02	6.91837E-08
1.80000E+02	1.79998E+02	9.00000E+01	1.00851E+04	1.03712E+02	-1.04904E+05	3.94360E+01	1.51715E+02	6.61506E-08
1.80000E+02	1.79998E+02	9.10000E+01	1.01790E+04	6.58156E+01	-1.04180E+05	5.67218E+01	1.52769E+02	6.51074E-08
1.80000E+02	1.79998E+02	9.20000E+01	1.02112E+04	4.65617E+01	-1.06934E+05	3.08545E+01	1.48835E+02	6.85287E-08
1.80000E+02	1.79998E+02	9.30000E+01	9.96568E+03	7.70166E+01	-1.03527E+05	5.42203E+01	1.53732E+02	6.92164E-08
1.80000E+02	1.79998E+02	9.40000E+01	1.01081E+04	4.65691E+01	-1.05300E+05	7.84490E+01	1.51145E+02	6.61555E-08
1.80000E+02	1.79998E+02	9.50000E+01	9.97122E+03	9.07628E+01	-1.03061E+05	9.77028E+01	1.54427E+02	7.42441E-08
1.80000E+02	1.79997E+02	9.60000E+01	1.15016E+04	1.71698E+02	-1.27977E+05	8.36980E+01	1.24362E+02	6.56375E-08
1.80000E+02	1.79997E+02	9.70000E+01	1.00081E+04	8.29684E+01	-1.03326E+05	4.21834E+01	1.54032E+02	6.67377E-08
1.80000E+02	1.79998E+02	9.80000E+01	1.00694E+04	1.27553E+02	-1.03443E+05	5.82958E+01	1.53858E+02	7.22478E-08
1.80000E+02	1.79998E+02	9.90000E+01	1.01819E+04	4.14972E+01	-1.03275E+05	8.53473E+01	1.54108E+02	6.86891E-08
1.80000E+02	1.79998E+02	1.00000E+02	1.00850E+04	8.98678E+01	-1.05661E+05	1.11697E+02	1.50628E+02	6.99485E-08
1.80000E+02	1.79998E+02	1.01000E+02	1.01747E+04	7.09441E+01	-1.05978E+05	7.41782E+01	1.50177E+02	6.94832E-08
1.80000E+02	1.79997E+02	1.02000E+02	1.02868E+04	5.53243E+01	-1.06374E+05	9.61644E+01	1.49618E+02	7.47906E-08
1.80000E+02	1.79998E+02	1.03000E+02	1.02208E+04	9.85692E+01	-1.07478E+05	1.02346E+02	1.48082E+02	7.21788E-08
1.80000E+02	1.79998E+02	1.04000E+02	1.02329E+04	8.00143E+01	-1.05369E+05	6.20019E+01	1.51045E+02	7.11320E-08
1.80000E+02	1.79998E+02	1.05000E+02	1.00854E+04	1.49412E+02	-1.02955E+05	7.48695E+01	1.54586E+02	7.41202E-08
1.80000E+02	1.79997E+02	1.06000E+02	9.98231E+03	6.60625E+01	-1.02700E+05	7.96578E+01	1.54970E+02	7.22602E-08
1.80000E+02	1.79998E+02	1.07000E+02	1.14112E+04	9.86394E+01	-1.28011E+05	1.01597E+02	1.24329E+02	6.68796E-08
1.80000E+02	1.79998E+02	1.08000E+02	1.15078E+04	2.36068E+02	-1.27132E+05	1.48777E+02	1.25188E+02	7.37558E-08
1.80000E+02	1.79998E+02	1.09000E+02	1.00910E+04	9.47976E+01	-1.01875E+05	1.19731E+02	1.56225E+02	7.53662E-08
1.80000E+02	1.79997E+02	1.10000E+02	1.01254E+04	8.97384E+01	-1.02490E+05	4.68162E+01	1.55289E+02	6.69468E-08
1.80000E+02	1.79997E+02	1.11000E+02	1.00946E+04	7.76833E+01	-1.04381E+05	6.12131E+01	1.52474E+02	6.69161E-08
1.80000E+02	1.79997E+02	1.12000E+02	1.02212E+04	1.26322E+02	-1.06179E+05	1.27024E+02	1.49893E+02	7.08612E-08
1.80000E+02	1.79997E+02	1.13000E+02	1.05237E+04	6.23314E+01	-1.08708E+05	1.01937E+02	1.46406E+02	6.65405E-08
1.80000E+02	1.79998E+02	1.14000E+02	1.03459E+04	1.07141E+02	-1.06490E+05	5.26141E+01	1.49455E+02	6.64344E-08
1.80000E+02	1.79998E+02	1.15000E+02	1.02162E+04	1.09320E+02	-1.04638E+05	8.56023E+01	1.52101E+02	6.98273E-08
1.80000E+02	1.79997E+02	1.16000E+02	1.00962E+04	8.15831E+01	-1.03803E+05	1.17750E+02	1.53324E+02	6.74301E-08
1.80000E+02	1.79997E+02	1.17000E+02	1.00896E+04	4.82657E+01	-1.04343E+05	1.00452E+02	1.52531E+02	6.87885E-08
1.80000E+02	1.79998E+02	1.18000E+02	1.14657E+04	1.59514E+02	-1.24945E+05	2.43129E+02	1.27380E+02	6.89478E-08
1.80000E+02	1.79998E+02	1.19000E+02	1.10994E+04	1.32944E+02	-1.19364E+05	1.15273E+02	1.33335E+02	6.68573E-08
1.80000E+02	1.79998E+02	1.20000E+02	1.01835E+04	6.45914E+01	-1.00908E+05	1.21118E+02	1.57723E+02	6.73844E-08
1.80000E+02	1.79998E+02	1.21000E+02	1.02670E+04	6.64763E+01	-1.03642E+05	7.36950E+01	1.53563E+02	7.28371E-08
1.80000E+02	1.79998E+02	1.22000E+02	1.02045E+04	7.14852E+01	-1.01946E+05	1.02832E+02	1.56117E+02	6.89124E-08
1.80000E+02	1.79998E+02	1.23000E+02	1.01347E+04	7.50192E+01	-1.05844E+05	6.27968E+01	1.50367E+02	6.49580E-08
1.80000E+02	1.79998E+02	1.24000E+02	1.02642E+04	7.91824E+01	-1.03614E+05	1.38396E+02	1.53604E+02	7.15798E-08
1.80000E+02	1.79998E+02	1.25000E+02	1.02533E+04	8.61419E+01	-1.05339E+05	8.93501E+01	1.51089E+02	6.73379E-08
1.80000E+02	1.79998E+02	1.26000E+02	1.10332E+04	1.08279E+02	-1.20684E+05	9.97689E+01	1.31877E+02	6.23077E-08
1.80000E+02	1.79998E+02	1.27000E+02	1.12230E+04	9.34871E+01	-1.19207E+05	9.49273E+01	1.33511E+02	7.15435E-08
1.80000E+02	1.79998E+02	1.28000E+02	1.01487E+04	4.54809E+01	-1.05556E+05	6.31728E+01	1.50778E+02	6.65671E-08
1.80000E+02	1.79998E+02	1.29000E+02	1.03381E+04	5.10154E+01	-1.05792E+05	9.10530E+01	1.50442E+02	6.87248E-08
1.80000E+02	1.79998E+02	1.30000E+02	1.04747E+04	1.27577E+02	-1.03981E+05	5.33779E+01	1.53062E+02	6.80963E-08
1.80000E+02	1.79998E+02	1.31000E+02	1.11701E+04	5.68853E+01	-1.19726E+05	9.95458E+01	1.32933E+02	6.52238E-08
1.80000E+02	1.79998E+02	1.32000E+02	1.17124E+04	9.32226E+01	-1.27799E+05	6.99897E+01	1.24535E+02	6.90606E-08
1.80000E+02	1.79999E+02	1.33000E+02	1.18285E+04	1.02545E+02	-1.28941E+05	1.59941E+02	1.23432E+02	6.90187E-08
1.80000E+02	1.79999E+02	1.34000E+02	1.29472E+04	1.16658E+02	-1.48454E+05	1.23197E+02	1.07208E+02	7.10410E-08
1.80000E+02	1.79998E+02	1.35000E+02	1.25852E+04	6.25844E+01	-1.37859E+05	1.86706E+02	1.15447E+02	7.10461E-08
1.80000E+02	1.79998E+02	1.36000E+02	1.39899E+04	2.71301E+02	-1.60626E+05	2.19304E+02	9.90843E+01	6.51244E-08
1.80000E+02	1.79998E+02	1.37000E+02	1.38652E+04	1.23699E+02	-1.60312E+05	1.13163E+02	9.92785E+01	7.38705E-08
1.80000E+02	1.79998E+02	1.38000E+02	1.39951E+04	2.03260E+02	-1.63185E+05	1.07583E+02	9.75305E+01	6.87001E-08
1.80000E+02	1.79998E+02	1.39000E+02	1.32222E+04	2.14046E+02	-1.50346E+05	1.81355E+02	1.05859E+02	6.82507E-08
1.80000E+02	1.79998E+02	1.40000E+02	1.24495E+04	1.04314E+02	-1.37388E+05	1.22985E+02	1.15843E+02	6.96819E-08
1.80000E+02	1.79998E+02	1.41000E+02	1.20341E+04	1.20801E+02	-1.17376E+05	1.39666E+02	1.35594E+02	6.96312E-08
1.80000E+02	1.79998E+02	1.42000E+02	1.20174E+04	4.89676E+01	-8.99324E+04	2.06011E+01	1.76972E+02	7.35446E-08
1.80000E+02	1.79998E+02	1.43000E+02	1.34268E+04	2.71135E+01	-6.12774E+04	1.65252E+01	2.59728E+02	6.87127E-08
1.80000E+02	1.79998E+02	1.44000E+02	1.26033E+04	1.97924E+01	-5.40194E+04	1.02584E+01	2.94625E+02	6.10122E-08
1.90000E+02	1.89987E+02	1.00000E+00	1.24648E+04	1.85628E+02	-1.45035E+05	1.85408E+02	1.09735E+02	8.08584E-08
1.90000E+02	1.89987E+02	2.00000E+00	1.24423E+04	1.63491E+02	-1.43053E+05	1.18845E+02	1.11256E+02	7.97836E-08
1.90000E+02	1.89987E+02	3.00000E+00	1.14890E+04	1.19387E+02	-1.33467E+05	1.01026E+02	1.19246E+02	7.39015E-08
1.90000E+02	1.89987E+02	4.00000E+00	1.03229E+04	4.04422E+01	-1.10600E+05	6.25888E+01	1.43901E+02	7.22370E-08
1.90000E+02	1.89987E+02	5.00000E+00	1.03756E+04	9.11265E+01	-1.16732E+05	9.23926E+01	1.36342E+02	8.17677E-08
1.90000E+02	1.89987E+02	6.00000E+00	1.03421E+04	6.59511E+01	-1.16472E+05	8.49838E+01	1.36647E+02	7.41251E-08
1.90000E+02	1.89987E+02	7.00000E+00	1.16445E+04	1.12458E+02	-1.35827E+05	1.59061E+02	1.17175E+02	7.10419E-08
1.90000E+02	1.89987E+02	8.00000E+00	1.14452E+04	1.37591E+02	-1.32315E+05	9.84126E+01	1.20285E+02	8.01357E-08
1.90000E+02	1.89987E+02	9.00000E+00	1.00852E+04	1.16933E+02	-1.12769E+05	5.70312E+01	1.41134E+02	7.24306E-08
1.90000E+02	1.89987E+02	1.00000E+01	1.02697E+04	1.11894E+02	-1.12169E+05	9.59396E+01	1.41889E+02	6.78343E-08
1.90000E+02	1.89987E+02	1.10000E+01	1.03913E+04	1.15927E+02	-1.10610E+05	8.98991E+01	1.43889E+02	7.68931E-08
1.90000E+02	1.89987E+02	1.20000E+01	1.02383E+04	1.49593E+02	-1.10931E+05	1.00067E+02	1.43472E+02	6.76165E-08
1.90000E+02	1.89987E+02	1.30000E+01	1.02835E+04	1.29581E+02	-1.12401E+05	1.09179E+02	1.41596E+02	7.14822E-08
1.90000E+02	1.89987E+02	1.40000E+01	1.01003E+04	4.17086E+01	-1.12284E+05	1.33928E+02	1.41744E+02	7.69328E-08
1.90000E+02	1.89987E+02	1.50000E+01	1.15273E+04	5.74599E+01	-1.32578E+05	1.21201E+02	1.20046E+02	7.52561E-08
1.90000E+02	1.89987E+02	1.60000E+01	1.16821E+04	1.35881E+02	-1.32059E+05	9.06276E+01	1.20518E+02	7.13417E-08
1.90000E+02	1.89987E+02	1.70000E+01	1.01162E+04	5.53561E+01	-1.09579E+05	1.84564E+02	1.45242E+02	7.48935E-08
1.90000E+02	1.89987E+02	1.80000E+01	1.00447E+04	9.28304E+01	-1.14715E+05	5.67295E+01	1.38740E+02	7.30726E-08
1.90000E+02	1.89987E+02	1.90000E+01	1.01554E+04	6.62448E+01	-1.12179E+05	9.30647E+01	1.41875E+02	7.75839E-08
1.90000E+02	1.89987E+02	2.00000E+01	1.02510E+04	6.96228E+01	-1.09381E+05	5.67627E+01	1.45505E+02	7.70330E-08
1.90000E+02	1.89987E+02	2.10000E+01	1.03588E+04	7.25169E+01	-1.16568E+05	1.67144E+02	1.36534E+02	7.42214E-08
1.90000E+02	1.89987E+02	2.20000E+01	1.03442E+04	3.27255E+01	-1.11333E+05	7.13341E+01	1.42954E+02	7.86240E-08
1.90000E+02	1.89987E+02	2.30000E+01	1.02601E+04	1.15583E+02	-1.10487E+05	6.02880E+01	1.44049E+02	7.32660E-08
1.90000E+02	1.89987E+02	2.40000E+01	1.01109E+04	6.70826E+01	-1.10202E+05	1.63364E+02	1.44421E+02	7.79649E-08
1.90000E+02	1.89987E+02	2.50000E+01	1.00835E+04	1.08114E+02	-1.09268E+05	8.83212E+01	1.45655E+02	8.05790E-08
1.90000E+02	1.89987E+02	2.60000E+01	1.18412E+04	1.11624E+02	-1.37668E+05	1.79047E+02	1.15607E+02	7.27013E-08
1.90000E+02	1.89987E+02	2.70000E+01	1.17731E+04	7.13933E+01	-1.32420E+05	1.43636E+02	1.20190E+02	7.94302E-08
1.90000E+02	1.89987E+02	2.80000E+01	1.01505E+04	9.58882E+01	-1.10972E+05	1.19374E+02	1.43420E+02	7.54676E-08
1.90000E+02	1.89987E+02	2.90000E+01	1.00477E+04	5.39790E+01	-1.11384E+05	8.23748E+01	1.42889E+02	7.42322E-08
1.90000E+02	1.89987E+02	3.00000E+01	1.01269E+04	2.67389E+01	-1.10699E+05	6.08815E+01	1.43772E+02	7.23449E-08
1.90000E+02	1.89987E+02	3.10000E+01	1.02762E+04	9.80873E+01	-1.14373E+05	4.26127E+01	1.39155E+02	8.11221E-08
1.90000E+02	1.89987E+02	3.20000E+01	1.02389E+04	1.14438E+02	-1.08529E+05	8.25605E+01	1.46648E+02	7.12195E-08
1.90000E+02	1.89987E+02	3.30000E+01	1.02561E+04	6.97776E+01	-1.10977E+05	1.49993E+02	1.43413E+02	6.77720E-08
1.90000E+02	1.89986E+02	3.40000E+01	1.02305E+04	8.41120E+01	-1.09956E+05	5.24496E+01	1.44744E+02	6.85624E-08
1.90000E+02	1.89987E+02	3.50000E+01	1.02111E+04	9.47610E+01	-1.10550E+05	7.27214E+01	1.43966E+02	7.42361E-08
1.90000E+02	1.89987E+02	3.60000E+01	1.00490E+04	1.27471E+02	-1.12376E+05	7.38685E+01	1.41627E+02	7.04092E-08
1.90000E+02	1.89986E+02	3.70000E+01	1.01481E+04	1.13356E+02	-1.06999E+05	5.61334E+01	1.48745E+02	7.94921E-08
1.90000E+02	1.89986E+02	3.80000E+01	1.19667E+04	9.52423E+01	-1.35740E+05	8.08589E+01	1.17250E+02	7.26411E-08
1.90000E+02	1.89986E+02	3.90000E+01	9.99961E+03	9.74271E+01	-1.08916E+05	5.42940E+01	1.46126E+02	6.99817E-08
1.90000E+02	1.89986E+02	4.00000E+01	1.01629E+04	9.74942E+01	-1.07487E+05	8.03592E+01	1.48069E+02	7.19440E-08
1.90000E+02	1.89986E+02	4.10000E+01	1.01137E+04	1.55025E+02	-1.12393E+05	6.03278E+01	1.41606E+02	7.50774E-08
1.90000E+02	1.89986E+02	4.20000E+01	1.02014E+04	5.54904E+01	-1.10255E+05	1.39058E+02	1.44352E+02	7.29604E-08
1.90000E+02	1.89986E+02	4.30000E+01	1.02188E+04	6.75154E+01	-1.08413E+05	7.37417E+01	1.46804E+02	7.18514E-08
1.90000E+02	1.89986E+02	4.40000E+01	1.06284E+04	8.14790E+01	-1.16620E+05	7.86699E+01	1.36473E+02	7.25177E-08
1.90000E+02	1.89986E+02	4.50000E+01	1.04069E+04	1.33052E+02	-1.13960E+05	5.87993E+01	1.39658E+02	7.46143E-08
1.90000E+02	1.89986E+02	4.60000E+01	1.02959E+04	1.01734E+02	-1.09295E+05	1.65636E+02	1.45619E+02	7.57142E-08
1.90000E+02	1.89986E+02	4.70000E+01	1.01182E+04	5.31140E+01	-1.08601E+05	1.14234E+02	1.46550E+02	7.72095E-08
1.90000E+02	1.89986E+02	4.80000E+01	1.00733E+04	5.07743E+01	-1.07515E+05	8.21301E+01	1.48031E+02	7.33807E-08
1.90000E+02	1.89986E+02	4.90000E+01	1.00381E+04	1.15503E+02	-1.05819E+05	1.11954E+02	1.50403E+02	7.71591E-08
